BID,CID
BID2262,CID8973
BID2263,CID448
BID2263,CID5058
BID2263,CID657
BID2263,CID6988
BID2263,CID750
BID2263,CID811
BID2263,CID817
BID2264,CID175
BID2264,CID4186
BID2264,CID547
BID2264,CID7394
BID2264,CID8429
BID2264,CID8553
BID2265,CID2492
BID2265,CID3261
BID2265,CID6398
BID2266,CID5541
BID2266,CID7639
BID2267,CID1817
BID2267,CID3462
BID2267,CID3910
BID2267,CID4205
BID2267,CID6734
BID2268,CID5220
BID2268,CID8407
BID2268,CID8630
BID2268,CID8850
BID2269,CID3408
BID2269,CID7866
BID2269,CID8264
BID2270,CID1366
BID2270,CID8782
BID2271,CID1079
BID2271,CID1669
BID2271,CID4828
BID2272,CID4238
BID2272,CID6545
BID2273,CID1728
BID2273,CID221
BID2273,CID4457
BID2273,CID5096
BID2274,CID4065
BID2275,CID2963
BID2275,CID4315
BID2275,CID5229
BID2275,CID8864
BID2276,CID5175
BID2276,CID6918
BID2276,CID8966
BID2277,CID374
BID2278,CID1118
BID2278,CID3171
BID2278,CID3752
BID2278,CID4389
BID2278,CID5976
BID2278,CID599
BID2278,CID7187
BID2279,CID4863
BID2279,CID5949
BID2279,CID624
BID2279,CID6728
BID2279,CID74
BID2279,CID992
BID2280,CID2507
BID2280,CID4223
BID2280,CID5586
BID2280,CID8946
BID2281,CID3105
BID2281,CID3481
BID2281,CID6423
BID2281,CID8269
BID2281,CID8679
BID2281,CID8768
BID2282,CID1405
BID2282,CID2722
BID2282,CID3288
BID2282,CID3435
BID2282,CID5312
BID2282,CID7636
BID2282,CID8673
BID2283,CID7196
BID2284,CID3856
BID2284,CID4488
BID2284,CID5598
BID2284,CID8022
BID2284,CID8060
BID2285,CID1170
BID2285,CID5978
BID2286,CID2304
BID2286,CID301
BID2286,CID7342
BID2286,CID8117
BID2287,CID3629
BID2287,CID3929
BID2288,CID5094
BID2289,CID6133
BID2289,CID7298
BID2289,CID8973
BID2290,CID173
BID2290,CID6312
BID2291,CID1455
BID2291,CID3885
BID2291,CID6616
BID2291,CID7724
BID2291,CID940
BID2292,CID3550
BID2292,CID6338
BID2292,CID8345
BID2293,CID5004
BID2293,CID5592
BID2294,CID4270
BID2294,CID8886
BID2295,CID297
BID2295,CID3248
BID2295,CID3627
BID2295,CID3893
BID2295,CID5161
BID2295,CID5203
BID2295,CID5988
BID2296,CID405
BID2296,CID4847
BID2297,CID1100
BID2297,CID1859
BID2297,CID6308
BID2297,CID7151
BID2298,CID2198
BID2298,CID3629
BID2298,CID4438
BID2298,CID7025
BID2298,CID7477
BID2299,CID1406
BID2299,CID5437
BID2299,CID6164
BID2299,CID8426
BID2299,CID8717
BID2300,CID4542
BID2300,CID7525
BID2301,CID2908
BID2301,CID4146
BID2301,CID4943
BID2301,CID5309
BID2301,CID546
BID2301,CID7731
BID2301,CID8580
BID2302,CID1571
BID2302,CID2179
BID2302,CID2645
BID2302,CID2722
BID2302,CID5889
BID2302,CID7678
BID2303,CID1994
BID2303,CID2429
BID2303,CID3160
BID2303,CID32
BID2303,CID5583
BID2304,CID4814
BID2304,CID7338
BID2304,CID7643
BID2305,CID2895
BID2305,CID341
BID2305,CID8684
BID2306,CID1493
BID2306,CID4546
BID2306,CID5549
BID2307,CID2658
BID2308,CID2034
BID2308,CID5358
BID2308,CID7723
BID2309,CID5255
BID2309,CID6339
BID2309,CID8200
BID2309,CID8277
BID2309,CID8516
BID2310,CID2223
BID2310,CID3759
BID2310,CID4727
BID2310,CID546
BID2310,CID6858
BID2310,CID8190
BID2311,CID129
BID2311,CID6452
BID2311,CID7010
BID2312,CID3568
BID2312,CID6702
BID2313,CID213
BID2313,CID2413
BID2313,CID4429
BID2313,CID5155
BID2313,CID7180
BID2313,CID8810
BID2314,CID4201
BID2314,CID4995
BID2314,CID5763
BID2315,CID7613
BID2316,CID1478
BID2316,CID3816
BID2316,CID7280
BID2316,CID7414
BID2317,CID138
BID2317,CID2159
BID2317,CID8997
BID2318,CID2463
BID2319,CID277
BID2319,CID3928
BID2319,CID6181
BID2319,CID7030
BID2320,CID5044
BID2320,CID8107
BID2320,CID8664
BID2321,CID4080
BID2322,CID5521
BID2323,CID5650
BID2323,CID826
BID2324,CID1118
BID2324,CID3970
BID2324,CID6807
BID2324,CID7273
BID2324,CID759
BID2324,CID8815
BID2325,CID453
BID2325,CID636
BID2325,CID6395
BID2326,CID1945
BID2326,CID2197
BID2326,CID26
BID2326,CID8780
BID2327,CID2
BID2327,CID4652
BID2327,CID6161
BID2327,CID6862
BID2327,CID7724
BID2328,CID1345
BID2328,CID2545
BID2328,CID3715
BID2328,CID4393
BID2328,CID6283
BID2328,CID8325
BID2329,CID4510
BID2329,CID4641
BID2329,CID6547
BID2329,CID7786
BID2329,CID7887
BID2329,CID8452
BID2329,CID900
BID2330,CID5678
BID2330,CID900
BID2331,CID1016
BID2331,CID219
BID2331,CID3124
BID2331,CID3692
BID2331,CID7273
BID2331,CID8134
BID2331,CID976
BID2332,CID3280
BID2333,CID1055
BID2333,CID2877
BID2333,CID3296
BID2333,CID437
BID2333,CID5999
BID2333,CID7435
BID2333,CID8712
BID2334,CID1635
BID2334,CID3658
BID2334,CID3916
BID2334,CID4758
BID2334,CID4782
BID2334,CID6415
BID2335,CID1533
BID2335,CID2148
BID2335,CID3018
BID2335,CID3580
BID2335,CID7411
BID2336,CID4681
BID2336,CID5097
BID2337,CID2060
BID2337,CID2370
BID2337,CID2899
BID2337,CID5074
BID2337,CID5499
BID2338,CID1089
BID2338,CID4009
BID2338,CID4888
BID2338,CID5913
BID2338,CID7598
BID2339,CID1229
BID2339,CID2722
BID2339,CID3012
BID2339,CID7703
BID2339,CID8257
BID2339,CID8557
BID2340,CID1356
BID2340,CID4854
BID2340,CID5463
BID2340,CID6031
BID2340,CID7183
BID2340,CID8979
BID2341,CID3400
BID2341,CID3970
BID2341,CID7050
BID2341,CID7077
BID2342,CID4338
BID2342,CID7229
BID2343,CID3760
BID2343,CID463
BID2343,CID5237
BID2343,CID5610
BID2344,CID1759
BID2344,CID1812
BID2345,CID1042
BID2345,CID1593
BID2345,CID2282
BID2345,CID3095
BID2345,CID8911
BID2346,CID2412
BID2346,CID5054
BID2346,CID5349
BID2346,CID7683
BID2346,CID8062
BID2346,CID8746
BID2347,CID6469
BID2348,CID139
BID2348,CID3228
BID2348,CID3615
BID2348,CID5832
BID2348,CID7918
BID2348,CID8494
BID2349,CID1205
BID2349,CID4957
BID2349,CID7102
BID2349,CID7319
BID2349,CID8799
BID2350,CID2166
BID2350,CID6125
BID2350,CID7050
BID2350,CID8183
BID2351,CID2907
BID2351,CID4062
BID2351,CID7236
BID2351,CID7923
BID2352,CID1582
BID2352,CID2178
BID2352,CID2654
BID2352,CID419
BID2352,CID4728
BID2352,CID7814
BID2353,CID1451
BID2353,CID1719
BID2353,CID2501
BID2353,CID5342
BID2353,CID5556
BID2353,CID6848
BID2353,CID7633
BID2354,CID4175
BID2355,CID408
BID2355,CID5442
BID2356,CID1499
BID2356,CID5300
BID2356,CID59
BID2356,CID7174
BID2357,CID1893
BID2357,CID3951
BID2357,CID4263
BID2357,CID4699
BID2357,CID5678
BID2357,CID6554
BID2357,CID8117
BID2358,CID597
BID2358,CID6687
BID2358,CID8554
BID2359,CID371
BID2359,CID4333
BID2359,CID5491
BID2359,CID6843
BID2359,CID6922
BID2359,CID7255
BID2360,CID2220
BID2360,CID3342
BID2360,CID3987
BID2360,CID6599
BID2360,CID8699
BID2361,CID3396
BID2361,CID3526
BID2361,CID7893
BID2362,CID3759
BID2363,CID1318
BID2363,CID2527
BID2363,CID319
BID2363,CID521
BID2363,CID680
BID2364,CID2450
BID2364,CID7813
BID2364,CID7857
BID2365,CID5111
BID2365,CID6100
BID2365,CID6160
BID2365,CID7132
BID2365,CID7313
BID2366,CID2122
BID2366,CID3289
BID2366,CID391
BID2366,CID5748
BID2367,CID4302
BID2367,CID8024
BID2367,CID8984
BID2368,CID2438
BID2368,CID6420
BID2368,CID970
BID2369,CID2532
BID2369,CID3926
BID2369,CID5415
BID2369,CID6192
BID2369,CID7498
BID2369,CID826
BID2370,CID1337
BID2370,CID317
BID2370,CID5665
BID2370,CID6546
BID2370,CID7218
BID2370,CID82
BID2371,CID1865
BID2372,CID2214
BID2372,CID5587
BID2372,CID6227
BID2372,CID7060
BID2372,CID8458
BID2372,CID8694
BID2373,CID4931
BID2373,CID5070
BID2373,CID648
BID2373,CID8785
BID2374,CID4860
BID2374,CID5480
BID2374,CID8746
BID2375,CID2956
BID2375,CID5121
BID2375,CID7981
BID2375,CID8955
BID2376,CID5866
BID2376,CID6754
BID2377,CID1868
BID2377,CID2115
BID2377,CID4516
BID2377,CID5067
BID2377,CID6991
BID2377,CID8090
BID2378,CID3978
BID2378,CID4489
BID2378,CID4528
BID2378,CID577
BID2378,CID6222
BID2379,CID1709
BID2379,CID3095
BID2379,CID5261
BID2379,CID6076
BID2379,CID6398
BID2379,CID7700
BID2379,CID8177
BID2380,CID1950
BID2380,CID2574
BID2381,CID7702
BID2382,CID2389
BID2382,CID455
BID2382,CID6558
BID2383,CID467
BID2383,CID5132
BID2383,CID5309
BID2384,CID3332
BID2384,CID4477
BID2384,CID4791
BID2384,CID6608
BID2384,CID6671
BID2384,CID8528
BID2385,CID1237
BID2385,CID1274
BID2385,CID3839
BID2385,CID4440
BID2385,CID6024
BID2385,CID7549
BID2385,CID990
BID2386,CID3723
BID2387,CID5600
BID2388,CID7006
BID2388,CID7867
BID2388,CID942
BID2389,CID1707
BID2389,CID5359
BID2389,CID826
BID2390,CID1997
BID2390,CID4789
BID2390,CID6630
BID2390,CID7530
BID2391,CID34
BID2391,CID6171
BID2391,CID7337
BID2391,CID790
BID2392,CID2074
BID2392,CID2602
BID2392,CID2958
BID2392,CID7265
BID2393,CID2670
BID2393,CID3725
BID2393,CID3936
BID2393,CID7908
BID2394,CID6781
BID2394,CID7523
BID2395,CID3482
BID2395,CID4324
BID2395,CID4592
BID2395,CID8666
BID2396,CID3588
BID2396,CID4685
BID2397,CID2277
BID2397,CID6614
BID2397,CID8531
BID2397,CID8842
BID2398,CID2622
BID2398,CID3006
BID2398,CID7628
BID2399,CID7704
BID2399,CID8979
BID2400,CID5365
BID2400,CID6382
BID2401,CID1615
BID2401,CID4514
BID2401,CID5950
BID2401,CID7873
BID2401,CID8574
BID2402,CID1928
BID2402,CID2012
BID2402,CID4805
BID2402,CID6321
BID2402,CID8834
BID2403,CID2732
BID2403,CID3693
BID2403,CID4816
BID2403,CID6987
BID2403,CID7525
BID2403,CID8381
BID2403,CID8689
BID2404,CID8929
BID2405,CID3879
BID2405,CID4317
BID2405,CID434
BID2405,CID5577
BID2405,CID6006
BID2405,CID6850
BID2405,CID8013
BID2406,CID3669
BID2406,CID4027
BID2406,CID8346
BID2406,CID880
BID2407,CID1161
BID2407,CID2607
BID2407,CID4010
BID2407,CID5026
BID2407,CID5813
BID2407,CID6249
BID2408,CID1121
BID2408,CID2075
BID2408,CID3634
BID2408,CID7318
BID2409,CID7657
BID2409,CID7780
BID2410,CID1766
BID2410,CID3258
BID2410,CID3710
BID2410,CID5770
BID2410,CID7756
BID2410,CID8070
BID2410,CID8558
BID2411,CID2418
BID2411,CID5713
BID2411,CID5767
BID2411,CID5819
BID2411,CID8376
BID2411,CID8521
BID2412,CID2590
BID2412,CID5066
BID2412,CID7525
BID2412,CID8788
BID2412,CID972
BID2413,CID8959
BID2414,CID1813
BID2414,CID5057
BID2414,CID5635
BID2414,CID7462
BID2415,CID3609
BID2415,CID5287
BID2416,CID3749
BID2416,CID6083
BID2416,CID6121
BID2417,CID1307
BID2418,CID1607
BID2418,CID3064
BID2418,CID6984
BID2418,CID7465
BID2418,CID7901
BID2418,CID803
BID2418,CID8290
BID2419,CID1102
BID2419,CID1353
BID2420,CID4208
BID2420,CID6421
BID2421,CID5549
BID2421,CID5764
BID2421,CID6543
BID2421,CID7530
BID2421,CID8063
BID2421,CID8092
BID2422,CID1110
BID2422,CID1157
BID2422,CID3772
BID2422,CID6287
BID2422,CID6963
BID2422,CID7326
BID2423,CID2507
BID2423,CID3279
BID2423,CID3753
BID2423,CID5134
BID2424,CID1129
BID2424,CID2114
BID2424,CID4535
BID2425,CID2263
BID2425,CID3672
BID2426,CID3835
BID2426,CID469
BID2426,CID787
BID2426,CID7949
BID2427,CID1874
BID2427,CID2817
BID2427,CID413
BID2427,CID5132
BID2427,CID5434
BID2427,CID6707
BID2428,CID1992
BID2428,CID6431
BID2428,CID8407
BID2428,CID8982
BID2429,CID1535
BID2429,CID2181
BID2429,CID3226
BID2429,CID6086
BID2429,CID6549
BID2429,CID6840
BID2429,CID7902
BID2430,CID8115
BID2431,CID2499
BID2432,CID2990
BID2432,CID7522
BID2432,CID7803
BID2433,CID1651
BID2433,CID1877
BID2433,CID2826
BID2433,CID4703
BID2433,CID6550
BID2434,CID4458
BID2434,CID5433
BID2435,CID2560
BID2435,CID2998
BID2435,CID3233
BID2435,CID3318
BID2435,CID7242
BID2435,CID8071
BID2436,CID2096
BID2436,CID3114
BID2436,CID3466
BID2436,CID4431
BID2436,CID5342
BID2436,CID8222
BID2436,CID8564
BID2437,CID1747
BID2438,CID6036
BID2439,CID2305
BID2439,CID2573
BID2439,CID7794
BID2439,CID8665
BID2440,CID1786
BID2440,CID5093
BID2440,CID5195
BID2440,CID7300
BID2441,CID1393
BID2441,CID1862
BID2441,CID2289
BID2441,CID3367
BID2441,CID4274
BID2441,CID570
BID2441,CID7525
BID2442,CID1361
BID2442,CID2646
BID2442,CID2763
BID2442,CID6083
BID2442,CID6948
BID2442,CID750
BID2442,CID926
BID2443,CID1318
BID2443,CID1453
BID2443,CID3712
BID2444,CID2555
BID2444,CID3213
BID2444,CID5309
BID2444,CID8269
BID2444,CID8608
BID2444,CID8656
BID2445,CID3887
BID2445,CID534
BID2445,CID5887
BID2445,CID5946
BID2445,CID7256
BID2446,CID1058
BID2446,CID7731
BID2446,CID8871
BID2447,CID1544
BID2447,CID2689
BID2447,CID439
BID2447,CID6260
BID2447,CID8361
BID2448,CID3376
BID2448,CID3483
BID2448,CID6386
BID2448,CID7133
BID2449,CID4145
BID2449,CID8370
BID2450,CID3443
BID2450,CID5847
BID2450,CID6905
BID2450,CID7556
BID2450,CID7691
BID2450,CID8629
BID2450,CID989
BID2451,CID166
BID2452,CID3846
BID2453,CID1580
BID2453,CID287
BID2453,CID5085
BID2453,CID7264
BID2454,CID2842
BID2454,CID3608
BID2454,CID7039
BID2455,CID12
BID2455,CID1631
BID2455,CID3378
BID2455,CID440
BID2455,CID4525
BID2455,CID8413
BID2455,CID8516
BID2456,CID1787
BID2456,CID2644
BID2456,CID3537
BID2456,CID4575
BID2456,CID4847
BID2456,CID6402
BID2456,CID749
BID2457,CID2000
BID2458,CID2236
BID2458,CID3031
BID2458,CID5048
BID2458,CID583
BID2458,CID5903
BID2459,CID1507
BID2459,CID3148
BID2459,CID5991
BID2459,CID6979
BID2459,CID898
BID2459,CID922
BID2460,CID4313
BID2460,CID5348
BID2460,CID8530
BID2460,CID8629
BID2460,CID8638
BID2461,CID1454
BID2461,CID2306
BID2461,CID5742
BID2462,CID1224
BID2462,CID3842
BID2462,CID4958
BID2462,CID5175
BID2462,CID8632
BID2462,CID8775
BID2463,CID1949
BID2463,CID3177
BID2463,CID4013
BID2463,CID7561
BID2463,CID8857
BID2464,CID3658
BID2465,CID26
BID2465,CID4363
BID2465,CID490
BID2465,CID5224
BID2465,CID5882
BID2465,CID8841
BID2466,CID2892
BID2466,CID5102
BID2466,CID5383
BID2466,CID5482
BID2466,CID5994
BID2466,CID6663
BID2466,CID8980
BID2467,CID7353
BID2467,CID7356
BID2467,CID7868
BID2467,CID902
BID2468,CID1146
BID2468,CID2322
BID2468,CID3720
BID2468,CID5592
BID2468,CID5669
BID2468,CID8394
BID2468,CID8498
BID2469,CID3911
BID2469,CID8459
BID2470,CID1842
BID2470,CID7601
BID2471,CID4853
BID2471,CID6755
BID2472,CID2925
BID2472,CID441
BID2472,CID7265
BID2472,CID7599
BID2472,CID8778
BID2473,CID5588
BID2474,CID1321
BID2474,CID2937
BID2474,CID4201
BID2474,CID5495
BID2474,CID6438
BID2475,CID1098
BID2475,CID2239
BID2475,CID3000
BID2475,CID3645
BID2475,CID3827
BID2475,CID4516
BID2475,CID8158
BID2476,CID2081
BID2476,CID2121
BID2476,CID5220
BID2476,CID5426
BID2476,CID729
BID2476,CID966
BID2477,CID8502
BID2478,CID1945
BID2478,CID2912
BID2478,CID3301
BID2478,CID4456
BID2478,CID4889
BID2478,CID6329
BID2478,CID791
BID2479,CID1556
BID2479,CID3084
BID2479,CID5542
BID2479,CID6357
BID2479,CID7206
BID2479,CID908
BID2480,CID2109
BID2480,CID5421
BID2480,CID572
BID2480,CID6617
BID2480,CID8905
BID2481,CID1255
BID2481,CID1821
BID2481,CID3738
BID2481,CID6611
BID2481,CID8674
BID2481,CID8730
BID2481,CID8798
BID2482,CID7228
BID2483,CID4285
BID2484,CID2996
BID2484,CID4464
BID2484,CID7512
BID2484,CID8595
BID2485,CID188
BID2485,CID3511
BID2485,CID4262
BID2485,CID5018
BID2485,CID6328
BID2485,CID7628
BID2485,CID8871
BID2486,CID2724
BID2486,CID332
BID2486,CID3837
BID2486,CID4390
BID2486,CID47
BID2486,CID4820
BID2486,CID7488
BID2487,CID1772
BID2487,CID2062
BID2487,CID3619
BID2487,CID380
BID2487,CID4087
BID2487,CID4513
BID2487,CID6156
BID2488,CID4789
BID2488,CID6032
BID2488,CID7840
BID2489,CID1168
BID2489,CID2956
BID2489,CID4751
BID2489,CID5211
BID2489,CID6222
BID2489,CID8032
BID2489,CID8478
BID2490,CID1521
BID2490,CID5646
BID2490,CID6986
BID2491,CID5272
BID2491,CID637
BID2491,CID7009
BID2491,CID7332
BID2491,CID8813
BID2492,CID3704
BID2492,CID5540
BID2492,CID6033
BID2492,CID6695
BID2492,CID7073
BID2493,CID1374
BID2493,CID5407
BID2493,CID5545
BID2493,CID5750
BID2493,CID6431
BID2493,CID6861
BID2493,CID8209
BID2494,CID3622
BID2494,CID4079
BID2494,CID4841
BID2494,CID7424
BID2495,CID4926
BID2495,CID6253
BID2495,CID8309
BID2496,CID112
BID2496,CID1434
BID2496,CID5779
BID2496,CID6508
BID2496,CID6532
BID2496,CID7724
BID2497,CID416
BID2497,CID4183
BID2497,CID4844
BID2497,CID5092
BID2497,CID6625
BID2498,CID3294
BID2499,CID217
BID2499,CID2973
BID2499,CID5407
BID2499,CID5511
BID2499,CID5605
BID2500,CID1814
BID2500,CID2749
BID2500,CID5664
BID2500,CID8696
BID2500,CID8697
BID2501,CID1101
BID2501,CID3362
BID2501,CID7110
BID2502,CID3630
BID2502,CID5129
BID2502,CID753
BID2502,CID8097
BID2503,CID1208
BID2503,CID6425
BID2503,CID6593
BID2503,CID8169
BID2504,CID5677
BID2504,CID8125
BID2505,CID1335
BID2505,CID1800
BID2505,CID3383
BID2505,CID371
BID2505,CID6143
BID2505,CID6163
BID2506,CID2692
BID2506,CID3077
BID2506,CID3729
BID2506,CID6
BID2506,CID7229
BID2506,CID8584
BID2506,CID8995
BID2507,CID1012
BID2507,CID117
BID2507,CID1723
BID2507,CID3155
BID2507,CID7084
BID2507,CID77
BID2508,CID1918
BID2508,CID1976
BID2508,CID3058
BID2508,CID4884
BID2508,CID7089
BID2509,CID230
BID2509,CID27
BID2509,CID3274
BID2509,CID3303
BID2509,CID4178
BID2509,CID5403
BID2509,CID5472
BID2510,CID257
BID2510,CID2969
BID2510,CID3684
BID2510,CID4201
BID2510,CID6048
BID2510,CID7413
BID2510,CID8720
BID2511,CID1520
BID2511,CID1765
BID2511,CID2843
BID2511,CID4409
BID2511,CID7443
BID2512,CID5529
BID2513,CID5153
BID2513,CID5411
BID2513,CID5494
BID2514,CID1918
BID2514,CID3211
BID2514,CID6953
BID2514,CID727
BID2515,CID3323
BID2515,CID6159
BID2515,CID7536
BID2516,CID4257
BID2516,CID8385
BID2516,CID8525
BID2516,CID888
BID2517,CID1304
BID2517,CID1588
BID2517,CID296
BID2517,CID4127
BID2517,CID414
BID2517,CID7200
BID2517,CID7629
BID2518,CID1959
BID2519,CID1095
BID2520,CID2141
BID2520,CID2364
BID2520,CID3441
BID2520,CID5563
BID2520,CID8741
BID2521,CID2793
BID2521,CID3057
BID2521,CID6708
BID2522,CID1087
BID2522,CID1766
BID2522,CID2632
BID2522,CID3380
BID2522,CID3852
BID2522,CID6975
BID2522,CID7110
BID2523,CID1944
BID2523,CID4687
BID2523,CID6546
BID2523,CID8624
BID2524,CID737
BID2525,CID2078
BID2525,CID2311
BID2525,CID4304
BID2525,CID4767
BID2525,CID5163
BID2525,CID8212
BID2525,CID8356
BID2526,CID3053
BID2526,CID4721
BID2526,CID4962
BID2526,CID510
BID2526,CID5963
BID2526,CID6728
BID2526,CID7229
BID2527,CID1678
BID2527,CID1903
BID2528,CID2345
BID2528,CID8526
BID2529,CID2348
BID2529,CID2941
BID2529,CID5607
BID2529,CID6384
BID2529,CID8849
BID2529,CID974
BID2530,CID2162
BID2530,CID4703
BID2530,CID5607
BID2530,CID6347
BID2530,CID7136
BID2530,CID8214
BID2531,CID23
BID2531,CID4419
BID2531,CID6360
BID2531,CID8178
BID2532,CID3408
BID2532,CID476
BID2532,CID5265
BID2532,CID572
BID2532,CID8044
BID2533,CID1805
BID2533,CID2297
BID2533,CID2641
BID2533,CID2942
BID2533,CID8657
BID2534,CID2065
BID2534,CID2816
BID2534,CID5327
BID2534,CID6015
BID2534,CID7813
BID2535,CID1044
BID2536,CID2076
BID2537,CID2641
BID2537,CID314
BID2537,CID6932
BID2537,CID8139
BID2538,CID3417
BID2538,CID5332
BID2538,CID5895
BID2538,CID645
BID2538,CID661
BID2538,CID7045
BID2539,CID2919
BID2539,CID4276
BID2539,CID6202
BID2539,CID8233
BID2540,CID161
BID2540,CID2485
BID2540,CID2702
BID2540,CID362
BID2540,CID3712
BID2540,CID4613
BID2540,CID5593
BID2541,CID3375
BID2541,CID6579
BID2542,CID4078
BID2542,CID4407
BID2542,CID7010
BID2542,CID805
BID2542,CID8311
BID2542,CID870
BID2543,CID4286
BID2543,CID5093
BID2543,CID5265
BID2543,CID7505
BID2543,CID7517
BID2544,CID200
BID2544,CID2356
BID2544,CID6605
BID2545,CID1151
BID2545,CID3221
BID2545,CID5611
BID2545,CID7176
BID2545,CID7842
BID2546,CID1601
BID2546,CID1607
BID2546,CID2109
BID2546,CID2885
BID2546,CID5066
BID2546,CID6099
BID2546,CID7076
BID2547,CID5490
BID2548,CID1507
BID2548,CID1957
BID2548,CID2729
BID2548,CID7017
BID2548,CID7387
BID2548,CID757
BID2548,CID8109
BID2549,CID1321
BID2549,CID3270
BID2549,CID4619
BID2549,CID6699
BID2550,CID1244
BID2550,CID4269
BID2551,CID1660
BID2551,CID6245
BID2552,CID2663
BID2552,CID3556
BID2552,CID6245
BID2553,CID1052
BID2554,CID5502
BID2554,CID6256
BID2554,CID809
BID2554,CID819
BID2555,CID2934
BID2555,CID4885
BID2556,CID3049
BID2557,CID2923
BID2558,CID1901
BID2558,CID3006
BID2558,CID5232
BID2558,CID8766
BID2559,CID5755
BID2559,CID7180
BID2559,CID7795
BID2559,CID8470
BID2560,CID1627
BID2560,CID1653
BID2560,CID8264
BID2561,CID2062
BID2561,CID7353
BID2562,CID3235
BID2562,CID5635
BID2562,CID7806
BID2563,CID7045
BID2564,CID2030
BID2564,CID2418
BID2564,CID284
BID2564,CID3764
BID2564,CID387
BID2564,CID5436
BID2564,CID8440
BID2565,CID1657
BID2565,CID7631
BID2565,CID7665
BID2566,CID2514
BID2566,CID7532
BID2567,CID36
BID2567,CID4856
BID2567,CID6438
BID2568,CID1056
BID2568,CID2567
BID2568,CID387
BID2568,CID5595
BID2569,CID1188
BID2569,CID5202
BID2569,CID8118
BID2569,CID8682
BID2570,CID1382
BID2571,CID1009
BID2571,CID1354
BID2571,CID1733
BID2571,CID2378
BID2571,CID4203
BID2571,CID5126
BID2572,CID1494
BID2572,CID5489
BID2572,CID5792
BID2572,CID5965
BID2572,CID6190
BID2573,CID1161
BID2573,CID1843
BID2573,CID2020
BID2573,CID261
BID2573,CID7016
BID2573,CID7938
BID2574,CID4303
BID2574,CID5159
BID2574,CID53
BID2574,CID6507
BID2575,CID2205
BID2575,CID2619
BID2575,CID8040
BID2576,CID1390
BID2576,CID2752
BID2576,CID3657
BID2576,CID8575
BID2576,CID8805
BID2577,CID8030
BID2578,CID2831
BID2579,CID3011
BID2579,CID4130
BID2579,CID4945
BID2579,CID5447
BID2579,CID78
BID2579,CID8770
BID2580,CID1772
BID2580,CID3561
BID2580,CID6092
BID2580,CID7951
BID2580,CID817
BID2581,CID2717
BID2581,CID5370
BID2581,CID5909
BID2581,CID7056
BID2582,CID3241
BID2582,CID3671
BID2582,CID3867
BID2582,CID7326
BID2583,CID1107
BID2584,CID1736
BID2584,CID1940
BID2584,CID4969
BID2584,CID6470
BID2584,CID938
BID2585,CID2326
BID2585,CID339
BID2586,CID2587
BID2586,CID7512
BID2586,CID8118
BID2587,CID3296
BID2587,CID3987
BID2587,CID6182
BID2587,CID6770
BID2587,CID7363
BID2587,CID737
BID2588,CID4064
BID2588,CID5675
BID2589,CID1972
BID2589,CID3614
BID2589,CID5386
BID2589,CID5394
BID2589,CID5887
BID2589,CID7081
BID2589,CID8189
BID2590,CID1570
BID2590,CID3068
BID2591,CID2935
BID2591,CID7816
BID2591,CID8164
BID2592,CID352
BID2592,CID4046
BID2592,CID5215
BID2592,CID5801
BID2592,CID629
BID2592,CID7213
BID2592,CID747
BID2593,CID867
BID2594,CID1810
BID2594,CID4069
BID2594,CID4096
BID2594,CID5445
BID2594,CID6795
BID2594,CID7148
BID2594,CID7986
BID2595,CID3975
BID2595,CID4685
BID2595,CID4967
BID2595,CID6286
BID2595,CID6434
BID2595,CID8752
BID2596,CID3128
BID2597,CID223
BID2598,CID409
BID2598,CID6469
BID2599,CID5538
BID2599,CID794
BID2600,CID2063
BID2600,CID2773
BID2600,CID7449
BID2601,CID2293
BID2601,CID3159
BID2601,CID3643
BID2601,CID4516
BID2601,CID5375
BID2601,CID5726
BID2601,CID7340
BID2602,CID2281
BID2602,CID33
BID2602,CID3506
BID2602,CID5133
BID2602,CID6049
BID2602,CID6124
BID2602,CID788
BID2603,CID5101
BID2603,CID5542
BID2603,CID8503
BID2604,CID2423
BID2604,CID3095
BID2604,CID3167
BID2604,CID4845
BID2604,CID6298
BID2604,CID756
BID2605,CID4526
BID2605,CID930
BID2605,CID991
BID2606,CID2379
BID2606,CID2970
BID2606,CID677
BID2606,CID761
BID2607,CID5530
BID2607,CID8218
BID2608,CID451
BID2608,CID4775
BID2609,CID2739
BID2609,CID3244
BID2609,CID3785
BID2609,CID5531
BID2609,CID8603
BID2610,CID401
BID2610,CID4217
BID2610,CID6116
BID2610,CID6179
BID2610,CID6498
BID2610,CID7926
BID2611,CID1209
BID2611,CID1712
BID2611,CID4145
BID2612,CID2695
BID2612,CID3582
BID2612,CID431
BID2612,CID4852
BID2612,CID6927
BID2612,CID7726
BID2613,CID289
BID2613,CID313
BID2613,CID3202
BID2613,CID6670
BID2613,CID7179
BID2613,CID7713
BID2614,CID2145
BID2614,CID5975
BID2614,CID6169
BID2615,CID216
BID2615,CID2196
BID2615,CID2502
BID2615,CID3925
BID2615,CID3935
BID2615,CID6521
BID2616,CID3952
BID2616,CID6183
BID2617,CID6731
BID2618,CID1373
BID2618,CID3670
BID2618,CID3783
BID2618,CID5996
BID2618,CID6189
BID2618,CID8040
BID2618,CID8416
BID2619,CID5244
BID2620,CID7935
BID2621,CID3004
BID2621,CID305
BID2621,CID7061
