DID,CID
DID1663,CID7263
DID1664,CID506
DID1664,CID6236
DID1664,CID7728
DID1665,CID3149
DID1665,CID540
DID1666,CID6727
DID1666,CID6777
DID1667,CID9474
DID1668,CID6740
DID1669,CID5071
DID1669,CID6882
DID1669,CID9502
DID1670,CID1296
DID1670,CID2674
DID1670,CID3623
DID1671,CID1371
DID1671,CID5067
DID1672,CID2472
DID1672,CID3875
DID1673,CID5758
DID1674,CID3938
DID1674,CID5444
DID1674,CID9937
DID1675,CID511
DID1676,CID120
DID1676,CID5510
DID1677,CID596
DID1678,CID2803
DID1678,CID3862
DID1679,CID569
DID1680,CID30
DID1681,CID1438
DID1681,CID146
DID1681,CID6058
DID1681,CID7068
DID1681,CID7350
DID1682,CID3730
DID1682,CID6497
DID1683,CID131
DID1683,CID3265
DID1683,CID3986
DID1683,CID7303
DID1683,CID7820
DID1683,CID9089
DID1684,CID8753
DID1685,CID3061
DID1685,CID3801
DID1685,CID6445
DID1685,CID7551
DID1686,CID5926
DID1686,CID7567
DID1687,CID1790
DID1687,CID4821
DID1687,CID5008
DID1687,CID5932
DID1687,CID6535
DID1688,CID7308
DID1689,CID4565
DID1689,CID9915
DID1690,CID268
DID1690,CID701
DID1691,CID6104
DID1692,CID5923
DID1692,CID7898
DID1693,CID1228
DID1693,CID3072
DID1693,CID8231
DID1694,CID9401
DID1695,CID2187
DID1695,CID3824
DID1695,CID7925
DID1695,CID8863
DID1696,CID2227
DID1696,CID3268
DID1696,CID4128
DID1696,CID7416
DID1696,CID9799
DID1697,CID3053
DID1697,CID3876
DID1698,CID3794
DID1698,CID8537
DID1699,CID3225
DID1699,CID4852
DID1699,CID5687
DID1700,CID4669
DID1701,CID6890
DID1702,CID954
DID1703,CID1103
DID1703,CID4085
DID1703,CID5858
DID1703,CID6315
DID1703,CID7063
DID1703,CID9832
DID1704,CID3519
DID1704,CID6826
DID1704,CID7466
DID1705,CID4449
DID1706,CID4494
DID1706,CID476
DID1706,CID616
DID1706,CID6657
DID1706,CID8808
DID1706,CID9967
DID1707,CID1388
DID1707,CID1503
DID1707,CID4802
DID1707,CID9435
DID1707,CID9840
DID1708,CID6647
DID1708,CID675
DID1708,CID7285
DID1709,CID3463
DID1710,CID6416
DID1710,CID8642
DID1711,CID7301
DID1712,CID3177
DID1712,CID4357
DID1713,CID2156
DID1713,CID3686
DID1714,CID4007
DID1714,CID8960
DID1714,CID9351
DID1715,CID5937
DID1715,CID9275
DID1716,CID1772
DID1716,CID5164
DID1716,CID6458
DID1717,CID2926
DID1717,CID2930
DID1717,CID3540
DID1717,CID4507
DID1717,CID61
DID1717,CID8664
DID1718,CID3728
DID1718,CID4894
DID1718,CID6602
DID1718,CID7902
DID1719,CID4046
DID1719,CID5386
DID1719,CID5615
DID1720,CID2186
DID1720,CID5314
DID1720,CID8144
DID1720,CID9075
DID1721,CID5322
DID1721,CID7600
DID1721,CID9314
DID1721,CID9626
DID1721,CID991
DID1722,CID4501
DID1723,CID2929
DID1723,CID4616
DID1723,CID5466
DID1723,CID6839
DID1723,CID7878
DID1723,CID9986
DID1724,CID1163
DID1724,CID2294
DID1724,CID7116
DID1725,CID5576
DID1725,CID6692
DID1725,CID9320
DID1726,CID4975
DID1726,CID6056
DID1726,CID6379
DID1727,CID3735
DID1727,CID6594
DID1728,CID1894
DID1728,CID4152
DID1728,CID6824
DID1728,CID6923
DID1728,CID7117
DID1728,CID9358
DID1729,CID3047
DID1729,CID4442
DID1729,CID7506
DID1730,CID1374
DID1730,CID2220
DID1730,CID7848
DID1730,CID9840
DID1731,CID250
DID1732,CID8348
DID1732,CID9025
DID1733,CID6153
DID1733,CID892
DID1733,CID8958
DID1734,CID2936
DID1734,CID2937
DID1735,CID1158
DID1735,CID3943
DID1735,CID621
DID1735,CID754
DID1735,CID8972
DID1735,CID925
DID1736,CID4568
DID1736,CID909
DID1737,CID2927
DID1738,CID177
DID1738,CID5726
DID1738,CID6816
DID1739,CID2538
DID1739,CID2625
DID1739,CID8814
DID1740,CID3375
DID1740,CID7234
DID1740,CID9570
DID1741,CID2784
DID1741,CID9033
DID1742,CID4552
DID1742,CID7175
DID1743,CID2313
DID1744,CID2412
DID1744,CID6984
DID1744,CID9554
DID1745,CID211
DID1745,CID2213
DID1745,CID5435
DID1745,CID839
DID1745,CID9815
DID1746,CID2583
DID1746,CID321
DID1746,CID6924
DID1746,CID8041
DID1746,CID9037
DID1747,CID3815
DID1747,CID4708
DID1747,CID5128
DID1747,CID7036
DID1747,CID90
DID1747,CID9962
DID1748,CID4986
DID1748,CID6184
DID1748,CID9025
DID1748,CID9027
DID1749,CID3555
DID1749,CID4579
DID1749,CID6431
DID1750,CID365
DID1750,CID4108
DID1750,CID4424
DID1751,CID3826
DID1751,CID4483
DID1751,CID5391
DID1751,CID6769
DID1752,CID2812
DID1752,CID5024
DID1752,CID5146
DID1752,CID778
DID1752,CID8626
DID1752,CID9989
DID1753,CID3483
DID1753,CID3903
DID1753,CID4959
DID1754,CID2675
DID1754,CID4736
DID1754,CID6595
DID1754,CID8160
DID1754,CID9505
DID1755,CID4850
DID1755,CID8848
DID1755,CID9037
DID1756,CID3465
DID1756,CID7725
DID1756,CID8300
DID1756,CID8508
DID1756,CID858
DID1756,CID993
DID1757,CID2727
DID1757,CID3131
DID1757,CID4140
DID1757,CID8377
DID1757,CID8968
DID1758,CID5782
DID1758,CID9388
DID1759,CID2612
DID1759,CID316
DID1760,CID252
DID1760,CID4527
DID1760,CID9208
DID1761,CID8410
DID1762,CID1602
DID1762,CID2905
DID1763,CID7239
DID1764,CID9473
DID1765,CID6488
DID1765,CID654
DID1766,CID2554
DID1766,CID4519
DID1766,CID5515
DID1766,CID8513
DID1766,CID9829
DID1767,CID1519
DID1767,CID785
DID1767,CID9638
DID1768,CID8397
DID1769,CID9938
DID1770,CID1728
DID1770,CID9446
DID1771,CID413
DID1772,CID2669
DID1772,CID3070
DID1772,CID9874
DID1773,CID3960
DID1773,CID3989
DID1773,CID8913
DID1774,CID8419
DID1775,CID1818
DID1775,CID351
DID1775,CID8418
DID1775,CID946
DID1776,CID3623
DID1776,CID8037
DID1777,CID1534
DID1777,CID2206
DID1777,CID23
DID1777,CID854
DID1778,CID7440
DID1778,CID7473
DID1779,CID2713
DID1779,CID5535
DID1779,CID9221
DID1780,CID217
DID1780,CID3806
DID1780,CID6319
DID1781,CID5064
DID1781,CID8325
DID1782,CID2206
DID1782,CID7746
DID1782,CID8661
DID1783,CID1726
DID1783,CID765
DID1784,CID2284
DID1784,CID7376
DID1785,CID2451
DID1785,CID7456
DID1785,CID9661
DID1786,CID2863
DID1787,CID154
DID1787,CID7025
DID1788,CID4127
DID1789,CID1475
DID1790,CID6797
DID1790,CID8076
DID1791,CID15
DID1791,CID4905
DID1791,CID7712
DID1792,CID5515
DID1792,CID895
DID1793,CID5056
DID1793,CID5406
DID1794,CID2080
DID1795,CID4916
DID1795,CID8081
DID1796,CID3837
DID1796,CID9042
DID1796,CID9489
DID1797,CID744
DID1797,CID9722
DID1798,CID152
DID1798,CID1743
DID1798,CID3216
DID1798,CID9242
DID1799,CID203
DID1799,CID5245
DID1800,CID7908
DID1801,CID6613
DID1802,CID2159
DID1802,CID2331
DID1802,CID4425
DID1803,CID7365
DID1804,CID2217
DID1804,CID6133
DID1804,CID7368
DID1805,CID1810
DID1805,CID4642
DID1805,CID6020
DID1805,CID607
DID1805,CID9678
DID1806,CID1385
DID1806,CID2394
DID1806,CID993
DID1807,CID1405
DID1807,CID1645
DID1807,CID4964
DID1808,CID2620
DID1808,CID3650
DID1808,CID4608
DID1809,CID3168
DID1810,CID1467
DID1810,CID1772
DID1810,CID3151
DID1811,CID3569
DID1812,CID2469
DID1812,CID2714
DID1812,CID4556
DID1812,CID5810
DID1812,CID7496
DID1812,CID8054
DID1813,CID3904
DID1813,CID7005
DID1813,CID8268
DID1814,CID1375
DID1814,CID1537
DID1814,CID4067
DID1814,CID4877
DID1814,CID5500
DID1814,CID6458
DID1815,CID4612
DID1815,CID9917
DID1816,CID6758
DID1816,CID9546
DID1817,CID5080
DID1817,CID754
DID1818,CID6493
DID1819,CID4697
DID1819,CID5351
DID1820,CID4317
DID1821,CID3519
DID1821,CID3552
DID1821,CID3621
DID1821,CID7655
DID1821,CID8687
DID1822,CID785
DID1823,CID4642
DID1823,CID6226
DID1823,CID9078
DID1823,CID9748
DID1824,CID5151
DID1824,CID8604
DID1824,CID9805
DID1825,CID2629
DID1826,CID3211
DID1826,CID6797
DID1827,CID1716
DID1828,CID1721
DID1828,CID4192
DID1828,CID6938
DID1829,CID1837
DID1829,CID4346
DID1829,CID5331
DID1829,CID8599
DID1830,CID1065
DID1830,CID2336
DID1830,CID2612
DID1830,CID4595
DID1830,CID4648
DID1831,CID9413
DID1832,CID9617
DID1833,CID4795
DID1833,CID8235
DID1833,CID9846
DID1834,CID2691
DID1834,CID4830
DID1834,CID7548
DID1834,CID7706
DID1834,CID8805
DID1835,CID5666
DID1835,CID6951
DID1835,CID7894
DID1836,CID6129
DID1836,CID7072
DID1837,CID9992
DID1838,CID2472
DID1838,CID4241
DID1839,CID1020
DID1839,CID4763
DID1839,CID6026
DID1840,CID6373
DID1840,CID7234
DID1840,CID8060
DID1841,CID2680
DID1841,CID2953
DID1841,CID5467
DID1842,CID194
DID1842,CID6453
DID1843,CID1241
DID1843,CID1671
DID1843,CID3106
DID1843,CID4061
DID1843,CID4809
DID1843,CID492
DID1844,CID1000
DID1844,CID3450
DID1844,CID5748
DID1844,CID5763
DID1844,CID8254
DID1845,CID2321
DID1845,CID2626
DID1845,CID3046
DID1845,CID7513
DID1845,CID8396
DID1846,CID764
DID1846,CID7942
DID1846,CID9655
DID1847,CID2602
DID1847,CID544
DID1847,CID75
DID1848,CID1182
DID1848,CID3217
DID1848,CID7501
DID1849,CID2395
DID1849,CID2951
DID1849,CID5759
DID1850,CID1222
DID1850,CID3398
DID1851,CID3394
DID1851,CID6616
DID1851,CID7648
DID1851,CID8907
DID1852,CID7019
DID1853,CID1766
DID1853,CID6513
DID1853,CID9607
DID1854,CID9248
DID1855,CID1439
DID1855,CID7003
DID1855,CID7652
DID1855,CID8033
DID1856,CID1097
DID1856,CID2349
DID1856,CID2829
DID1856,CID5676
DID1857,CID167
DID1858,CID1985
DID1858,CID3015
DID1859,CID4834
DID1860,CID3937
DID1860,CID9219
DID1861,CID1006
DID1861,CID3863
DID1861,CID4293
DID1861,CID7764
DID1862,CID1816
DID1862,CID494
DID1862,CID6871
DID1862,CID9956
DID1863,CID2710
DID1863,CID2941
DID1863,CID4954
DID1864,CID4319
DID1864,CID8171
DID1865,CID1552
DID1865,CID4874
DID1866,CID451
DID1866,CID5273
DID1866,CID5497
DID1866,CID8073
DID1867,CID7501
DID1867,CID9553
DID1868,CID2718
DID1868,CID5364
DID1868,CID5421
DID1868,CID6211
DID1868,CID8387
DID1868,CID8874
DID1869,CID2444
DID1869,CID4906
DID1870,CID4784
DID1870,CID7257
DID1870,CID9739
DID1871,CID3530
DID1871,CID4109
DID1872,CID121
DID1872,CID3020
DID1872,CID726
DID1872,CID7672
DID1872,CID9025
DID1872,CID9431
DID1873,CID1889
DID1873,CID7060
DID1874,CID4750
DID1874,CID6490
DID1875,CID1789
DID1875,CID9671
DID1876,CID1818
DID1876,CID5272
DID1876,CID9127
DID1877,CID3006
DID1877,CID6416
DID1877,CID690
DID1878,CID6025
DID1878,CID8273
DID1878,CID851
DID1879,CID1385
DID1879,CID8021
DID1879,CID9425
DID1880,CID212
DID1880,CID3707
DID1880,CID7238
DID1880,CID761
DID1880,CID9550
DID1881,CID6096
DID1881,CID6116
DID1881,CID6587
DID1881,CID6728
DID1881,CID7486
DID1882,CID5220
DID1883,CID3737
DID1883,CID63
DID1884,CID2314
DID1884,CID7710
DID1885,CID32
DID1885,CID5002
DID1885,CID826
DID1885,CID8289
DID1885,CID8633
DID1885,CID9927
DID1886,CID1495
DID1886,CID1767
DID1886,CID179
DID1887,CID4343
DID1887,CID5085
DID1887,CID7625
DID1888,CID4335
DID1889,CID5410
DID1889,CID9422
DID1890,CID9069
DID1891,CID2520
DID1891,CID3185
DID1891,CID469
DID1891,CID5384
DID1891,CID5642
DID1891,CID9044
DID1892,CID2568
DID1892,CID431
DID1892,CID6951
DID1892,CID9136
DID1893,CID2577
DID1893,CID3647
DID1893,CID6132
DID1894,CID6111
DID1895,CID4237
DID1895,CID4842
DID1895,CID9601
DID1896,CID5306
DID1896,CID5843
DID1896,CID747
DID1897,CID7275
DID1897,CID7755
DID1898,CID470
DID1898,CID4874
DID1898,CID8935
DID1899,CID463
DID1899,CID4834
DID1899,CID5245
DID1899,CID6848
DID1899,CID6985
DID1899,CID9468
DID1900,CID7745
DID1900,CID7995
DID1901,CID1534
DID1902,CID2610
DID1902,CID2641
DID1902,CID5689
DID1902,CID6803
DID1902,CID8128
DID1902,CID8527
DID1903,CID623
DID1904,CID2864
DID1904,CID3728
DID1904,CID9662
DID1904,CID9689
DID1904,CID9917
DID1905,CID9337
DID1906,CID4053
DID1906,CID6084
DID1906,CID6425
DID1906,CID7200
DID1906,CID7259
DID1907,CID6031
DID1907,CID8114
DID1907,CID9328
DID1908,CID2512
DID1908,CID3718
DID1908,CID4780
DID1909,CID3582
DID1909,CID6321
DID1910,CID3274
DID1910,CID4653
DID1910,CID8727
DID1911,CID1100
DID1911,CID1999
DID1911,CID7982
DID1912,CID1611
DID1912,CID7307
DID1913,CID2928
DID1914,CID2122
DID1914,CID3726
DID1914,CID4668
DID1914,CID5438
DID1914,CID8072
DID1915,CID4805
DID1915,CID9870
DID1916,CID1185
DID1916,CID8068
DID1917,CID1385
DID1917,CID2852
DID1917,CID4709
DID1917,CID5488
DID1918,CID3418
DID1918,CID587
DID1918,CID7408
DID1919,CID7610
DID1919,CID7933
DID1919,CID8770
DID1920,CID6247
DID1920,CID8066
DID1921,CID5205
DID1922,CID9959
DID1923,CID47
DID1923,CID5179
DID1923,CID630
DID1923,CID6581
DID1923,CID9484
DID1924,CID4778
DID1924,CID6032
DID1924,CID7133
DID1924,CID7725
DID1925,CID4801
DID1926,CID1878
DID1927,CID2690
DID1927,CID8782
DID1927,CID9319
DID1928,CID5629
DID1929,CID1138
DID1929,CID5400
DID1929,CID6518
DID1929,CID6719
DID1929,CID7597
DID1930,CID486
DID1930,CID5922
DID1931,CID64
DID1931,CID9559
DID1932,CID7636
DID1933,CID7344
DID1933,CID7486
DID1933,CID8015
DID1933,CID9034
DID1934,CID1728
DID1934,CID2066
DID1934,CID3994
DID1934,CID497
DID1934,CID870
DID1934,CID9578
DID1935,CID1199
DID1935,CID650
DID1935,CID8597
DID1936,CID1871
DID1936,CID2725
DID1936,CID3567
DID1936,CID8458
DID1936,CID8482
DID1936,CID8922
DID1937,CID2750
DID1937,CID5357
DID1937,CID9188
DID1938,CID9539
DID1939,CID5871
DID1939,CID9740
DID1940,CID2808
DID1940,CID5347
DID1940,CID9264
DID1941,CID1437
DID1941,CID3240
DID1941,CID9640
DID1942,CID1444
DID1942,CID237
DID1942,CID372
DID1942,CID6797
DID1942,CID9023
DID1943,CID2262
DID1944,CID5285
DID1944,CID6096
DID1945,CID3206
DID1945,CID44
DID1945,CID5120
DID1946,CID1441
DID1946,CID2183
DID1946,CID478
DID1946,CID499
DID1946,CID691
DID1946,CID9350
DID1947,CID6651
DID1948,CID1663
DID1948,CID19
DID1948,CID4214
DID1948,CID5699
DID1948,CID6431
DID1948,CID7170
DID1949,CID5001
DID1950,CID1280
DID1950,CID5971
DID1951,CID648
DID1951,CID8305
DID1951,CID9067
DID1952,CID165
DID1952,CID2208
DID1952,CID6652
DID1953,CID3962
DID1953,CID4118
DID1954,CID1314
DID1954,CID2023
DID1954,CID3439
DID1954,CID6379
DID1955,CID7332
DID1956,CID7751
DID1956,CID9883
DID1957,CID2312
DID1957,CID2503
DID1957,CID4890
DID1957,CID886
DID1958,CID3188
DID1958,CID4106
DID1958,CID4238
DID1958,CID7089
DID1958,CID8339
DID1959,CID4257
DID1959,CID6608
DID1959,CID7362
DID1960,CID805
DID1961,CID4345
DID1961,CID4463
DID1961,CID7750
DID1961,CID8352
DID1961,CID8742
DID1962,CID3319
DID1963,CID2704
DID1963,CID4560
DID1963,CID5553
DID1963,CID6886
DID1964,CID2575
DID1964,CID8942
DID1964,CID9447
DID1965,CID2571
DID1966,CID3898
DID1966,CID6212
DID1966,CID7529
DID1967,CID3559
DID1967,CID7223
DID1968,CID5983
DID1969,CID3043
DID1969,CID6447
DID1969,CID9224
DID1970,CID4543
DID1970,CID9890
DID1971,CID5387
DID1972,CID2078
DID1972,CID8902
DID1973,CID342
DID1973,CID5908
DID1974,CID8128
DID1974,CID8357
DID1975,CID3845
DID1975,CID8265
DID1976,CID1066
DID1976,CID4998
DID1976,CID9543
DID1977,CID2285
DID1977,CID2325
DID1977,CID2623
DID1978,CID1317
DID1978,CID2528
DID1978,CID3125
DID1979,CID3160
DID1979,CID7078
DID1979,CID7370
DID1980,CID6974
DID1981,CID531
DID1981,CID762
DID1982,CID7802
DID1983,CID8043
DID1984,CID2016
DID1984,CID2374
DID1984,CID6627
DID1985,CID1217
DID1985,CID4034
DID1986,CID7484
DID1986,CID9173
DID1987,CID6231
DID1987,CID6824
DID1987,CID9422
DID1988,CID1976
DID1988,CID2468
DID1989,CID3008
DID1990,CID3144
DID1990,CID4748
DID1991,CID2387
DID1991,CID8401
DID1992,CID2018
DID1992,CID7140
DID1993,CID1198
DID1993,CID2536
DID1993,CID3174
DID1994,CID7404
DID1994,CID960
DID1995,CID6136
DID1995,CID9931
DID1996,CID8115
DID1996,CID9530
DID1996,CID980
DID1997,CID2829
DID1997,CID7782
DID1998,CID1462
DID1998,CID2738
DID1998,CID2997
DID1998,CID499
DID1998,CID6673
DID1999,CID1403
DID2000,CID5109
DID2000,CID7144
DID2000,CID7519
DID2000,CID7941
DID2001,CID3850
DID2001,CID4603
DID2002,CID1359
DID2003,CID6834
DID2003,CID7268
DID2003,CID8888
DID2004,CID5600
DID2004,CID6203
DID2004,CID7879
DID2005,CID6392
DID2005,CID8922
DID2006,CID1653
DID2006,CID8575
DID2007,CID7241
DID2008,CID4839
DID2008,CID7962
DID2009,CID332
DID2009,CID7680
DID2009,CID830
DID2009,CID9553
DID2010,CID2953
DID2010,CID387
DID2010,CID4800
DID2011,CID3292
DID2011,CID3295
DID2011,CID823
DID2012,CID2579
DID2012,CID3032
DID2013,CID5032
DID2013,CID9079
DID2014,CID301
DID2014,CID8373
DID2014,CID9903
DID2015,CID5218
DID2015,CID6579
DID2015,CID7585
DID2015,CID7935
DID2015,CID8230
DID2016,CID2542
DID2016,CID4816
DID2016,CID7512
DID2016,CID778
DID2016,CID8905
DID2016,CID9060
DID2017,CID18
DID2017,CID6201
DID2017,CID9947
DID2018,CID1243
DID2018,CID2079
DID2018,CID7779
DID2019,CID148
DID2019,CID5506
DID2019,CID788
DID2019,CID9560
DID2019,CID9693
DID2020,CID3248
DID2020,CID9607
DID2021,CID3978
DID2021,CID491
DID2021,CID7036
DID2022,CID2116
DID2022,CID3462
DID2023,CID6403
DID2023,CID6899
DID2024,CID3742
DID2024,CID4748
DID2024,CID4952
DID2024,CID5468
DID2024,CID9932
DID2025,CID2390
DID2025,CID8840
DID2025,CID9996
DID2026,CID2331
DID2026,CID5955
DID2026,CID7738
DID2026,CID9166
DID2027,CID3428
DID2027,CID6177
DID2027,CID9740
DID2028,CID7545
DID2028,CID787
DID2029,CID4652
DID2029,CID4802
DID2029,CID7115
DID2030,CID697
DID2030,CID7633
DID2031,CID2086
DID2031,CID5751
DID2031,CID5838
DID2031,CID8142
DID2032,CID2341
DID2032,CID9518
DID2033,CID235
DID2034,CID3718
DID2035,CID1731
DID2035,CID4389
DID2035,CID500
DID2035,CID7342
DID2036,CID5447
DID2036,CID6943
DID2037,CID3881
DID2037,CID3977
DID2037,CID4011
DID2037,CID8013
DID2037,CID8137
DID2038,CID8002
DID2039,CID6264
DID2039,CID9532
DID2040,CID8091
DID2041,CID1059
DID2041,CID2458
DID2041,CID3203
DID2041,CID4394
DID2041,CID4587
DID2041,CID8085
DID2042,CID1074
DID2042,CID855
DID2043,CID1358
DID2043,CID8702
DID2044,CID2846
DID2045,CID4467
DID2046,CID3908
DID2046,CID4748
DID2046,CID7797
DID2047,CID2084
DID2047,CID7841
DID2047,CID9820
DID2048,CID5712
DID2048,CID5802
DID2048,CID6774
DID2048,CID8017
DID2049,CID4523
DID2049,CID5189
DID2049,CID9765
DID2050,CID3073
DID2050,CID8703
DID2051,CID4010
DID2052,CID3455
DID2052,CID4981
DID2052,CID5142
DID2052,CID6678
DID2052,CID900
DID2053,CID3943
DID2053,CID4184
DID2053,CID8145
DID2054,CID1042
DID2054,CID6632
DID2055,CID1909
DID2055,CID5389
DID2055,CID6338
DID2055,CID8173
DID2056,CID1450
DID2056,CID315
DID2056,CID468
DID2056,CID6094
DID2056,CID9770
DID2057,CID5254
DID2057,CID5840
DID2057,CID9004
DID2058,CID1794
DID2058,CID5824
DID2058,CID6127
DID2059,CID3347
DID2059,CID7450
DID2059,CID9950
DID2060,CID234
DID2060,CID9735
DID2061,CID6792
DID2061,CID7145
DID2062,CID1310
DID2062,CID2502
DID2062,CID2950
DID2062,CID3135
DID2062,CID4022
DID2062,CID8438
DID2063,CID8629
DID2064,CID9905
DID2065,CID5707
DID2065,CID9064
DID2065,CID9361
DID2066,CID6792
DID2066,CID8836
DID2067,CID1058
DID2067,CID8028
DID2067,CID8712
DID2068,CID1525
DID2068,CID1559
DID2068,CID5989
DID2068,CID6968
DID2068,CID9659
DID2069,CID9884
DID2070,CID1392
DID2070,CID1485
DID2070,CID6589
DID2070,CID9996
DID2071,CID1624
DID2071,CID387
DID2071,CID6696
DID2071,CID870
DID2072,CID3505
DID2073,CID5605
DID2073,CID7451
DID2073,CID889
DID2074,CID7827
DID2074,CID8083
DID2075,CID122
DID2075,CID176
DID2075,CID6088
DID2075,CID6341
DID2075,CID8747
DID2075,CID9837
DID2076,CID2557
DID2076,CID2599
DID2076,CID3322
DID2077,CID197
DID2077,CID2908
DID2077,CID9410
DID2078,CID3095
DID2079,CID4293
DID2080,CID1867
DID2080,CID8566
DID2081,CID2165
DID2081,CID2671
DID2081,CID5069
DID2081,CID773
DID2082,CID2867
DID2082,CID6276
DID2083,CID4465
DID2083,CID5739
DID2083,CID8875
DID2084,CID4185
DID2084,CID8393
DID2084,CID8420
DID2085,CID1346
DID2085,CID1363
DID2085,CID3717
DID2086,CID1675
DID2086,CID4645
DID2087,CID1379
DID2087,CID3714
DID2087,CID3947
DID2087,CID4589
DID2087,CID508
DID2087,CID5538
DID2088,CID2965
DID2088,CID3586
DID2088,CID7387
DID2088,CID7412
DID2088,CID9690
DID2089,CID7986
DID2089,CID8408
DID2090,CID1241
DID2090,CID1927
DID2090,CID2227
DID2090,CID569
DID2090,CID8293
DID2091,CID8336
DID2092,CID1799
DID2092,CID247
DID2092,CID2716
DID2092,CID6659
DID2092,CID7127
DID2092,CID8211
DID2093,CID1984
DID2093,CID7106
DID2094,CID151
DID2094,CID2418
DID2094,CID2951
DID2094,CID296
DID2094,CID3067
DID2094,CID7761
DID2095,CID6918
DID2095,CID9622
DID2096,CID2066
DID2096,CID715
DID2097,CID3608
DID2097,CID7728
DID2098,CID6250
DID2099,CID2353
DID2100,CID4285
DID2101,CID5531
DID2101,CID6266
DID2102,CID1154
DID2102,CID3852
DID2102,CID8311
DID2103,CID3026
DID2104,CID1435
DID2104,CID2906
DID2104,CID3649
DID2104,CID6355
DID2104,CID7120
DID2104,CID7679
DID2105,CID5633
DID2105,CID6451
DID2105,CID7128
DID2105,CID8866
DID2106,CID4847
DID2106,CID5628
DID2106,CID9011
DID2106,CID9452
DID2106,CID9656
DID2107,CID4504
DID2107,CID6275
DID2107,CID806
DID2107,CID8312
DID2107,CID9401
DID2108,CID349
DID2108,CID8487
DID2108,CID9652
DID2109,CID8063
DID2110,CID1579
DID2110,CID2778
DID2111,CID5433
DID2111,CID8718
DID2111,CID906
DID2112,CID3578
DID2112,CID6286
DID2112,CID8289
DID2113,CID1483
DID2114,CID2627
DID2115,CID9431
DID2116,CID2534
DID2116,CID3008
DID2116,CID4877
DID2116,CID5473
DID2116,CID7891
DID2117,CID3510
DID2118,CID32
DID2118,CID5616
DID2118,CID9976
DID2119,CID445
DID2119,CID5464
DID2119,CID6898
DID2119,CID8211
DID2119,CID8441
DID2119,CID9738
DID2120,CID1631
DID2120,CID6411
DID2121,CID3400
DID2121,CID3689
DID2121,CID8780
DID2122,CID3081
DID2122,CID9920
DID2123,CID1599
DID2123,CID6065
DID2123,CID9937
DID2124,CID119
DID2124,CID9282
DID2125,CID7048
DID2125,CID8497
DID2125,CID9772
DID2126,CID44
DID2126,CID6645
DID2127,CID9806
DID2128,CID9252
DID2129,CID2957
DID2129,CID5875
DID2129,CID9868
DID2130,CID2836
DID2130,CID4279
DID2131,CID2072
DID2131,CID7182
DID2132,CID2777
DID2132,CID8130
DID2133,CID7914
DID2133,CID7992
DID2134,CID6086
DID2135,CID1039
DID2135,CID7075
DID2136,CID2768
DID2136,CID6052
DID2136,CID615
DID2137,CID1210
DID2137,CID5291
DID2137,CID7224
DID2137,CID8819
DID2138,CID2905
DID2138,CID3243
DID2138,CID677
DID2139,CID2248
DID2140,CID1948
DID2140,CID1989
DID2141,CID2580
DID2141,CID435
DID2141,CID6204
DID2141,CID7484
DID2141,CID7565
DID2142,CID2495
DID2142,CID3214
DID2142,CID3312
DID2142,CID4306
DID2142,CID6027
DID2143,CID1682
DID2143,CID953
DID2144,CID2975
DID2145,CID2524
DID2145,CID3060
DID2145,CID4153
DID2145,CID9226
DID2146,CID3975
DID2146,CID929
DID2147,CID119
DID2147,CID217
DID2147,CID7646
DID2148,CID5336
DID2149,CID4929
DID2150,CID143
DID2150,CID396
DID2150,CID4742
DID2150,CID4862
DID2150,CID5836
DID2151,CID1057
DID2151,CID1196
DID2151,CID3292
DID2151,CID9303
DID2151,CID9512
DID2152,CID1888
DID2152,CID2680
DID2152,CID3697
DID2152,CID9009
DID2153,CID1339
DID2153,CID1488
DID2153,CID6198
DID2153,CID6319
DID2153,CID9664
DID2154,CID173
DID2154,CID2305
DID2154,CID3663
DID2154,CID6586
DID2154,CID7804
DID2154,CID8270
DID2155,CID2097
DID2155,CID2675
DID2155,CID4321
DID2155,CID6110
DID2156,CID220
DID2156,CID561
DID2156,CID7139
DID2157,CID1267
DID2157,CID2959
DID2157,CID6466
DID2157,CID7050
DID2158,CID5120
DID2159,CID6950
DID2160,CID10
DID2161,CID3116
DID2161,CID8093
DID2161,CID8700
DID2162,CID1188
DID2162,CID3095
DID2162,CID5027
DID2163,CID4890
DID2164,CID2756
DID2164,CID7436
DID2164,CID782
DID2164,CID8294
DID2165,CID228
DID2165,CID491
DID2165,CID7374
DID2165,CID9236
DID2166,CID2719
DID2166,CID2783
DID2166,CID5134
DID2166,CID6452
DID2166,CID8629
DID2166,CID8951
DID2167,CID2055
DID2167,CID4261
DID2167,CID5215
DID2168,CID1404
DID2168,CID2022
DID2169,CID1644
DID2169,CID9277
DID2169,CID9445
DID2170,CID3885
DID2170,CID7162
DID2171,CID9195
DID2172,CID2345
DID2173,CID1015
DID2173,CID1656
DID2173,CID5487
DID2173,CID622
DID2173,CID7209
DID2174,CID2657
DID2174,CID460
DID2175,CID2471
DID2175,CID8941
DID2176,CID2080
DID2176,CID3306
DID2176,CID4337
DID2176,CID4727
DID2176,CID7300
DID2176,CID8373
DID2177,CID5446
DID2178,CID2670
DID2178,CID3982
DID2178,CID564
DID2178,CID8458
DID2178,CID8909
DID2179,CID3613
DID2179,CID508
DID2180,CID2749
