DID,CID
DID3050,CID4391
DID3051,CID3024
DID3052,CID14
DID3052,CID180
DID3052,CID2889
DID3052,CID4528
DID3052,CID7908
DID3053,CID7018
DID3054,CID1359
DID3054,CID1909
DID3054,CID6388
DID3054,CID8542
DID3055,CID4742
DID3055,CID8843
DID3056,CID2380
DID3056,CID2621
DID3056,CID8494
DID3057,CID134
DID3057,CID5116
DID3057,CID6117
DID3057,CID7051
DID3058,CID1669
DID3058,CID2120
DID3059,CID3273
DID3059,CID4437
DID3059,CID8981
DID3060,CID2382
DID3060,CID4145
DID3060,CID4747
DID3060,CID5665
DID3060,CID6168
DID3061,CID8533
DID3061,CID867
DID3062,CID1532
DID3062,CID3956
DID3062,CID533
DID3063,CID2900
DID3063,CID3404
DID3064,CID3359
DID3064,CID3871
DID3065,CID2202
DID3065,CID3907
DID3065,CID6402
DID3065,CID8532
DID3065,CID8702
DID3066,CID5629
DID3066,CID5885
DID3066,CID7168
DID3066,CID7784
DID3066,CID7942
DID3067,CID350
DID3068,CID4646
DID3068,CID5704
DID3069,CID2431
DID3069,CID2896
DID3069,CID5634
DID3069,CID8626
DID3070,CID5450
DID3070,CID5876
DID3070,CID6317
DID3070,CID8343
DID3071,CID3997
DID3072,CID298
DID3072,CID379
DID3072,CID6793
DID3072,CID7627
DID3073,CID5170
DID3074,CID3827
DID3075,CID3031
DID3075,CID8863
DID3076,CID2870
DID3076,CID7247
DID3077,CID4442
DID3078,CID2235
DID3078,CID3116
DID3078,CID6658
DID3078,CID8128
DID3079,CID4314
DID3079,CID4801
DID3079,CID7297
DID3080,CID2806
DID3080,CID6869
DID3080,CID7582
DID3081,CID1202
DID3081,CID1621
DID3081,CID254
DID3081,CID2712
DID3081,CID4071
DID3082,CID3078
DID3082,CID4150
DID3082,CID6339
DID3082,CID6412
DID3082,CID8965
DID3083,CID1145
DID3083,CID5906
DID3084,CID3970
DID3084,CID4242
DID3084,CID4921
DID3084,CID6154
DID3084,CID7797
DID3085,CID2784
DID3085,CID3384
DID3085,CID4387
DID3085,CID4555
DID3085,CID7545
DID3086,CID1443
DID3086,CID3018
DID3086,CID5850
DID3086,CID6375
DID3086,CID861
DID3087,CID2150
DID3087,CID5679
DID3088,CID3726
DID3088,CID4470
DID3088,CID4656
DID3088,CID8904
DID3089,CID1899
DID3089,CID7889
DID3090,CID3690
DID3090,CID4920
DID3091,CID1338
DID3091,CID2006
DID3091,CID4231
DID3091,CID4350
DID3092,CID1464
DID3092,CID2248
DID3092,CID8541
DID3093,CID1403
DID3093,CID5532
DID3093,CID6260
DID3093,CID6380
DID3094,CID2621
DID3094,CID3035
DID3094,CID3269
DID3094,CID4978
DID3094,CID5317
DID3095,CID1664
DID3095,CID2149
DID3096,CID193
DID3096,CID2991
DID3096,CID3932
DID3096,CID4884
DID3097,CID1485
DID3097,CID3699
DID3097,CID7566
DID3097,CID7685
DID3097,CID848
DID3098,CID4965
DID3098,CID7050
DID3099,CID5398
DID3099,CID7246
DID3100,CID797
DID3101,CID6685
DID3102,CID1849
DID3102,CID3241
DID3102,CID8683
DID3103,CID2183
DID3104,CID7010
DID3105,CID178
DID3105,CID2653
DID3105,CID3824
DID3105,CID6074
DID3105,CID8503
DID3106,CID2253
DID3106,CID7546
DID3107,CID2171
DID3107,CID4441
DID3107,CID6312
DID3107,CID945
DID3108,CID5797
DID3108,CID6832
DID3108,CID7226
DID3108,CID928
DID3109,CID559
DID3109,CID7869
DID3110,CID8103
DID3111,CID2637
DID3111,CID6151
DID3111,CID8697
DID3112,CID1926
DID3112,CID2334
DID3112,CID4915
DID3113,CID2129
DID3113,CID4647
DID3113,CID7394
DID3113,CID825
DID3114,CID4878
DID3114,CID5567
DID3114,CID6867
DID3114,CID7899
DID3115,CID1917
DID3115,CID7182
DID3115,CID8470
DID3116,CID1160
DID3116,CID4546
DID3117,CID2010
DID3117,CID3408
DID3117,CID4376
DID3117,CID4622
DID3117,CID4918
DID3118,CID1919
DID3118,CID3109
DID3118,CID5898
DID3118,CID8164
DID3119,CID2091
DID3120,CID7398
DID3120,CID7632
DID3121,CID3248
DID3121,CID4431
DID3121,CID4546
DID3121,CID5858
DID3121,CID7964
DID3122,CID2034
DID3122,CID3070
DID3122,CID5406
DID3122,CID7590
DID3122,CID8779
DID3123,CID1953
DID3123,CID6178
DID3123,CID7430
DID3123,CID8652
DID3124,CID1905
DID3124,CID3308
DID3124,CID4351
DID3124,CID7864
DID3125,CID2751
DID3125,CID3120
DID3126,CID2947
DID3126,CID3677
DID3126,CID8603
DID3127,CID4678
DID3127,CID6254
DID3128,CID5637
DID3129,CID5312
DID3130,CID3495
DID3130,CID4174
DID3130,CID4601
DID3130,CID7772
DID3130,CID992
DID3131,CID1427
DID3131,CID2030
DID3131,CID260
DID3131,CID8615
DID3132,CID1131
DID3132,CID1480
DID3132,CID2679
DID3132,CID991
DID3133,CID1942
DID3133,CID3727
DID3133,CID7734
DID3134,CID3039
DID3134,CID6412
DID3134,CID73
DID3135,CID3437
DID3135,CID7330
DID3136,CID7093
DID3137,CID2151
DID3138,CID4242
DID3138,CID5685
DID3138,CID7515
DID3138,CID8819
DID3139,CID7524
DID3140,CID8294
DID3141,CID1423
DID3141,CID31
DID3142,CID1189
DID3142,CID4260
DID3143,CID1597
DID3143,CID1687
DID3143,CID3967
DID3143,CID5709
DID3143,CID6021
DID3144,CID3647
DID3144,CID6910
DID3144,CID7448
DID3145,CID5546
DID3145,CID7103
DID3146,CID683
DID3146,CID735
DID3147,CID2146
DID3147,CID2627
DID3147,CID2992
DID3147,CID5944
DID3147,CID7132
DID3148,CID6555
DID3148,CID7774
DID3149,CID3980
DID3149,CID6533
DID3150,CID1558
DID3150,CID309
DID3150,CID7732
DID3151,CID3277
DID3151,CID4185
DID3151,CID6619
DID3151,CID7814
DID3152,CID6462
DID3152,CID8830
DID3153,CID1178
DID3153,CID1259
DID3153,CID2662
DID3153,CID6822
DID3153,CID8667
DID3154,CID2567
DID3155,CID1290
DID3155,CID1348
DID3155,CID389
DID3155,CID5203
DID3155,CID7871
DID3156,CID8134
DID3156,CID898
DID3157,CID4912
DID3158,CID2747
DID3158,CID3414
DID3158,CID5231
DID3158,CID597
DID3158,CID8553
DID3159,CID1025
DID3159,CID1608
DID3159,CID197
DID3159,CID7827
DID3160,CID4295
DID3160,CID700
DID3161,CID102
DID3161,CID1777
DID3161,CID4081
DID3161,CID6011
DID3161,CID8743
DID3162,CID1135
DID3162,CID6906
DID3163,CID5636
DID3163,CID5788
DID3163,CID8530
DID3164,CID1082
DID3164,CID1645
DID3164,CID5176
DID3164,CID6257
DID3164,CID7048
DID3165,CID1374
DID3165,CID4512
DID3165,CID5713
DID3165,CID5850
DID3165,CID900
DID3166,CID1674
DID3166,CID6823
DID3167,CID6156
DID3167,CID8417
DID3167,CID8931
DID3168,CID3177
DID3168,CID5596
DID3168,CID5921
DID3168,CID6122
DID3168,CID7116
DID3169,CID3830
DID3169,CID3911
DID3169,CID5686
DID3169,CID674
DID3170,CID43
DID3171,CID35
DID3171,CID4054
DID3171,CID5926
DID3172,CID317
DID3172,CID5385
DID3172,CID6575
DID3172,CID6699
DID3172,CID7626
DID3173,CID2518
DID3173,CID2887
DID3173,CID4442
DID3174,CID4793
DID3174,CID5600
DID3174,CID5834
DID3175,CID171
DID3175,CID2063
DID3175,CID2602
DID3175,CID8056
DID3176,CID1070
DID3176,CID4448
DID3176,CID5474
DID3176,CID8064
DID3177,CID3310
DID3177,CID4905
DID3177,CID5277
DID3177,CID7173
DID3178,CID1014
DID3178,CID3647
DID3178,CID5616
DID3178,CID7625
DID3179,CID4225
DID3179,CID4845
DID3179,CID5058
DID3179,CID8037
DID3179,CID8244
DID3180,CID4158
DID3180,CID4521
DID3180,CID7370
DID3181,CID233
DID3181,CID4204
DID3181,CID4338
DID3181,CID6498
DID3181,CID7073
DID3182,CID4311
DID3182,CID7232
DID3183,CID2290
DID3183,CID3457
DID3183,CID5577
DID3183,CID5965
DID3183,CID6982
DID3184,CID2089
DID3184,CID3323
DID3184,CID3422
DID3184,CID7132
DID3184,CID8649
DID3185,CID2911
DID3186,CID4222
DID3186,CID4769
DID3186,CID5876
DID3186,CID6005
DID3186,CID7290
DID3187,CID3733
DID3188,CID3036
DID3188,CID7843
DID3188,CID8879
DID3189,CID7455
DID3189,CID7950
DID3190,CID5110
DID3190,CID6654
DID3190,CID69
DID3190,CID8344
DID3191,CID5085
DID3191,CID7699
DID3192,CID5289
DID3192,CID5704
DID3192,CID6090
DID3192,CID887
DID3192,CID929
DID3193,CID2880
DID3193,CID4851
DID3193,CID4892
DID3193,CID8788
DID3193,CID8984
DID3194,CID1157
DID3194,CID2803
DID3194,CID4390
DID3194,CID6989
DID3195,CID4498
DID3195,CID7985
DID3196,CID1160
DID3196,CID4568
DID3196,CID4926
DID3196,CID6209
DID3196,CID8360
DID3197,CID1443
DID3197,CID2442
DID3197,CID934
DID3198,CID91
DID3199,CID3911
DID3199,CID6557
DID3200,CID7921
DID3200,CID8583
DID3201,CID5149
DID3201,CID7246
DID3201,CID7698
DID3201,CID7977
DID3201,CID8223
DID3202,CID3020
DID3202,CID8521
DID3202,CID8709
DID3203,CID1377
DID3203,CID5359
DID3203,CID7420
DID3204,CID3329
DID3205,CID1850
DID3205,CID2083
DID3205,CID3868
DID3205,CID7569
DID3206,CID4334
DID3207,CID2447
DID3207,CID247
DID3207,CID4962
DID3207,CID608
DID3208,CID1720
DID3208,CID5221
DID3208,CID8052
DID3208,CID8431
DID3208,CID8535
DID3209,CID1731
DID3209,CID3594
DID3209,CID3935
DID3210,CID2697
DID3211,CID3829
DID3212,CID3101
DID3213,CID2759
DID3213,CID4144
DID3213,CID4314
DID3213,CID6064
DID3214,CID3989
DID3214,CID5030
DID3214,CID5868
DID3214,CID7074
DID3215,CID1193
DID3215,CID1755
DID3215,CID4175
DID3215,CID4682
DID3216,CID7394
DID3217,CID1678
DID3217,CID3757
DID3217,CID422
DID3217,CID4782
DID3217,CID7751
DID3218,CID1737
DID3218,CID3279
DID3218,CID7171
DID3219,CID4558
DID3219,CID5060
DID3219,CID5845
DID3219,CID6793
DID3219,CID7427
DID3220,CID1220
DID3220,CID1826
DID3221,CID214
DID3221,CID3275
DID3221,CID5130
DID3221,CID6344
DID3221,CID874
DID3222,CID6996
DID3223,CID4500
DID3223,CID5962
DID3223,CID708
DID3223,CID7500
DID3223,CID8595
DID3224,CID2403
DID3224,CID416
DID3224,CID7369
DID3224,CID7745
DID3225,CID121
DID3225,CID1499
DID3225,CID214
DID3225,CID4157
DID3225,CID6016
DID3226,CID1194
DID3226,CID2537
DID3226,CID2697
DID3226,CID5051
DID3227,CID1500
DID3227,CID6174
DID3227,CID8185
DID3227,CID8307
DID3228,CID2490
DID3228,CID3941
DID3228,CID4158
DID3228,CID5305
DID3229,CID1390
DID3229,CID5785
DID3229,CID6440
DID3229,CID7204
DID3230,CID6911
DID3231,CID2016
DID3231,CID2991
DID3231,CID3460
DID3231,CID8953
DID3232,CID1990
DID3232,CID4462
DID3233,CID4448
DID3233,CID4731
DID3233,CID7895
DID3233,CID8586
DID3234,CID227
DID3234,CID7700
DID3235,CID7000
DID3236,CID2604
DID3236,CID3134
DID3236,CID7511
DID3236,CID7987
DID3236,CID8874
DID3237,CID159
DID3237,CID328
DID3237,CID7614
DID3238,CID1307
DID3238,CID4084
DID3238,CID484
DID3238,CID4954
DID3238,CID6631
DID3239,CID8881
DID3240,CID3126
DID3240,CID530
DID3240,CID6364
DID3240,CID8072
DID3241,CID4746
DID3241,CID6013
DID3241,CID7287
DID3241,CID7342
DID3241,CID813
DID3242,CID2771
DID3243,CID4989
DID3244,CID1429
DID3244,CID4344
DID3244,CID5088
DID3244,CID7206
DID3244,CID7219
DID3245,CID1539
DID3246,CID1417
DID3246,CID4724
DID3246,CID7125
DID3246,CID7814
DID3246,CID950
DID3247,CID1980
DID3247,CID7131
DID3248,CID1899
DID3248,CID3851
DID3248,CID4086
DID3248,CID6384
DID3249,CID1283
DID3249,CID2448
DID3249,CID2613
DID3249,CID7528
DID3249,CID7781
DID3250,CID2633
DID3250,CID7618
DID3251,CID5897
DID3251,CID7139
DID3252,CID1312
DID3252,CID6725
DID3253,CID5705
DID3254,CID5152
DID3255,CID5877
DID3256,CID1494
DID3256,CID8152
DID3257,CID6770
DID3257,CID7012
DID3257,CID773
DID3257,CID832
DID3257,CID8423
DID3258,CID5679
DID3259,CID1470
DID3259,CID1946
DID3259,CID3243
DID3259,CID5934
DID3260,CID2199
DID3260,CID5412
DID3260,CID6313
DID3260,CID7257
DID3260,CID8486
DID3261,CID2077
DID3261,CID2802
DID3261,CID6485
DID3261,CID7099
DID3262,CID1878
DID3262,CID2103
DID3262,CID7099
DID3262,CID855
DID3262,CID8832
DID3263,CID5886
DID3263,CID8799
DID3264,CID1869
DID3264,CID4755
DID3264,CID5947
DID3264,CID7898
DID3264,CID8214
DID3265,CID2833
DID3265,CID53
DID3265,CID5672
DID3266,CID3765
DID3266,CID4125
DID3266,CID448
DID3266,CID7511
DID3266,CID8526
DID3267,CID2209
DID3267,CID4289
DID3267,CID7972
DID3268,CID1938
DID3268,CID2729
DID3269,CID2324
DID3269,CID3597
DID3269,CID5139
DID3269,CID6931
DID3269,CID8024
DID3270,CID1010
DID3270,CID4156
DID3270,CID5011
DID3270,CID7181
DID3270,CID7390
DID3271,CID8029
DID3271,CID8701
DID3272,CID2498
DID3272,CID8409
DID3272,CID8864
DID3273,CID1921
DID3274,CID5588
DID3274,CID6808
DID3274,CID8852
DID3275,CID3028
DID3275,CID3831
DID3275,CID6229
DID3275,CID8612
DID3276,CID1728
DID3276,CID663
DID3276,CID6999
DID3276,CID7067
DID3277,CID1991
DID3277,CID6143
DID3277,CID7525
DID3277,CID8920
DID3278,CID5281
DID3279,CID3154
DID3280,CID3000
DID3280,CID5339
DID3280,CID6015
DID3280,CID6292
DID3280,CID7487
DID3281,CID2345
DID3281,CID4551
DID3281,CID5141
DID3281,CID7400
DID3282,CID8688
DID3283,CID1911
DID3283,CID4077
DID3283,CID414
DID3283,CID8035
DID3284,CID4294
DID3284,CID5727
DID3285,CID5101
DID3285,CID6049
DID3286,CID5001
DID3286,CID6777
DID3287,CID6697
DID3287,CID7531
DID3288,CID4841
DID3288,CID4967
DID3288,CID5971
DID3288,CID8721
DID3289,CID2876
DID3289,CID8015
DID3290,CID314
DID3290,CID6593
DID3291,CID4792
DID3291,CID5923
DID3291,CID6663
DID3291,CID7031
DID3291,CID8423
DID3292,CID8543
DID3292,CID8756
DID3293,CID4068
DID3294,CID5723
DID3294,CID7493
DID3295,CID2576
DID3295,CID3575
DID3295,CID7995
DID3296,CID4445
DID3296,CID5545
DID3296,CID7983
DID3297,CID4053
DID3297,CID6022
DID3297,CID7069
DID3298,CID2931
DID3298,CID806
DID3299,CID1885
DID3299,CID197
DID3299,CID3882
DID3299,CID6934
DID3300,CID1751
DID3300,CID5786
DID3300,CID6952
DID3300,CID78
DID3300,CID8382
DID3301,CID709
DID3302,CID1104
DID3302,CID5409
DID3302,CID787
DID3302,CID8666
DID3303,CID2238
DID3303,CID2912
DID3303,CID4675
DID3304,CID666
DID3304,CID8148
DID3304,CID8418
DID3304,CID8906
DID3305,CID1754
DID3305,CID2977
DID3305,CID5305
DID3305,CID740
DID3305,CID8336
DID3306,CID1952
DID3306,CID2478
DID3306,CID4318
DID3307,CID2396
DID3307,CID3760
DID3307,CID4468
DID3307,CID738
DID3308,CID1313
DID3308,CID2225
DID3308,CID8376
DID3309,CID1314
DID3309,CID4141
DID3309,CID4362
DID3309,CID871
DID3310,CID250
DID3310,CID5302
DID3311,CID3135
DID3311,CID4219
DID3311,CID8567
DID3312,CID5031
DID3313,CID5978
DID3313,CID8902
DID3314,CID1741
DID3314,CID3125
DID3314,CID7634
DID3315,CID2293
DID3315,CID5341
DID3316,CID7965
DID3317,CID1979
DID3317,CID7169
DID3317,CID8082
DID3318,CID41
DID3318,CID4246
DID3318,CID4736
DID3318,CID6545
DID3319,CID420
DID3319,CID554
DID3319,CID7808
DID3319,CID8026
DID3319,CID8814
DID3320,CID1147
DID3320,CID2362
DID3320,CID5786
DID3320,CID8166
DID3321,CID3326
DID3321,CID3653
DID3321,CID5452
DID3322,CID50
DID3322,CID5399
DID3323,CID1504
DID3323,CID4108
DID3323,CID5152
DID3323,CID7399
DID3323,CID7899
DID3324,CID3299
DID3324,CID4896
DID3324,CID8770
DID3325,CID1834
DID3325,CID4671
DID3325,CID527
DID3326,CID4486
DID3326,CID5017
DID3326,CID7109
DID3326,CID8242
DID3327,CID3463
DID3328,CID1253
DID3328,CID878
DID3329,CID3559
DID3329,CID4112
DID3329,CID4446
DID3329,CID6261
DID3329,CID8667
DID3330,CID5146
DID3330,CID7596
DID3330,CID8381
DID3331,CID3775
DID3331,CID5380
DID3331,CID5756
DID3331,CID6785
DID3332,CID1226
DID3332,CID586
DID3332,CID6781
DID3332,CID7569
DID3333,CID2581
DID3333,CID3673
DID3333,CID5858
DID3333,CID694
DID3333,CID8589
DID3334,CID5350
DID3334,CID7318
DID3335,CID322
DID3335,CID4790
DID3335,CID5066
DID3336,CID1377
DID3337,CID1948
DID3337,CID2138
DID3337,CID6448
DID3337,CID6627
DID3337,CID8840
DID3338,CID2067
DID3339,CID4670
DID3340,CID3886
DID3340,CID7899
DID3341,CID1086
DID3341,CID847
DID3342,CID3380
DID3342,CID39
DID3343,CID2100
DID3343,CID4753
DID3344,CID2268
DID3344,CID5400
DID3345,CID1097
DID3345,CID1756
DID3345,CID4947
DID3345,CID6019
DID3345,CID8363
DID3346,CID2007
DID3346,CID2087
DID3346,CID3940
DID3346,CID5617
DID3346,CID5940
DID3347,CID2414
DID3347,CID5051
DID3347,CID5823
DID3348,CID440
DID3349,CID2189
DID3349,CID3832
DID3349,CID5764
DID3349,CID7150
DID3349,CID883
DID3350,CID8628
DID3351,CID4609
DID3351,CID6220
DID3351,CID8398
DID3352,CID1525
DID3352,CID2418
DID3352,CID5803
DID3352,CID7825
DID3352,CID8515
DID3353,CID1678
DID3353,CID7832
DID3353,CID8988
DID3354,CID2928
DID3354,CID3958
DID3355,CID3778
DID3355,CID7115
DID3355,CID7626
DID3355,CID7812
DID3356,CID1145
DID3356,CID6127
DID3357,CID12
DID3357,CID1906
DID3357,CID4864
DID3357,CID5252
DID3357,CID8933
DID3358,CID1626
DID3358,CID3051
DID3358,CID432
DID3358,CID5579
DID3359,CID5838
DID3359,CID7667
DID3359,CID7981
DID3360,CID5199
DID3361,CID1434
DID3361,CID2363
DID3361,CID7536
DID3361,CID8054
DID3362,CID1413
DID3362,CID1695
DID3362,CID1724
DID3362,CID4507
DID3362,CID4508
DID3363,CID7377
DID3364,CID20
DID3364,CID2980
DID3364,CID3954
DID3364,CID4057
DID3364,CID8584
DID3365,CID2893
DID3365,CID4074
DID3365,CID4915
DID3365,CID6348
DID3366,CID1998
DID3367,CID3946
DID3368,CID4943
DID3368,CID6148
DID3368,CID7470
DID3369,CID2529
DID3369,CID2737
DID3369,CID3409
DID3369,CID7416
DID3369,CID755
DID3370,CID1138
DID3370,CID7552
DID3371,CID6973
DID3372,CID4386
DID3373,CID5535
DID3374,CID1436
DID3374,CID5940
DID3375,CID2720
DID3375,CID362
DID3376,CID6646
DID3377,CID2019
DID3377,CID5027
DID3377,CID5356
DID3378,CID8714
DID3379,CID2076
DID3379,CID4630
DID3379,CID5773
DID3380,CID2054
DID3380,CID3898
DID3380,CID4408
DID3380,CID449
DID3380,CID7431
DID3381,CID2966
DID3381,CID4720
DID3382,CID1845
DID3382,CID2682
DID3383,CID1077
DID3383,CID2564
DID3383,CID32
DID3383,CID5207
DID3384,CID1376
DID3384,CID5066
DID3384,CID6970
DID3385,CID1910
DID3385,CID4684
DID3385,CID5147
DID3386,CID2943
DID3386,CID5983
DID3386,CID6595
DID3386,CID8960
DID3387,CID4520
DID3387,CID6124
DID3387,CID6348
DID3387,CID6745
DID3388,CID2913
DID3388,CID5504
DID3388,CID6277
DID3388,CID7917
DID3388,CID8314
DID3389,CID1269
DID3389,CID7209
DID3390,CID1720
DID3390,CID3821
DID3390,CID4475
DID3390,CID7939
DID3391,CID7954
DID3392,CID3867
DID3392,CID7701
DID3393,CID4448
DID3393,CID500
DID3393,CID7581
DID3393,CID8021
DID3394,CID2021
DID3394,CID2036
DID3394,CID5071
DID3394,CID750
DID3394,CID8773
DID3395,CID2835
DID3395,CID3641
DID3395,CID6445
DID3395,CID8143
DID3395,CID8355
DID3396,CID2885
DID3396,CID3257
DID3396,CID6309
DID3396,CID6829
DID3397,CID1065
DID3397,CID330
DID3397,CID3941
DID3397,CID5670
DID3398,CID2877
DID3398,CID437
DID3399,CID1988
DID3399,CID3703
DID3399,CID3875
DID3399,CID6346
DID3399,CID989
DID3400,CID3756
DID3401,CID5965
DID3401,CID8848
DID3402,CID1054
DID3402,CID4263
DID3402,CID5203
DID3402,CID6778
DID3403,CID1868
DID3403,CID965
DID3404,CID1309
DID3404,CID138
DID3405,CID3776
DID3405,CID6241
DID3406,CID205
DID3406,CID296
DID3406,CID3744
DID3406,CID5793
DID3407,CID3087
DID3407,CID3896
DID3407,CID4435
DID3407,CID8754
DID3408,CID3231
DID3408,CID7506
DID3409,CID3252
DID3409,CID6226
DID3409,CID831
DID3410,CID7770
DID3411,CID134
DID3411,CID1941
DID3411,CID2664
DID3411,CID323
DID3411,CID7844
DID3412,CID5654
DID3412,CID6122
DID3413,CID5326
DID3413,CID7002
DID3414,CID6575
DID3414,CID7300
DID3414,CID7668
DID3414,CID8396
DID3415,CID4818
DID3415,CID4929
DID3415,CID5955
DID3415,CID6305
DID3415,CID8239
DID3416,CID3258
DID3416,CID4311
DID3416,CID6534
DID3416,CID8193
DID3417,CID3445
DID3417,CID6687
DID3418,CID1841
DID3418,CID211
DID3418,CID4040
DID3419,CID186
DID3419,CID6876
DID3419,CID7896
DID3420,CID5686
DID3420,CID6894
DID3420,CID7226
DID3420,CID7258
DID3420,CID8386
DID3421,CID1752
DID3421,CID2747
DID3421,CID4476
DID3421,CID6721
DID3422,CID385
DID3422,CID4035
DID3422,CID645
DID3423,CID2089
DID3423,CID4667
DID3423,CID5063
DID3423,CID7334
DID3423,CID742
DID3424,CID7489
DID3425,CID5580
DID3425,CID7278
DID3426,CID144
DID3426,CID2354
DID3426,CID3772
DID3426,CID8266
DID3427,CID2949
DID3427,CID7139
DID3427,CID8063
DID3427,CID8317
DID3428,CID4828
DID3428,CID909
DID3429,CID2123
DID3429,CID405
DID3429,CID5718
DID3429,CID8790
DID3430,CID2815
DID3430,CID4654
DID3430,CID8632
DID3431,CID1515
DID3431,CID1551
DID3431,CID1997
DID3431,CID423
DID3431,CID8418
DID3432,CID6040
DID3432,CID6816
DID3432,CID8627
DID3433,CID101
DID3433,CID6081
DID3433,CID7487
DID3433,CID8509
DID3434,CID4044
DID3434,CID4273
DID3434,CID4586
DID3435,CID1354
DID3435,CID5199
DID3435,CID7451
DID3435,CID7485
DID3435,CID8569
DID3436,CID3179
DID3436,CID3456
DID3436,CID8940
DID3437,CID1026
DID3437,CID6352
DID3437,CID7480
DID3437,CID8036
DID3437,CID8859
DID3438,CID1702
DID3438,CID2334
DID3438,CID3204
DID3438,CID5693
DID3438,CID919
DID3439,CID1386
DID3439,CID5760
DID3439,CID8251
DID3440,CID3152
DID3440,CID4635
DID3440,CID7475
DID3441,CID7417
DID3442,CID1859
DID3442,CID3082
DID3442,CID3222
DID3442,CID6334
DID3442,CID746
DID3443,CID2437
DID3443,CID3591
DID3443,CID3679
DID3443,CID6575
DID3443,CID7694
DID3444,CID1731
DID3444,CID2427
DID3444,CID3130
DID3444,CID7457
DID3444,CID8317
DID3445,CID1489
DID3445,CID2206
DID3445,CID2306
DID3445,CID2364
DID3445,CID4960
DID3446,CID6793
DID3447,CID105
DID3447,CID3298
DID3447,CID5126
DID3447,CID6649
DID3448,CID1051
DID3449,CID3744
DID3450,CID2951
DID3450,CID5419
DID3450,CID8865
DID3451,CID1202
DID3451,CID5677
DID3451,CID721
DID3451,CID7551
DID3452,CID6423
DID3452,CID7627
DID3453,CID1369
DID3453,CID5243
DID3454,CID1424
DID3454,CID3343
DID3454,CID3859
DID3454,CID6673
DID3454,CID803
DID3455,CID1344
DID3455,CID1736
DID3455,CID4045
DID3455,CID766
DID3456,CID2493
DID3456,CID6360
DID3456,CID6412
DID3457,CID2544
DID3457,CID2868
DID3457,CID4333
DID3457,CID5861
DID3458,CID8136
DID3458,CID9
DID3459,CID2752
DID3459,CID6828
DID3459,CID7213
DID3460,CID2995
DID3460,CID3679
DID3460,CID3927
DID3460,CID5859
DID3460,CID6863
DID3461,CID3272
DID3461,CID7022
DID3461,CID8433
DID3461,CID932
DID3462,CID1635
DID3462,CID2693
DID3463,CID4333
DID3463,CID5575
DID3463,CID7307
DID3464,CID2252
DID3464,CID5270
DID3464,CID6314
DID3465,CID2142
DID3465,CID5827
DID3466,CID3727
DID3467,CID1257
DID3467,CID8810
DID3468,CID2065
DID3468,CID4998
DID3468,CID7562
DID3468,CID8220
DID3469,CID5846
DID3469,CID5916
DID3470,CID16
DID3470,CID4822
DID3470,CID5176
DID3471,CID5709
DID3472,CID7385
DID3473,CID4450
DID3473,CID816
DID3474,CID3030
DID3474,CID6776
DID3475,CID3763
DID3475,CID8250
DID3475,CID8503
DID3476,CID2294
DID3476,CID2367
DID3476,CID3773
DID3476,CID3987
DID3477,CID1246
DID3477,CID3556
DID3477,CID5153
DID3477,CID8268
DID3477,CID8941
DID3478,CID3623
DID3478,CID5572
DID3478,CID5921
DID3478,CID8251
DID3478,CID8499
DID3479,CID4266
DID3479,CID5065
DID3479,CID56
DID3479,CID6391
DID3479,CID8895
DID3480,CID2176
DID3480,CID314
DID3480,CID7417
DID3480,CID7875
DID3481,CID5519
DID3481,CID5555
DID3481,CID7016
DID3481,CID865
DID3481,CID889
DID3482,CID6034
DID3483,CID5079
DID3483,CID5931
DID3483,CID6381
DID3483,CID7842
DID3484,CID4998
DID3484,CID5536
DID3484,CID620
DID3485,CID4244
DID3485,CID5581
DID3486,CID6470
DID3487,CID2455
DID3487,CID6477
DID3487,CID6846
DID3487,CID7112
DID3488,CID8609
DID3488,CID8747
DID3488,CID8769
DID3489,CID2282
DID3489,CID4000
DID3490,CID1069
DID3490,CID4226
DID3490,CID5757
DID3490,CID8412
DID3491,CID1882
DID3491,CID2756
DID3491,CID6641
DID3492,CID3727
DID3493,CID3963
DID3494,CID2597
DID3494,CID5697
DID3494,CID7420
DID3494,CID8928
DID3495,CID3351
DID3495,CID3553
DID3496,CID6050
DID3496,CID792
DID3496,CID897
DID3497,CID3754
DID3497,CID3852
DID3497,CID4137
DID3497,CID6842
DID3497,CID8981
DID3498,CID1374
DID3498,CID4277
DID3498,CID5644
DID3498,CID6975
DID3498,CID8627
DID3499,CID1598
DID3499,CID4579
DID3499,CID6327
DID3500,CID8412
DID3501,CID1055
DID3501,CID1833
DID3501,CID530
DID3501,CID790
DID3501,CID8867
DID3502,CID1308
DID3502,CID4453
DID3502,CID611
DID3502,CID8399
DID3503,CID2259
DID3503,CID2320
DID3503,CID2749
DID3503,CID3738
DID3504,CID2513
DID3504,CID8362
DID3504,CID8390
DID3505,CID2791
DID3505,CID5266
DID3505,CID6936
DID3506,CID158
DID3506,CID2326
DID3506,CID4166
DID3506,CID5333
DID3506,CID7583
DID3507,CID877
DID3508,CID4711
DID3508,CID7147
DID3509,CID1178
DID3509,CID1880
DID3509,CID4489
DID3509,CID5966
DID3509,CID8011
DID3510,CID3102
DID3510,CID3148
DID3511,CID2809
DID3511,CID5325
DID3511,CID5930
DID3511,CID7678
DID3512,CID6783
DID3513,CID2146
