BID,AID
BID2442,AID1347
BID2443,AID1780
BID2444,AID1216
BID2444,AID1570
BID2444,AID1871
BID2445,AID3172
BID2446,AID3956
BID2447,AID1023
BID2448,AID1661
BID2449,AID845
BID2450,AID1195
BID2451,AID2829
BID2451,AID3251
BID2452,AID757
BID2453,AID1159
BID2454,AID1253
BID2454,AID3865
BID2454,AID794
BID2455,AID3231
BID2456,AID2822
BID2457,AID2079
BID2457,AID2127
BID2457,AID2263
BID2457,AID3334
BID2458,AID2194
BID2459,AID1012
BID2459,AID3309
BID2460,AID2093
BID2460,AID2552
BID2461,AID1037
BID2461,AID2336
BID2462,AID2938
BID2462,AID3162
BID2462,AID3181
BID2462,AID340
BID2463,AID2272
BID2463,AID782
BID2464,AID1831
BID2465,AID2238
BID2466,AID1460
BID2467,AID1801
BID2467,AID3502
BID2467,AID3875
BID2468,AID2012
BID2469,AID1828
BID2469,AID2111
BID2470,AID2419
BID2470,AID3888
BID2470,AID697
BID2470,AID957
BID2471,AID2597
BID2471,AID2809
BID2471,AID341
BID2471,AID344
BID2472,AID1401
BID2472,AID2347
BID2473,AID11
BID2473,AID3547
BID2473,AID398
BID2474,AID3557
BID2475,AID2892
BID2475,AID731
BID2476,AID2725
BID2477,AID643
BID2478,AID3053
BID2478,AID3085
BID2479,AID3772
BID2479,AID3817
BID2480,AID1340
BID2480,AID3930
BID2481,AID1821
BID2481,AID3959
BID2482,AID2269
BID2482,AID3117
BID2483,AID2982
BID2483,AID3818
BID2484,AID3072
BID2484,AID3825
BID2485,AID3007
BID2486,AID1212
BID2487,AID827
BID2488,AID589
BID2489,AID2591
BID2489,AID3093
BID2489,AID3131
BID2489,AID3598
BID2490,AID3271
BID2491,AID257
BID2492,AID1187
BID2492,AID362
BID2493,AID1358
BID2494,AID1467
BID2494,AID1494
BID2495,AID1838
BID2495,AID2803
BID2496,AID1901
BID2496,AID2217
BID2497,AID181
BID2497,AID3326
BID2498,AID679
BID2499,AID1662
BID2499,AID3789
BID2500,AID1892
BID2500,AID771
BID2501,AID3146
BID2501,AID3679
BID2502,AID2021
BID2503,AID1888
BID2503,AID3172
BID2504,AID3497
BID2505,AID1740
BID2505,AID25
BID2506,AID177
BID2506,AID3016
BID2506,AID3203
BID2507,AID2742
BID2507,AID529
BID2508,AID3256
BID2509,AID1377
BID2509,AID1914
BID2510,AID1185
BID2510,AID2253
BID2510,AID764
BID2510,AID966
BID2511,AID1119
BID2511,AID1144
BID2511,AID3615
BID2511,AID829
BID2512,AID1196
BID2512,AID3148
BID2513,AID1368
BID2513,AID605
BID2514,AID378
BID2515,AID2015
BID2515,AID3311
BID2516,AID662
BID2517,AID3156
BID2518,AID1429
BID2519,AID1532
BID2519,AID3122
BID2520,AID1711
BID2521,AID3075
BID2521,AID555
BID2521,AID974
BID2522,AID1605
BID2522,AID3944
BID2523,AID2012
BID2524,AID3360
BID2525,AID2336
BID2525,AID3449
BID2525,AID477
BID2526,AID3334
BID2527,AID3890
BID2527,AID800
BID2528,AID3864
BID2528,AID988
BID2529,AID2653
BID2529,AID935
BID2530,AID1983
BID2530,AID347
BID2531,AID3525
BID2532,AID959
BID2533,AID1009
BID2534,AID2157
BID2534,AID2955
BID2534,AID416
BID2534,AID733
BID2535,AID1780
BID2535,AID2396
BID2535,AID2466
BID2535,AID2521
BID2536,AID3693
BID2537,AID3201
BID2537,AID3606
BID2538,AID1528
BID2538,AID2194
BID2538,AID3132
BID2538,AID59
BID2539,AID3547
BID2539,AID3670
BID2540,AID1946
BID2541,AID3032
BID2541,AID748
BID2542,AID1857
BID2543,AID1797
BID2544,AID1469
BID2544,AID2866
BID2545,AID1885
BID2546,AID2671
BID2547,AID1580
BID2548,AID3057
BID2548,AID3476
BID2549,AID2499
BID2549,AID293
BID2550,AID1136
BID2551,AID1310
BID2552,AID2858
BID2553,AID3721
BID2553,AID3986
BID2553,AID723
BID2553,AID803
BID2554,AID448
BID2555,AID1242
BID2555,AID1420
BID2555,AID2161
BID2555,AID3192
BID2556,AID538
BID2557,AID2249
BID2558,AID355
BID2558,AID3830
BID2559,AID3110
BID2559,AID3163
BID2559,AID3715
BID2560,AID1558
BID2560,AID781
BID2561,AID3437
BID2562,AID2351
BID2563,AID1757
BID2563,AID177
BID2564,AID1915
BID2564,AID3429
BID2565,AID179
BID2565,AID391
BID2566,AID2440
BID2566,AID309
BID2567,AID1060
BID2567,AID2774
BID2567,AID3177
BID2567,AID345
BID2568,AID1060
BID2568,AID1706
BID2569,AID1049
BID2569,AID1076
BID2569,AID403
BID2570,AID1939
BID2570,AID3510
BID2571,AID1169
BID2571,AID3319
BID2572,AID2118
BID2572,AID3938
BID2573,AID2925
BID2573,AID294
BID2574,AID2829
BID2574,AID3583
BID2575,AID887
BID2575,AID961
BID2576,AID2148
BID2576,AID2657
BID2577,AID1151
BID2578,AID3449
BID2578,AID3782
BID2578,AID576
BID2579,AID1512
BID2579,AID988
BID2580,AID1005
BID2580,AID116
BID2580,AID2780
BID2580,AID853
BID2581,AID274
BID2582,AID2612
BID2583,AID2917
BID2583,AID3641
BID2583,AID876
BID2584,AID1338
BID2584,AID990
BID2585,AID1691
BID2586,AID1362
BID2586,AID2499
BID2587,AID2323
BID2587,AID3840
BID2588,AID2149
BID2588,AID744
BID2588,AID854
BID2589,AID1856
BID2589,AID2044
BID2590,AID1011
BID2590,AID2657
BID2591,AID1409
BID2591,AID3616
BID2592,AID2959
BID2593,AID1137
BID2593,AID1589
BID2594,AID2637
BID2595,AID2558
BID2596,AID2670
BID2596,AID2963
BID2596,AID3202
BID2596,AID663
BID2597,AID129
BID2597,AID762
BID2598,AID1493
BID2598,AID2952
BID2599,AID121
BID2599,AID2554
BID2600,AID3701
BID2601,AID1972
BID2601,AID3799
BID2602,AID3438
BID2602,AID3698
BID2603,AID874
BID2604,AID551
BID2605,AID2286
BID2606,AID1310
BID2606,AID542
BID2607,AID1343
BID2607,AID2544
BID2607,AID2802
BID2607,AID3385
BID2608,AID1375
BID2609,AID1361
BID2609,AID485
BID2610,AID2948
BID2610,AID904
BID2611,AID1293
BID2611,AID1661
BID2612,AID2633
BID2612,AID3137
BID2612,AID3842
BID2612,AID550
BID2613,AID1303
BID2613,AID2530
BID2614,AID3304
BID2614,AID3399
BID2615,AID442
BID2616,AID1855
BID2616,AID1860
BID2616,AID2753
BID2616,AID283
BID2617,AID1758
BID2617,AID2362
BID2618,AID3178
BID2619,AID3193
BID2620,AID2554
BID2621,AID16
BID2622,AID2181
BID2623,AID3235
BID2624,AID1446
BID2624,AID2856
BID2624,AID3003
BID2625,AID1580
BID2625,AID1723
BID2626,AID2106
BID2626,AID3635
BID2626,AID47
BID2626,AID890
BID2627,AID1121
BID2627,AID497
BID2628,AID1067
BID2628,AID3352
BID2629,AID2894
BID2629,AID810
BID2630,AID3521
BID2630,AID564
BID2631,AID1182
BID2631,AID440
BID2632,AID1006
BID2632,AID239
BID2633,AID1618
BID2634,AID1887
BID2635,AID1425
BID2635,AID2513
BID2635,AID2892
BID2635,AID3432
BID2636,AID1097
BID2636,AID1751
BID2637,AID3518
BID2637,AID3950
BID2638,AID1160
BID2638,AID2314
BID2639,AID1236
BID2639,AID2118
BID2639,AID447
BID2640,AID1308
BID2641,AID2805
BID2641,AID679
BID2642,AID465
BID2642,AID634
BID2643,AID2474
BID2644,AID190
BID2644,AID2753
BID2644,AID440
BID2644,AID691
BID2645,AID1651
BID2645,AID1910
BID2645,AID377
BID2645,AID3795
BID2646,AID2145
BID2646,AID2459
BID2647,AID1230
BID2648,AID2872
BID2649,AID1312
BID2649,AID176
BID2649,AID3002
BID2650,AID2038
BID2650,AID815
BID2651,AID65
BID2652,AID847
BID2653,AID2468
BID2653,AID3487
BID2653,AID3489
BID2654,AID3407
BID2654,AID457
BID2654,AID55
BID2654,AID74
BID2655,AID199
BID2655,AID2249
BID2655,AID357
BID2655,AID3892
BID2656,AID2607
BID2656,AID510
BID2657,AID2634
BID2658,AID1775
BID2659,AID132
BID2659,AID1946
BID2659,AID341
BID2659,AID3800
BID2660,AID839
BID2661,AID100
BID2661,AID3057
BID2662,AID1092
BID2662,AID1591
BID2663,AID1651
BID2663,AID3639
BID2664,AID1611
BID2664,AID3517
BID2665,AID742
BID2666,AID1853
BID2667,AID1529
BID2667,AID3775
BID2668,AID147
BID2668,AID2607
BID2668,AID2827
BID2668,AID488
BID2669,AID1361
BID2669,AID1700
BID2670,AID1843
BID2670,AID669
BID2671,AID3440
BID2671,AID705
BID2672,AID19
BID2672,AID2709
BID2672,AID3672
BID2672,AID580
BID2673,AID1975
BID2673,AID3326
BID2674,AID2858
BID2674,AID604
BID2675,AID1948
BID2676,AID608
BID2677,AID1811
BID2677,AID3005
BID2678,AID2634
BID2678,AID3421
BID2679,AID1548
BID2679,AID2040
BID2680,AID3770
BID2681,AID140
BID2682,AID2275
BID2682,AID3606
BID2683,AID1209
BID2683,AID1767
BID2683,AID3243
BID2683,AID3775
BID2684,AID3009
BID2685,AID3154
BID2686,AID1155
BID2686,AID2319
BID2687,AID1036
BID2687,AID3807
BID2688,AID781
BID2689,AID2988
BID2689,AID3859
BID2689,AID785
BID2690,AID1823
BID2691,AID2661
BID2692,AID1595
BID2692,AID2424
BID2692,AID2520
BID2693,AID2961
BID2693,AID3708
BID2694,AID1858
BID2694,AID2728
BID2695,AID2467
BID2695,AID3960
BID2696,AID627
BID2697,AID1736
BID2697,AID2022
BID2698,AID200
BID2699,AID1215
BID2699,AID670
BID2700,AID2194
BID2700,AID3387
BID2701,AID2675
BID2702,AID3498
BID2702,AID743
BID2703,AID2783
BID2704,AID2063
BID2704,AID2636
BID2705,AID3186
BID2705,AID3209
BID2706,AID3664
BID2707,AID2073
BID2707,AID706
BID2708,AID1573
BID2708,AID3074
BID2709,AID2549
BID2710,AID1231
BID2711,AID11
BID2711,AID1275
BID2712,AID1941
BID2712,AID744
BID2713,AID144
BID2713,AID411
BID2714,AID746
BID2714,AID888
BID2715,AID133
BID2715,AID146
BID2716,AID2195
BID2716,AID872
BID2717,AID2574
BID2717,AID2864
BID2718,AID1828
BID2719,AID2391
BID2720,AID1
BID2720,AID858
BID2721,AID146
BID2722,AID1342
BID2723,AID3732
BID2723,AID978
BID2724,AID51
BID2725,AID851
BID2726,AID1015
BID2726,AID3219
BID2726,AID3965
BID2727,AID1197
BID2727,AID695
BID2728,AID3860
BID2729,AID1582
BID2729,AID207
BID2730,AID159
BID2730,AID1818
BID2730,AID3347
BID2731,AID2861
BID2731,AID3131
BID2732,AID3488
BID2733,AID1083
BID2733,AID2887
BID2734,AID1007
BID2735,AID1305
BID2735,AID2274
BID2736,AID2894
BID2737,AID712
BID2737,AID768
BID2738,AID464
BID2739,AID1909
BID2739,AID1916
BID2740,AID2418
BID2741,AID3184
BID2742,AID2517
BID2743,AID2811
BID2743,AID2979
BID2744,AID3280
BID2745,AID160
BID2746,AID1436
BID2746,AID3258
BID2747,AID2406
BID2747,AID3636
BID2747,AID3697
BID2747,AID44
BID2748,AID2597
BID2748,AID876
BID2749,AID3017
BID2749,AID3811
BID2750,AID195
BID2751,AID3455
BID2752,AID624
BID2753,AID1290
BID2753,AID1291
BID2753,AID1496
BID2753,AID3182
BID2754,AID1234
BID2754,AID56
BID2755,AID2740
BID2755,AID3192
BID2755,AID471
BID2756,AID163
BID2757,AID1370
BID2757,AID3247
BID2758,AID3837
BID2759,AID445
BID2759,AID608
BID2760,AID2402
BID2760,AID3253
BID2761,AID125
BID2761,AID3990
BID2762,AID1112
BID2763,AID1538
BID2763,AID3669
BID2764,AID1708
BID2764,AID2996
BID2764,AID3343
BID2765,AID1683
BID2765,AID2887
BID2766,AID1247
BID2766,AID1517
BID2767,AID1253
BID2767,AID328
BID2768,AID3111
BID2769,AID3817
BID2770,AID1613
BID2770,AID3368
BID2771,AID2082
BID2771,AID3504
BID2772,AID1872
BID2772,AID2667
BID2772,AID542
BID2773,AID3672
BID2773,AID91
BID2774,AID3913
BID2775,AID3452
BID2776,AID3393
BID2776,AID3491
BID2776,AID928
BID2777,AID3136
BID2778,AID1967
BID2779,AID1406
BID2780,AID1127
BID2780,AID1503
BID2780,AID2314
BID2781,AID1826
BID2781,AID2619
BID2781,AID3454
BID2781,AID3818
BID2782,AID113
BID2782,AID2268
BID2782,AID2734
BID2782,AID827
BID2783,AID259
BID2783,AID450
BID2784,AID1406
BID2784,AID3856
BID2785,AID1609
BID2785,AID313
BID2786,AID2900
BID2787,AID2123
BID2788,AID1228
BID2789,AID2997
BID2789,AID3479
BID2790,AID1660
BID2791,AID1117
BID2791,AID3199
BID2791,AID3963
BID2792,AID1105
BID2792,AID2003
BID2793,AID2719
BID2793,AID701
BID2794,AID3403
BID2794,AID668
BID2795,AID1642
BID2795,AID1930
BID2795,AID3577
BID2796,AID2086
BID2796,AID801
BID2797,AID2334
BID2798,AID937
BID2799,AID1163
BID2799,AID1557
BID2799,AID1781
BID2800,AID1532
BID2800,AID3686
BID2801,AID1785
BID2802,AID2887
BID2802,AID2993
BID2803,AID241
BID2804,AID3814
BID2805,AID819
BID2806,AID1215
BID2806,AID209
BID2807,AID2489
BID2807,AID3940
BID2808,AID3200
BID2809,AID3981
BID2810,AID1129
BID2810,AID1448
BID2810,AID3659
BID2811,AID2965
BID2811,AID3327
BID2812,AID2553
BID2813,AID2203
BID2813,AID2520
BID2814,AID1896
BID2815,AID1402
BID2815,AID3557
BID2816,AID2152
BID2816,AID3550
BID2817,AID1219
BID2817,AID3236
BID2817,AID3560
BID2817,AID730
BID2818,AID3051
BID2818,AID3323
BID2819,AID2395
BID2820,AID295
BID2821,AID2090
BID2821,AID3356
BID2822,AID105
BID2822,AID1758
BID2823,AID1938
BID2823,AID3781
BID2824,AID2179
BID2825,AID1710
BID2826,AID1745
BID2827,AID329
BID2828,AID853
BID2829,AID3010
BID2829,AID3789
BID2830,AID3087
BID2831,AID1331
BID2831,AID3870
BID2832,AID1600
BID2832,AID3108
BID2832,AID3351
BID2832,AID3951
BID2833,AID1574
BID2833,AID3365
BID2834,AID1416
BID2835,AID1669
BID2835,AID2247
BID2836,AID2185
BID2836,AID292
BID2837,AID3427
BID2838,AID2579
BID2838,AID984
BID2839,AID1424
BID2839,AID40
BID2840,AID142
BID2840,AID3313
BID2841,AID254
BID2841,AID3652
BID2842,AID1885
BID2842,AID2104
BID2843,AID3311
BID2844,AID1696
BID2844,AID1832
BID2844,AID2064
BID2845,AID3446
BID2846,AID245
BID2846,AID3328
BID2847,AID3618
BID2848,AID1285
BID2848,AID234
BID2849,AID2126
BID2849,AID2717
BID2849,AID3280
BID2849,AID5
BID2850,AID144
BID2850,AID3633
BID2851,AID1550
BID2851,AID1814
BID2852,AID1098
BID2852,AID3139
BID2853,AID3410
BID2853,AID3418
BID2853,AID361
BID2854,AID100
BID2854,AID215
BID2854,AID2657
BID2855,AID3709
BID2855,AID998
BID2856,AID1109
BID2856,AID3614
BID2856,AID3798
BID2856,AID3856
BID2857,AID2943
BID2857,AID3403
BID2858,AID3788
BID2859,AID1807
BID2859,AID393
BID2860,AID564
BID2861,AID3932
BID2861,AID92
BID2862,AID1679
BID2862,AID2506
BID2862,AID2685
BID2862,AID690
BID2863,AID2218
BID2864,AID1088
BID2865,AID3649
BID2865,AID8
BID2866,AID3714
BID2867,AID1782
BID2867,AID334
BID2868,AID1035
BID2868,AID1234
BID2868,AID516
BID2869,AID1040
BID2869,AID1790
BID2870,AID1442
BID2870,AID188
BID2871,AID1808
BID2871,AID2640
BID2871,AID279
BID2872,AID788
BID2872,AID806
BID2873,AID1204
BID2873,AID1882
BID2874,AID1433
BID2874,AID197
BID2875,AID188
BID2876,AID89
BID2877,AID1488
BID2878,AID372
BID2879,AID145
BID2879,AID2708
BID2879,AID2981
BID2879,AID3704
BID2880,AID1986
BID2881,AID3638
BID2882,AID1992
BID2882,AID2283
BID2882,AID3326
BID2882,AID3904
BID2883,AID1645
BID2883,AID3041
BID2884,AID3656
BID2884,AID366
BID2885,AID1764
BID2885,AID1814
BID2885,AID682
BID2886,AID496
BID2887,AID1976
BID2887,AID3437
BID2888,AID962
BID2889,AID1719
BID2889,AID2874
BID2890,AID1849
BID2890,AID2996
BID2891,AID2719
BID2892,AID1837
BID2892,AID3805
BID2892,AID497
BID2892,AID908
BID2893,AID1092
BID2893,AID133
BID2894,AID1608
BID2894,AID1987
BID2895,AID116
BID2895,AID3169
BID2896,AID3604
BID2897,AID612
BID2898,AID1569
BID2899,AID1176
BID2899,AID3530
BID2899,AID3988
BID2900,AID1742
BID2900,AID1924
BID2901,AID671
BID2902,AID2431
BID2902,AID2895
BID2903,AID3505
BID2904,AID1090
BID2904,AID2143
BID2904,AID2235
BID2905,AID934
BID2906,AID196
BID2906,AID2675
BID2907,AID1443
BID2907,AID926
BID2908,AID35
BID2908,AID3868
BID2909,AID3199
BID2909,AID737
BID2909,AID955
BID2910,AID3757
BID2911,AID2347
BID2912,AID2010
BID2913,AID1244
BID2913,AID22
BID2913,AID2328
BID2914,AID238
BID2915,AID2717
BID2916,AID1797
BID2917,AID1296
BID2918,AID3195
BID2919,AID1928
BID2920,AID1062
BID2920,AID2184
BID2920,AID2608
BID2920,AID3329
BID2921,AID2527
BID2921,AID2638
BID2922,AID104
BID2922,AID858
BID2923,AID1874
BID2923,AID3105
BID2923,AID65
BID2924,AID3366
BID2924,AID3525
BID2924,AID67
BID2925,AID219
BID2926,AID3201
BID2926,AID395
BID2927,AID3013
BID2928,AID2230
BID2928,AID3873
BID2928,AID669
BID2929,AID662
BID2930,AID2551
BID2930,AID2663
BID2930,AID3326
BID2931,AID1212
BID2931,AID2319
BID2931,AID287
BID2931,AID3825
BID2932,AID3623
BID2933,AID3438
BID2934,AID2953
BID2935,AID2230
BID2935,AID3992
BID2936,AID1337
BID2936,AID3292
BID2936,AID3969
BID2936,AID544
BID2937,AID1605
BID2938,AID2296
BID2938,AID821
BID2939,AID2063
BID2940,AID533
BID2941,AID1742
BID2942,AID3220
BID2942,AID484
BID2943,AID23
BID2944,AID1660
BID2944,AID1662
BID2944,AID3207
BID2944,AID3880
BID2945,AID3013
BID2946,AID447
BID2947,AID3847
BID2948,AID2521
BID2948,AID3580
BID2949,AID3940
BID2950,AID1353
BID2951,AID840
BID2952,AID1276
BID2952,AID1543
BID2952,AID2051
BID2953,AID2123
BID2953,AID301
BID2954,AID3863
BID2955,AID1765
BID2955,AID1968
BID2955,AID461
BID2956,AID1895
BID2956,AID3177
BID2956,AID754
BID2956,AID986
BID2957,AID582
BID2958,AID2549
BID2958,AID2611
BID2959,AID1803
BID2959,AID2259
BID2960,AID3082
BID2961,AID2425
BID2961,AID3509
BID2961,AID861
BID2962,AID2532
BID2962,AID3744
BID2963,AID1256
BID2963,AID2381
BID2964,AID3100
BID2965,AID1133
BID2965,AID1821
BID2966,AID2910
BID2967,AID1915
BID2968,AID3208
BID2968,AID612
BID2969,AID2499
BID2969,AID2827
BID2970,AID2277
BID2971,AID1973
BID2972,AID816
BID2973,AID3277
BID2974,AID2835
BID2975,AID1756
BID2976,AID3185
BID2976,AID337
BID2977,AID2587
BID2978,AID1033
BID2978,AID1642
BID2978,AID215
BID2978,AID3372
BID2979,AID1740
BID2979,AID770
BID2980,AID188
BID2980,AID190
BID2980,AID2710
BID2980,AID3972
BID2981,AID337
BID2981,AID3936
BID2982,AID1894
BID2982,AID3126
BID2983,AID601
BID2984,AID568
BID2984,AID9
BID2985,AID3412
BID2986,AID664
BID2987,AID1750
BID2987,AID71
BID2988,AID506
BID2988,AID935
BID2989,AID1293
BID2989,AID3261
BID2990,AID3481
BID2991,AID3425
BID2991,AID3805
BID2991,AID539
BID2992,AID3645
BID2992,AID3934
BID2993,AID323
BID2993,AID3652
BID2993,AID973
BID2994,AID3279
BID2994,AID934
BID2995,AID1410
BID2995,AID2786
BID2996,AID1792
BID2996,AID2470
BID2996,AID967
BID2997,AID3012
BID2997,AID657
BID2998,AID2559
BID2998,AID3490
BID2999,AID1485
BID2999,AID493
BID3000,AID1754
BID3000,AID3799
