BID,AID
BID2953,AID2113
BID2953,AID5608
BID2954,AID2291
BID2954,AID298
BID2955,AID3609
BID2955,AID4027
BID2956,AID5901
BID2957,AID4027
BID2958,AID2152
BID2958,AID60
BID2959,AID773
BID2960,AID707
BID2961,AID3953
BID2961,AID5510
BID2962,AID402
BID2962,AID5235
BID2963,AID855
BID2964,AID2263
BID2964,AID685
BID2965,AID648
BID2965,AID697
BID2966,AID2893
BID2966,AID3520
BID2967,AID5591
BID2968,AID1549
BID2968,AID3902
BID2969,AID2185
BID2970,AID3370
BID2971,AID1868
BID2972,AID2779
BID2972,AID963
BID2973,AID2995
BID2973,AID3620
BID2974,AID1699
BID2974,AID5350
BID2975,AID2122
BID2975,AID4524
BID2976,AID1206
BID2977,AID910
BID2978,AID4503
BID2978,AID558
BID2979,AID1069
BID2979,AID2512
BID2980,AID5564
BID2980,AID5628
BID2981,AID2443
BID2981,AID3371
BID2982,AID3598
BID2982,AID4085
BID2983,AID3536
BID2983,AID5061
BID2984,AID1448
BID2985,AID5559
BID2986,AID5597
BID2986,AID5739
BID2987,AID1403
BID2988,AID2001
BID2989,AID4161
BID2989,AID4926
BID2990,AID4191
BID2991,AID171
BID2992,AID3165
BID2992,AID452
BID2993,AID1073
BID2993,AID985
BID2994,AID3800
BID2994,AID945
BID2995,AID2296
BID2995,AID5657
BID2996,AID1380
BID2997,AID2184
BID2997,AID4180
BID2998,AID3830
BID2999,AID3404
BID2999,AID3661
BID3000,AID1139
BID3000,AID3017
BID3001,AID187
BID3001,AID5236
BID3002,AID3330
BID3003,AID4243
BID3003,AID5116
BID3004,AID1303
BID3004,AID4192
BID3005,AID3639
BID3005,AID4388
BID3006,AID595
BID3007,AID4657
BID3008,AID1202
BID3008,AID4997
BID3009,AID3788
BID3009,AID4690
BID3010,AID1251
BID3011,AID1281
BID3011,AID3600
BID3012,AID5499
BID3012,AID624
BID3013,AID3500
BID3013,AID75
BID3014,AID4458
BID3014,AID5290
BID3015,AID1341
BID3015,AID3242
BID3016,AID1943
BID3017,AID1362
BID3017,AID5007
BID3018,AID1303
BID3018,AID5028
BID3019,AID106
BID3019,AID1952
BID3020,AID3124
BID3021,AID2819
BID3021,AID568
BID3022,AID2668
BID3023,AID3034
BID3024,AID4041
BID3024,AID5040
BID3025,AID1563
BID3025,AID5547
BID3026,AID5231
BID3027,AID1451
BID3027,AID4465
BID3028,AID4349
BID3028,AID47
BID3029,AID2791
BID3030,AID3823
BID3030,AID5509
BID3031,AID384
BID3032,AID382
BID3032,AID4431
BID3033,AID3877
BID3033,AID4519
BID3034,AID432
BID3035,AID2076
BID3035,AID3026
BID3036,AID2659
BID3036,AID5452
BID3037,AID5218
BID3038,AID151
BID3038,AID2284
BID3039,AID3300
BID3040,AID2797
BID3040,AID2853
BID3041,AID4096
BID3042,AID3035
BID3043,AID4750
BID3044,AID1376
BID3045,AID5007
BID3046,AID3489
BID3046,AID5836
BID3047,AID920
BID3048,AID2614
BID3049,AID5175
BID3049,AID566
BID3050,AID1914
BID3051,AID3166
BID3052,AID2474
BID3052,AID2561
BID3053,AID3383
BID3053,AID488
BID3054,AID4607
BID3054,AID794
BID3055,AID3732
BID3056,AID5831
BID3057,AID1036
BID3058,AID670
BID3059,AID5004
BID3059,AID5427
BID3060,AID5130
BID3061,AID3997
BID3062,AID3932
BID3063,AID2934
BID3064,AID4155
BID3065,AID3626
BID3065,AID488
BID3066,AID2370
BID3066,AID5580
BID3067,AID103
BID3068,AID1270
BID3068,AID5229
BID3069,AID1658
BID3069,AID2480
BID3070,AID1450
BID3070,AID4277
BID3071,AID2985
BID3071,AID3883
BID3072,AID3098
BID3073,AID4145
BID3074,AID952
BID3075,AID4489
BID3076,AID5245
BID3077,AID3105
BID3078,AID3635
BID3079,AID5898
BID3080,AID5101
BID3080,AID5381
BID3081,AID105
BID3081,AID3654
BID3082,AID739
BID3083,AID1299
BID3083,AID3843
BID3084,AID1214
BID3084,AID4254
BID3085,AID4396
BID3086,AID3914
BID3086,AID4679
BID3087,AID1530
BID3087,AID4634
BID3088,AID1608
BID3088,AID2202
BID3089,AID41
BID3090,AID3753
BID3091,AID999
BID3092,AID1951
BID3092,AID5867
BID3093,AID4652
BID3094,AID2887
BID3094,AID5611
BID3095,AID1088
BID3096,AID4336
BID3096,AID5279
BID3097,AID1394
BID3098,AID4247
BID3098,AID4986
BID3099,AID1024
BID3099,AID3028
BID3100,AID3092
BID3100,AID3717
BID3101,AID5368
BID3102,AID4794
BID3102,AID495
BID3103,AID5041
BID3104,AID4361
BID3104,AID5139
BID3105,AID5148
BID3105,AID5437
BID3106,AID4093
BID3107,AID2003
BID3108,AID1612
BID3108,AID3810
BID3109,AID5182
BID3109,AID5961
BID3110,AID1151
BID3110,AID5139
BID3111,AID1388
BID3111,AID147
BID3112,AID3255
BID3113,AID5995
BID3114,AID4261
BID3115,AID2168
BID3115,AID4486
BID3116,AID2700
BID3117,AID4230
BID3118,AID2053
BID3119,AID5026
BID3120,AID5903
BID3121,AID2426
BID3121,AID2958
BID3122,AID2095
BID3122,AID782
BID3123,AID1447
BID3123,AID3893
BID3124,AID1849
BID3125,AID4505
BID3125,AID5036
BID3126,AID932
BID3127,AID3884
BID3128,AID5437
BID3129,AID442
BID3130,AID757
BID3131,AID3980
BID3132,AID2364
BID3132,AID4624
BID3133,AID1120
BID3133,AID1543
BID3134,AID1518
BID3134,AID2507
BID3135,AID924
BID3136,AID2949
BID3136,AID5655
BID3137,AID641
BID3138,AID4556
BID3139,AID1716
BID3140,AID4121
BID3140,AID4998
BID3141,AID1794
BID3141,AID5326
BID3142,AID4709
BID3143,AID1220
BID3143,AID5174
BID3144,AID3618
BID3145,AID817
BID3146,AID3212
BID3146,AID4361
BID3147,AID5881
BID3147,AID736
BID3148,AID4169
BID3148,AID5705
BID3149,AID4441
BID3149,AID4895
BID3150,AID295
BID3151,AID3853
BID3152,AID3522
BID3153,AID4010
BID3154,AID30
BID3154,AID772
BID3155,AID1765
BID3155,AID709
BID3156,AID2857
BID3156,AID4056
BID3157,AID583
BID3158,AID5751
BID3159,AID1366
BID3159,AID2122
BID3160,AID2636
BID3160,AID468
BID3161,AID199
BID3161,AID4806
BID3162,AID1445
BID3162,AID3953
BID3163,AID5302
BID3164,AID1650
BID3165,AID5296
BID3166,AID3419
BID3166,AID5090
BID3167,AID4774
BID3168,AID2096
BID3168,AID5851
BID3169,AID5361
BID3170,AID100
BID3170,AID1570
BID3171,AID2068
BID3171,AID4381
BID3172,AID2467
BID3172,AID2931
BID3173,AID2774
BID3174,AID2767
BID3174,AID4318
BID3175,AID1427
BID3176,AID1484
BID3177,AID4836
BID3177,AID5099
BID3178,AID5186
BID3179,AID5294
BID3180,AID2231
BID3181,AID3870
BID3181,AID4740
BID3182,AID2565
BID3182,AID812
BID3183,AID3105
BID3183,AID505
BID3184,AID2514
BID3185,AID4760
BID3186,AID2992
BID3186,AID3186
BID3187,AID1175
BID3187,AID3507
BID3188,AID3504
BID3189,AID3181
BID3190,AID443
BID3191,AID2583
BID3191,AID3804
BID3192,AID1121
BID3192,AID2597
BID3193,AID5107
BID3193,AID5369
BID3194,AID3099
BID3194,AID4086
BID3195,AID1172
BID3195,AID4577
BID3196,AID4453
BID3197,AID1489
BID3198,AID3364
BID3199,AID4680
BID3199,AID5532
BID3200,AID4973
BID3201,AID1663
BID3201,AID245
BID3202,AID3998
BID3202,AID5162
BID3203,AID1743
BID3204,AID4600
BID3205,AID1131
BID3206,AID2294
BID3207,AID139
BID3207,AID3749
BID3208,AID1958
BID3209,AID1922
BID3210,AID2023
BID3210,AID4784
BID3211,AID5568
BID3212,AID2310
BID3212,AID2860
BID3213,AID830
BID3214,AID168
BID3214,AID584
BID3215,AID4656
BID3215,AID77
BID3216,AID2880
BID3216,AID629
BID3217,AID2457
BID3218,AID2508
BID3219,AID5873
BID3219,AID640
BID3220,AID5621
BID3221,AID3969
BID3222,AID3563
BID3222,AID724
BID3223,AID2236
BID3223,AID4780
BID3224,AID4444
BID3224,AID759
BID3225,AID3362
BID3225,AID4944
BID3226,AID4611
BID3226,AID5777
BID3227,AID34
BID3227,AID847
BID3228,AID1502
BID3229,AID2487
BID3230,AID3563
BID3230,AID4162
BID3231,AID241
BID3232,AID4190
BID3232,AID5359
BID3233,AID4442
BID3234,AID5621
BID3235,AID1735
BID3235,AID2717
BID3236,AID4203
BID3237,AID1844
BID3237,AID2033
BID3238,AID1880
BID3239,AID2150
BID3239,AID5289
BID3240,AID5370
BID3240,AID5493
BID3241,AID1053
BID3241,AID2842
BID3242,AID3322
BID3242,AID586
BID3243,AID1050
BID3244,AID4655
BID3245,AID2604
BID3245,AID990
BID3246,AID5385
BID3247,AID4088
BID3248,AID1505
BID3248,AID4644
BID3249,AID1032
BID3249,AID2911
BID3250,AID2882
BID3250,AID385
BID3251,AID3866
BID3251,AID4040
BID3252,AID2469
BID3253,AID3121
BID3253,AID586
BID3254,AID4409
BID3255,AID2886
BID3255,AID568
BID3256,AID3020
BID3256,AID5876
BID3257,AID850
BID3258,AID3087
BID3258,AID550
BID3259,AID4915
BID3259,AID5160
BID3260,AID243
BID3261,AID456
BID3261,AID5931
BID3262,AID2358
BID3263,AID1738
BID3263,AID4371
BID3264,AID2380
BID3264,AID2926
BID3265,AID3671
BID3265,AID545
BID3266,AID3069
BID3266,AID3191
BID3267,AID2901
BID3267,AID5690
BID3268,AID1908
BID3268,AID2853
BID3269,AID5140
BID3269,AID642
BID3270,AID4283
BID3270,AID494
BID3271,AID489
BID3272,AID1042
BID3272,AID5963
BID3273,AID4259
BID3274,AID3321
BID3274,AID3956
BID3275,AID2427
BID3275,AID3277
BID3276,AID2927
BID3276,AID5686
BID3277,AID1393
BID3277,AID2509
BID3278,AID2099
BID3278,AID3322
BID3279,AID3141
BID3279,AID3197
BID3280,AID2925
BID3280,AID3065
BID3281,AID4801
BID3281,AID5254
BID3282,AID5839
BID3282,AID96
BID3283,AID1182
BID3283,AID4086
BID3284,AID1533
BID3284,AID5859
BID3285,AID647
BID3286,AID3085
BID3286,AID556
BID3287,AID3412
BID3287,AID4185
BID3288,AID2845
BID3289,AID3645
BID3290,AID1251
BID3290,AID3096
BID3291,AID3765
BID3292,AID2827
BID3292,AID4206
BID3293,AID5294
BID3294,AID1610
BID3295,AID1964
BID3295,AID3127
BID3296,AID1896
BID3296,AID4870
BID3297,AID1464
BID3297,AID4460
BID3298,AID1915
BID3298,AID5983
BID3299,AID5772
BID3300,AID1363
BID3300,AID1555
BID3301,AID5067
BID3302,AID2311
BID3302,AID5263
BID3303,AID2748
BID3304,AID5171
BID3305,AID952
BID3306,AID1814
BID3306,AID5135
BID3307,AID1383
BID3307,AID1848
BID3308,AID5366
BID3309,AID3070
BID3310,AID1491
BID3310,AID1750
BID3311,AID1887
BID3312,AID4033
BID3312,AID990
BID3313,AID2287
BID3313,AID3217
BID3314,AID1698
BID3315,AID2217
BID3316,AID264
BID3316,AID3184
BID3317,AID5226
BID3318,AID3081
BID3319,AID1098
BID3319,AID504
BID3320,AID1935
BID3320,AID2071
BID3321,AID5037
BID3322,AID2610
BID3322,AID5154
BID3323,AID1858
BID3323,AID5971
BID3324,AID3317
BID3324,AID5043
BID3325,AID4418
BID3326,AID2004
BID3327,AID2648
BID3328,AID4159
BID3328,AID4447
BID3329,AID22
BID3329,AID5704
BID3330,AID3379
BID3331,AID1480
BID3331,AID5270
BID3332,AID4506
BID3332,AID624
BID3333,AID1705
BID3333,AID2010
BID3334,AID2101
BID3334,AID3949
BID3335,AID4659
BID3336,AID1238
BID3337,AID2030
BID3338,AID3716
BID3338,AID3947
BID3339,AID3173
BID3339,AID53
BID3340,AID2570
BID3340,AID4919
BID3341,AID115
BID3342,AID5161
BID3343,AID161
BID3343,AID460
BID3344,AID4763
BID3344,AID5410
BID3345,AID1032
BID3345,AID4113
BID3346,AID1062
BID3347,AID5152
BID3348,AID377
BID3348,AID4927
BID3349,AID4853
BID3350,AID3940
BID3351,AID5854
BID3352,AID855
BID3353,AID1617
BID3353,AID2073
BID3354,AID4450
BID3355,AID1809
BID3356,AID1681
BID3357,AID4399
BID3358,AID2712
BID3358,AID2937
BID3359,AID1587
BID3360,AID3715
BID3361,AID4283
BID3361,AID5417
BID3362,AID759
BID3363,AID5706
BID3364,AID643
BID3364,AID72
BID3365,AID2286
BID3365,AID4124
BID3366,AID3625
BID3366,AID5999
BID3367,AID1335
BID3367,AID2009
BID3368,AID1367
BID3368,AID4765
BID3369,AID1289
BID3369,AID5451
BID3370,AID3539
BID3370,AID548
BID3371,AID2116
BID3372,AID4583
BID3373,AID4483
BID3374,AID2100
BID3375,AID1036
BID3376,AID669
BID3377,AID2414
BID3377,AID3029
BID3378,AID3511
BID3378,AID5481
BID3379,AID5673
BID3380,AID3896
BID3380,AID661
BID3381,AID2746
BID3382,AID395
BID3383,AID2232
BID3384,AID33
BID3385,AID21
BID3385,AID2936
BID3386,AID3525
BID3386,AID4718
BID3387,AID3201
BID3387,AID5216
BID3388,AID4524
BID3389,AID5109
BID3390,AID5164
BID3391,AID2045
BID3391,AID2608
BID3392,AID5482
BID3393,AID1943
BID3393,AID5495
BID3394,AID1155
BID3394,AID5009
BID3395,AID1328
BID3395,AID1841
BID3396,AID4383
BID3397,AID1178
BID3398,AID547
BID3399,AID1647
BID3399,AID4163
BID3400,AID1305
BID3400,AID2360
BID3401,AID4044
BID3402,AID1884
BID3402,AID4998
BID3403,AID984
BID3404,AID5613
BID3405,AID5224
BID3406,AID3182
BID3407,AID2115
BID3408,AID3616
BID3409,AID2286
BID3409,AID3049
BID3410,AID445
BID3411,AID2589
BID3412,AID3986
BID3412,AID5588
BID3413,AID1835
BID3414,AID2643
BID3415,AID3612
BID3416,AID4640
BID3417,AID2438
BID3418,AID1042
BID3419,AID3317
BID3419,AID4714
BID3420,AID4060
BID3421,AID5220
BID3422,AID3585
BID3422,AID770
BID3423,AID3037
BID3423,AID5462
BID3424,AID3486
BID3424,AID4659
BID3425,AID2416
BID3426,AID3251
BID3426,AID4078
BID3427,AID4163
BID3427,AID87
BID3428,AID2509
BID3428,AID4368
BID3429,AID2125
BID3429,AID4872
BID3430,AID3642
BID3431,AID1092
BID3431,AID3053
BID3432,AID3670
BID3432,AID4668
BID3433,AID5220
BID3434,AID1039
BID3434,AID425
BID3435,AID5090
BID3435,AID5216
BID3436,AID4827
BID3437,AID1626
BID3437,AID2694
BID3438,AID1450
BID3439,AID3843
BID3440,AID1141
BID3440,AID1895
BID3441,AID3793
BID3442,AID2413
BID3442,AID5999
BID3443,AID5704
BID3444,AID3949
BID3444,AID4983
BID3445,AID200
BID3446,AID1493
BID3447,AID2891
BID3448,AID2092
BID3449,AID580
BID3450,AID2277
BID3450,AID5572
BID3451,AID4551
BID3452,AID1526
BID3452,AID349
BID3453,AID1887
BID3453,AID868
BID3454,AID403
BID3455,AID1031
BID3455,AID717
BID3456,AID1279
BID3456,AID2485
BID3457,AID926
BID3458,AID1680
BID3459,AID4053
BID3459,AID4827
BID3460,AID97
BID3461,AID3700
BID3462,AID609
BID3463,AID3087
BID3463,AID3552
BID3464,AID1942
BID3464,AID5559
BID3465,AID2204
BID3465,AID4836
BID3466,AID1759
BID3466,AID642
BID3467,AID4259
BID3468,AID3588
BID3468,AID5681
BID3469,AID3160
BID3469,AID59
BID3470,AID331
BID3471,AID5416
BID3472,AID5703
BID3473,AID3275
BID3473,AID3367
BID3474,AID2199
BID3475,AID3540
BID3475,AID5874
BID3476,AID3777
BID3477,AID3607
BID3478,AID3095
BID3478,AID5306
BID3479,AID3685
BID3480,AID5103
BID3481,AID2125
BID3482,AID2420
BID3482,AID4652
BID3483,AID4851
BID3484,AID1904
BID3485,AID5635
BID3486,AID397
BID3486,AID4141
BID3487,AID2865
BID3487,AID4853
BID3488,AID634
BID3489,AID2596
BID3489,AID4148
BID3490,AID3007
BID3490,AID478
BID3491,AID2313
BID3491,AID5398
BID3492,AID1583
BID3493,AID3717
BID3494,AID5911
BID3495,AID1296
BID3496,AID2475
BID3497,AID2323
BID3497,AID853
BID3498,AID5389
BID3499,AID3090
BID3500,AID1155
BID3500,AID4783
BID3501,AID821
BID3502,AID3581
BID3503,AID1682
BID3503,AID785
BID3504,AID5122
BID3505,AID3273
BID3506,AID3411
BID3507,AID3925
BID3507,AID5671
BID3508,AID1781
BID3509,AID2872
BID3510,AID4532
BID3511,AID4415
BID3512,AID807
BID3513,AID4300
BID3513,AID5329
BID3514,AID1458
BID3514,AID3603
BID3515,AID1307
BID3515,AID3874
BID3516,AID5302
BID3517,AID3248
BID3518,AID419
BID3519,AID4973
BID3520,AID2011
BID3520,AID4152
BID3521,AID3261
BID3521,AID5673
BID3522,AID4315
BID3522,AID883
BID3523,AID4543
BID3524,AID5305
BID3525,AID3039
BID3526,AID2814
BID3527,AID2722
BID3527,AID3428
BID3528,AID3704
BID3529,AID3030
BID3529,AID5238
BID3530,AID161
BID3530,AID429
BID3531,AID1683
BID3532,AID2096
BID3533,AID1055
BID3534,AID498
BID3535,AID312
BID3535,AID4751
BID3536,AID2030
BID3536,AID2945
BID3537,AID5798
BID3538,AID279
BID3538,AID939
BID3539,AID1160
BID3539,AID3870
BID3540,AID5803
BID3541,AID2469
BID3541,AID449
BID3542,AID2276
BID3543,AID2591
BID3544,AID2128
BID3544,AID4759
BID3545,AID528
BID3546,AID2297
BID3547,AID2285
BID3547,AID4129
BID3548,AID177
BID3549,AID2006
BID3549,AID3778
BID3550,AID3851
BID3551,AID3544
BID3552,AID4475
BID3553,AID4299
BID3554,AID3628
BID3555,AID2380
BID3556,AID86
BID3557,AID4809
BID3558,AID704
BID3559,AID859
BID3560,AID4886
BID3560,AID5123
BID3561,AID4591
BID3561,AID4731
BID3562,AID1009
BID3563,AID2846
BID3563,AID4386
BID3564,AID4777
BID3565,AID1262
BID3566,AID3902
BID3567,AID1829
BID3567,AID2032
BID3568,AID3649
BID3569,AID2654
BID3570,AID5192
BID3570,AID5725
BID3571,AID4120
BID3571,AID798
BID3572,AID3406
BID3573,AID4458
BID3574,AID126
BID3575,AID369
BID3575,AID5864
BID3576,AID5545
BID3576,AID5895
BID3577,AID5907
BID3578,AID1692
BID3579,AID1619
BID3579,AID1704
BID3580,AID2323
BID3581,AID1084
BID3581,AID226
BID3582,AID2989
BID3582,AID5839
BID3583,AID2782
BID3583,AID4202
BID3584,AID1768
BID3584,AID5229
BID3585,AID4695
BID3585,AID5053
BID3586,AID2485
BID3586,AID4979
BID3587,AID4940
BID3587,AID5654
BID3588,AID1015
BID3588,AID3623
BID3589,AID5808
BID3590,AID3404
BID3590,AID5483
BID3591,AID3859
BID3592,AID2532
BID3593,AID5381
BID3594,AID4020
BID3595,AID2465
BID3596,AID5523
BID3597,AID3081
BID3598,AID345
BID3599,AID5700
BID3599,AID5714
BID3600,AID4694
BID3600,AID4853
BID3601,AID2085
BID3601,AID4876
BID3602,AID1532
BID3603,AID4545
BID3603,AID5869
BID3604,AID2326
BID3605,AID5170
BID3606,AID2233
BID3606,AID974
BID3607,AID2973
BID3607,AID4878
BID3608,AID4709
BID3608,AID896
BID3609,AID5545
BID3610,AID1285
BID3610,AID5226
BID3611,AID1848
BID3612,AID1864
BID3612,AID2242
BID3613,AID3642
BID3613,AID4657
BID3614,AID5478
BID3614,AID843
BID3615,AID5711
BID3616,AID5086
BID3617,AID1333
BID3617,AID3353
BID3618,AID5280
BID3619,AID1414
BID3619,AID5568
BID3620,AID5568
BID3621,AID3535
BID3621,AID3716
BID3622,AID1097
BID3622,AID1981
BID3623,AID1475
BID3624,AID3474
BID3624,AID5306
BID3625,AID5390
BID3626,AID3823
BID3627,AID4621
BID3628,AID1465
BID3629,AID177
BID3630,AID230
BID3631,AID1687
BID3631,AID1735
BID3632,AID1454
BID3632,AID4677
BID3633,AID164
BID3633,AID5617
BID3634,AID193
BID3635,AID1805
BID3636,AID5852
BID3636,AID872
BID3637,AID1671
BID3637,AID3644
BID3638,AID1858
BID3639,AID5909
BID3640,AID478
BID3641,AID1755
BID3642,AID4087
BID3643,AID1999
BID3643,AID3424
BID3644,AID175
BID3644,AID2198
BID3645,AID1659
BID3646,AID5651
BID3646,AID5966
BID3647,AID3966
BID3647,AID697
BID3648,AID3472
BID3648,AID4617
BID3649,AID4494
BID3650,AID1144
BID3651,AID257
BID3651,AID3658
BID3652,AID1545
BID3652,AID5707
BID3653,AID4726
BID3654,AID5910
BID3655,AID1670
BID3656,AID344
BID3657,AID2455
BID3657,AID5063
BID3658,AID5580
BID3658,AID971
BID3659,AID1716
BID3659,AID3172
BID3660,AID1046
BID3660,AID3684
BID3661,AID2543
BID3661,AID4114
BID3662,AID229
BID3662,AID345
BID3663,AID1251
BID3663,AID4894
BID3664,AID2255
BID3665,AID1504
BID3666,AID366
BID3666,AID915
BID3667,AID2368
BID3667,AID4110
BID3668,AID1055
BID3668,AID3522
BID3669,AID5165
BID3669,AID5721
BID3670,AID1255
BID3670,AID5465
BID3671,AID1447
BID3671,AID4090
BID3672,AID2634
BID3673,AID2829
BID3673,AID731
BID3674,AID1274
BID3674,AID2101
BID3675,AID1637
BID3676,AID3071
BID3677,AID384
BID3678,AID4787
BID3679,AID3283
BID3680,AID656
BID3680,AID893
BID3681,AID1506
BID3681,AID4655
BID3682,AID218
BID3682,AID3403
BID3683,AID3847
BID3683,AID459
BID3684,AID2571
BID3684,AID5921
BID3685,AID1690
BID3685,AID2042
BID3686,AID1246
BID3686,AID3552
BID3687,AID446
BID3688,AID2953
BID3688,AID5636
BID3689,AID4681
BID3690,AID1086
BID3690,AID4448
BID3691,AID3119
BID3691,AID3704
BID3692,AID3879
BID3692,AID5394
BID3693,AID453
BID3694,AID2233
BID3694,AID854
BID3695,AID3964
BID3695,AID789
BID3696,AID4962
BID3697,AID1717
BID3698,AID2778
BID3698,AID4677
BID3699,AID3974
BID3699,AID4145
BID3700,AID1549
BID3701,AID383
BID3701,AID5462
BID3702,AID1222
BID3702,AID3815
BID3703,AID1192
BID3703,AID3740
BID3704,AID2798
BID3704,AID4504
BID3705,AID279
BID3705,AID569
BID3706,AID1748
BID3706,AID5853
BID3707,AID3204
BID3708,AID1540
BID3708,AID5898
BID3709,AID3366
BID3710,AID1819
BID3710,AID2098
BID3711,AID1862
BID3711,AID2550
BID3712,AID703
BID3713,AID3577
BID3714,AID4723
BID3715,AID3698
BID3715,AID785
BID3716,AID5895
BID3717,AID1673
BID3718,AID39
BID3718,AID4701
BID3719,AID246
BID3719,AID3407
BID3720,AID3691
BID3721,AID2537
BID3721,AID4055
BID3722,AID374
BID3723,AID4348
BID3723,AID5854
BID3724,AID2987
BID3724,AID5626
BID3725,AID3414
BID3725,AID5551
BID3726,AID342
BID3726,AID3518
BID3727,AID3300
BID3728,AID1517
BID3729,AID4390
BID3729,AID4569
BID3730,AID3341
BID3731,AID1491
BID3731,AID5673
BID3732,AID3095
BID3733,AID3511
BID3734,AID2997
BID3735,AID123
BID3735,AID5855
BID3736,AID5384
BID3737,AID1827
BID3737,AID5222
BID3738,AID138
BID3738,AID85
BID3739,AID3240
BID3740,AID1160
BID3740,AID2406
BID3741,AID3713
BID3742,AID1911
BID3742,AID583
BID3743,AID1226
BID3744,AID1387
BID3745,AID1212
BID3746,AID4119
BID3747,AID4002
BID3747,AID4167
BID3748,AID5261
BID3748,AID5600
BID3749,AID378
BID3749,AID4093
BID3750,AID4090
BID3750,AID538
BID3751,AID2894
BID3751,AID4535
BID3752,AID913
BID3753,AID4312
BID3753,AID5060
BID3754,AID3301
BID3755,AID2371
BID3755,AID5880
BID3756,AID1494
BID3756,AID5014
BID3757,AID2657
BID3757,AID4943
BID3758,AID3872
BID3758,AID4904
BID3759,AID2127
BID3759,AID661
BID3760,AID3065
BID3761,AID3705
BID3761,AID3779
BID3762,AID5046
BID3763,AID1663
BID3763,AID262
BID3764,AID555
BID3765,AID3541
BID3766,AID2417
BID3767,AID3964
BID3767,AID987
BID3768,AID2126
BID3769,AID5271
BID3770,AID1681
BID3771,AID867
BID3772,AID3431
BID3772,AID3723
BID3773,AID447
BID3774,AID5676
BID3775,AID5999
BID3776,AID1211
BID3776,AID2171
BID3777,AID405
BID3777,AID5744
BID3778,AID923
BID3779,AID4089
BID3779,AID5000
BID3780,AID2705
BID3780,AID5039
BID3781,AID3926
BID3781,AID4142
BID3782,AID4742
BID3783,AID3233
BID3783,AID5450
BID3784,AID1938
BID3784,AID4242
BID3785,AID2008
BID3786,AID1180
BID3786,AID1881
BID3787,AID5356
BID3787,AID637
BID3788,AID1167
BID3789,AID2285
BID3789,AID5866
BID3790,AID2882
BID3791,AID5059
BID3792,AID2363
BID3792,AID5774
BID3793,AID3526
BID3793,AID460
BID3794,AID29
BID3795,AID2845
BID3795,AID3214
BID3796,AID4179
BID3797,AID3408
BID3798,AID1794
BID3798,AID4175
BID3799,AID3906
BID3799,AID4979
BID3800,AID1010
BID3800,AID5528
BID3801,AID3381
BID3802,AID158
BID3803,AID1730
BID3803,AID5735
BID3804,AID1017
BID3805,AID143
BID3805,AID4569
BID3806,AID2098
BID3806,AID820
BID3807,AID1893
BID3808,AID2047
BID3809,AID317
BID3809,AID633
BID3810,AID308
BID3810,AID4881
BID3811,AID4396
BID3811,AID809
BID3812,AID5558
BID3813,AID3688
BID3813,AID974
BID3814,AID4557
BID3814,AID5592
BID3815,AID165
BID3816,AID1910
BID3817,AID2417
BID3818,AID5140
BID3819,AID5942
BID3820,AID2242
BID3820,AID5998
BID3821,AID1966
BID3822,AID5035
BID3823,AID1049
BID3823,AID3787
BID3824,AID2685
BID3825,AID4789
BID3826,AID964
BID3827,AID3317
BID3828,AID4317
BID3829,AID3688
BID3829,AID5151
BID3830,AID5450
BID3830,AID5663
BID3831,AID1151
BID3831,AID4125
BID3832,AID1026
BID3833,AID1199
BID3833,AID5119
BID3834,AID4650
BID3834,AID5220
BID3835,AID1005
BID3836,AID1694
BID3837,AID115
BID3838,AID1263
BID3838,AID5236
BID3839,AID2577
BID3839,AID3333
BID3840,AID2921
BID3840,AID4944
BID3841,AID1695
BID3841,AID4766
BID3842,AID1720
BID3843,AID5320
BID3843,AID5599
BID3844,AID3864
BID3845,AID3415
BID3846,AID4533
BID3846,AID5691
BID3847,AID2928
BID3847,AID5362
BID3848,AID2841
BID3848,AID3163
BID3849,AID5800
BID3850,AID2964
BID3851,AID510
BID3852,AID33
BID3852,AID3751
BID3853,AID2914
BID3853,AID3066
BID3854,AID1483
BID3854,AID4156
BID3855,AID2585
BID3856,AID2391
BID3857,AID4774
BID3858,AID2668
BID3859,AID1617
BID3859,AID2723
BID3860,AID1145
BID3861,AID2891
BID3861,AID3087
BID3862,AID4737
BID3863,AID2044
BID3864,AID4343
BID3865,AID1466
BID3865,AID716
BID3866,AID2050
BID3866,AID2053
BID3867,AID382
BID3867,AID902
BID3868,AID4754
BID3869,AID2557
BID3870,AID5435
BID3871,AID2323
BID3872,AID1874
BID3873,AID2026
BID3873,AID4383
BID3874,AID2024
BID3875,AID310
BID3876,AID1445
BID3876,AID4243
BID3877,AID1365
BID3877,AID4135
BID3878,AID3901
BID3879,AID3491
BID3880,AID668
BID3881,AID3139
BID3881,AID5534
BID3882,AID3523
BID3883,AID5676
BID3884,AID1269
BID3885,AID4933
BID3885,AID772
BID3886,AID4002
BID3887,AID3826
BID3887,AID5101
BID3888,AID3198
BID3889,AID2320
BID3890,AID3112
BID3890,AID364
BID3891,AID2388
BID3892,AID1500
BID3893,AID1129
BID3893,AID2397
BID3894,AID2625
BID3894,AID356
BID3895,AID2916
BID3895,AID839
BID3896,AID5649
BID3897,AID3338
BID3897,AID525
BID3898,AID5151
BID3899,AID2628
BID3899,AID2667
BID3900,AID2790
BID3901,AID3341
