"ID","SUBCOMPONENTID"
"R5.5.0(9)","SCP2225"
"R5.7.0(5)","SCP14816"
"R6.2.0(8)","SCP14816"
"R5.9.0(6)","SCP14816"
"R5.8.0(1)","SCP8653"
"R7.3.0(4)","SCP31"
"R6.4.0(6)","SCP5685"
"R6.3.0(9)","SCP13907"
"R6.3.0(9)","SCP14493"
"R5.9.0(6)","SCP990"
"R5.9.0(6)","SCP11331"
"R5.5.0(9)","SCP990"
"R5.5.0(9)","SCP11331"
"R7.3.0(4)","SCP990"
"R7.3.0(4)","SCP11331"
"R5.7.0(1)","SCP3915"
"R5.5.0(9)","SCP3915"
"R4.1.0(2)","SCP3915"
"R6.4.0(1)","SCP1601"
"R5.6.0(8)","SCP1601"
"R4.1.0(2)","SCP1601"
"R6.3.0(1)","SCP4014"
"R5.9.0(1)","SCP3303"
"R5.9.0(1)","SCP5165"
"R5.1.0(1)","SCP3303"
"R5.1.0(1)","SCP5165"
"R7.1.0(3)","SCP3303"
"R7.1.0(3)","SCP5165"
"R5.5.0(1)","SCP11704"
"R5.5.0(1)","SCP13928"
"R5.5.0(1)","SCP14275"
"R5.8.0(1)","SCP4839"
"R5.8.0(1)","SCP12981"
"R6.2.0(1)","SCP4839"
"R6.2.0(1)","SCP12981"
"R6.2.0(8)","SCP4839"
"R6.2.0(8)","SCP12981"
"R6.4.0(6)","SCP4056"
"R6.4.0(7)","SCP12405"
"R6.4.0(7)","SCP14987"
"R5.6.0(1)","SCP12397"
"R6.4.0(6)","SCP181"
"R6.2.0(1)","SCP181"
"R6.5.0(1)","SCP181"
"R5.8.0(1)","SCP4501"
"R5.8.0(1)","SCP12541"
"R5.9.0(1)","SCP2249"
"R5.9.0(1)","SCP2639"
"R5.9.0(1)","SCP2993"
"R6.1.0(1)","SCP2249"
"R6.1.0(1)","SCP2639"
"R6.1.0(1)","SCP2993"
"R5.1.0(1)","SCP2249"
"R5.1.0(1)","SCP2639"
"R5.1.0(1)","SCP2993"
"R5.5.0(1)","SCP5448"
"R5.5.0(1)","SCP7969"
"R5.5.0(1)","SCP9036"
"R6.4.0(7)","SCP424"
"R6.3.0(9)","SCP12599"
"R6.3.0(9)","SCP14009"
"R6.5.0(1)","SCP7023"
"R6.5.0(1)","SCP7250"
"R6.3.0(9)","SCP7023"
"R6.3.0(9)","SCP7250"
"R5.1.0(1)","SCP7023"
"R5.1.0(1)","SCP7250"
"R5.7.0(1)","SCP6641"
"R5.4.4(3)","SCP8707"
"R5.4.4(3)","SCP4357"
"R5.4.4(3)","SCP10839"
"R6.1.0(1)","SCP4357"
"R6.1.0(1)","SCP10839"
"R5.6.0(8)","SCP4357"
"R5.6.0(8)","SCP10839"
"R5.4.4(3)","SCP5865"
"R5.4.4(3)","SCP9171"
"R5.4.4(3)","SCP11618"
"R5.4.4(3)","SCP12701"
"R7.3.0(4)","SCP5865"
"R7.3.0(4)","SCP9171"
"R7.3.0(4)","SCP11618"
"R7.3.0(4)","SCP12701"
"R6.3.0(8)","SCP5865"
"R6.3.0(8)","SCP9171"
"R6.3.0(8)","SCP11618"
"R6.3.0(8)","SCP12701"
"R4.1.0(1)","SCP606"
"R5.5.0(9)","SCP606"
"R7.3.0(4)","SCP606"
"R5.9.0(6)","SCP1424"
"R6.3.0(8)","SCP1424"
"R6.4.0(6)","SCP1424"
"R5.9.0(6)","SCP10148"
"R5.5.0(9)","SCP3917"
"R5.5.0(9)","SCP11778"
"R6.4.0(1)","SCP1568"
"R6.4.0(1)","SCP10748"
"R6.5.0(1)","SCP1568"
"R6.5.0(1)","SCP10748"
"R5.6.0(8)","SCP1568"
"R5.6.0(8)","SCP10748"
"R4.1.0(2)","SCP278"
"R5.5.0(1)","SCP278"
"R5.7.0(1)","SCP278"
"R5.9.0(1)","SCP685"
"R5.9.0(1)","SCP10941"
"R6.3.0(9)","SCP685"
"R6.3.0(9)","SCP10941"
"R5.6.0(8)","SCP685"
"R5.6.0(8)","SCP10941"
"R5.4.4(3)","SCP10654"
"R7.3.0(4)","SCP5366"
"R5.8.0(9)","SCP698"
"R5.8.0(1)","SCP698"
"R5.6.0(8)","SCP698"
"R5.7.0(1)","SCP12853"
"R4.1.0(1)","SCP12853"
"R5.8.0(1)","SCP12853"
"R4.1.0(2)","SCP9405"
"R5.6.0(8)","SCP13151"
"R5.4.4(3)","SCP13151"
"R6.2.0(1)","SCP13151"
"R6.2.0(1)","SCP9238"
"R6.3.0(1)","SCP9238"
"R6.2.0(8)","SCP9238"
"R7.3.0(4)","SCP3076"
"R5.4.4(3)","SCP3076"
"R6.3.0(8)","SCP3076"
"R6.4.0(6)","SCP12541"
"R4.1.0(2)","SCP6371"
"R6.1.0(1)","SCP6371"
"R5.4.4(3)","SCP6371"
"R5.9.0(1)","SCP11418"
"R5.9.0(1)","SCP12163"
"R5.9.0(6)","SCP2302"
"R5.9.0(6)","SCP6753"
"R5.9.0(6)","SCP7162"
"R5.9.0(6)","SCP14912"
"R6.2.0(1)","SCP2302"
"R6.2.0(1)","SCP6753"
"R6.2.0(1)","SCP7162"
"R6.2.0(1)","SCP14912"
"R6.3.0(1)","SCP2302"
"R6.3.0(1)","SCP6753"
"R6.3.0(1)","SCP7162"
"R6.3.0(1)","SCP14912"
"R6.4.0(1)","SCP10342"
"R6.2.0(1)","SCP10342"
"R6.5.0(1)","SCP10342"
"R6.2.0(8)","SCP940"
"R5.7.0(1)","SCP9264"
"R5.7.0(1)","SCP12961"
"R7.1.0(3)","SCP13752"
"R5.8.0(9)","SCP13752"
"R5.7.0(5)","SCP13752"
"R6.3.0(1)","SCP8949"
"R5.8.0(9)","SCP10296"
"R5.7.0(1)","SCP11255"
"R5.7.0(1)","SCP13342"
"R5.1.0(1)","SCP11255"
"R5.1.0(1)","SCP13342"
"R5.4.4(3)","SCP11255"
"R5.4.4(3)","SCP13342"
"R4.1.0(2)","SCP6518"
"R6.3.0(1)","SCP1836"
"R6.2.0(1)","SCP9968"
"R6.4.0(1)","SCP9968"
"R5.5.0(1)","SCP9968"
"R6.4.0(7)","SCP1605"
"R6.4.0(7)","SCP12946"
"R6.4.0(7)","SCP13514"
"R7.3.0(4)","SCP1605"
"R7.3.0(4)","SCP12946"
"R7.3.0(4)","SCP13514"
"R5.6.0(1)","SCP1605"
"R5.6.0(1)","SCP12946"
"R5.6.0(1)","SCP13514"
"R6.5.0(1)","SCP6967"
"R4.1.0(1)","SCP6967"
"R6.4.0(6)","SCP6967"
"R5.4.4(3)","SCP2598"
"R5.4.4(3)","SCP13902"
"R4.1.0(1)","SCP2394"
"R4.1.0(1)","SCP6205"
"R4.1.0(1)","SCP11654"
"R4.1.0(1)","SCP13111"
"R4.1.0(2)","SCP6205"
"R4.1.0(2)","SCP11654"
"R4.1.0(2)","SCP13111"
"R5.8.0(9)","SCP6205"
"R5.8.0(9)","SCP11654"
"R5.8.0(9)","SCP13111"
"R5.5.0(1)","SCP6139"
"R5.5.0(1)","SCP6185"
"R5.7.0(1)","SCP14586"
"R6.2.0(8)","SCP14586"
"R6.3.0(9)","SCP14586"
"R5.8.0(9)","SCP11423"
"R5.8.0(1)","SCP1180"
"R5.8.0(1)","SCP6848"
"R6.3.0(9)","SCP1180"
"R6.3.0(9)","SCP6848"
"R5.7.0(1)","SCP1180"
"R5.7.0(1)","SCP6848"
"R7.3.0(4)","SCP12946"
"R5.6.0(8)","SCP12946"
"R6.4.0(7)","SCP12946"
"R6.4.0(6)","SCP428"
"R6.4.0(6)","SCP7887"
"R6.2.0(1)","SCP428"
"R6.2.0(1)","SCP7887"
"R7.1.0(3)","SCP428"
"R7.1.0(3)","SCP7887"
"R5.8.0(1)","SCP3664"
"R6.3.0(8)","SCP876"
"R5.9.0(1)","SCP7433"
"R5.4.4(3)","SCP4018"
"R5.5.0(9)","SCP12446"
"R5.6.0(1)","SCP12446"
"R5.9.0(6)","SCP12446"
"R6.3.0(8)","SCP5792"
"R6.3.0(8)","SCP9838"
"R5.7.0(1)","SCP5792"
"R5.7.0(1)","SCP9838"
"R6.1.0(1)","SCP5792"
"R6.1.0(1)","SCP9838"
"R6.5.0(1)","SCP1732"
"R6.5.0(1)","SCP3666"
"R7.3.0(4)","SCP1732"
"R7.3.0(4)","SCP3666"
"R6.2.0(1)","SCP1732"
"R6.2.0(1)","SCP3666"
"R5.8.0(1)","SCP12586"
"R5.6.0(1)","SCP3439"
"R5.4.4(3)","SCP8268"
"R6.2.0(1)","SCP13740"
"R6.4.0(7)","SCP11513"
"R4.1.0(2)","SCP184"
"R4.1.0(2)","SCP982"
"R4.1.0(2)","SCP6093"
"R6.3.0(8)","SCP6093"
"R6.3.0(1)","SCP6093"
"R6.2.0(1)","SCP8581"
"R6.2.0(1)","SCP10221"
"R5.8.0(9)","SCP3037"
"R5.8.0(9)","SCP10624"
"R5.7.0(5)","SCP1354"
"R5.7.0(5)","SCP3128"
"R5.7.0(5)","SCP4917"
"R5.7.0(5)","SCP10981"
"R5.7.0(5)","SCP14780"
"R6.4.0(7)","SCP1354"
"R6.4.0(7)","SCP3128"
"R6.4.0(7)","SCP4917"
"R6.4.0(7)","SCP10981"
"R6.4.0(7)","SCP14780"
"R7.3.0(4)","SCP1354"
"R7.3.0(4)","SCP3128"
"R7.3.0(4)","SCP4917"
"R7.3.0(4)","SCP10981"
"R7.3.0(4)","SCP14780"
"R6.1.0(1)","SCP4503"
"R5.6.0(8)","SCP4847"
"R5.6.0(8)","SCP7057"
"R6.3.0(9)","SCP3254"
"R4.1.0(2)","SCP3254"
"R5.8.0(9)","SCP3254"
"R5.9.0(1)","SCP5783"
"R5.9.0(1)","SCP5935"
"R5.9.0(1)","SCP13263"
"R7.3.0(4)","SCP14388"
"R5.6.0(1)","SCP1018"
"R5.6.0(1)","SCP14145"
"R4.1.0(1)","SCP1018"
"R4.1.0(1)","SCP14145"
"R5.5.0(1)","SCP1018"
"R5.5.0(1)","SCP14145"
"R5.6.0(1)","SCP1614"
"R6.3.0(1)","SCP1614"
"R5.1.0(1)","SCP1614"
"R6.4.0(1)","SCP442"
"R5.4.4(3)","SCP6955"
"R5.4.4(3)","SCP11446"
"R5.6.0(8)","SCP6955"
"R5.6.0(8)","SCP11446"
"R6.5.0(1)","SCP6955"
"R6.5.0(1)","SCP11446"
"R6.4.0(7)","SCP1703"
"R7.3.0(4)","SCP1703"
"R5.9.0(1)","SCP1703"
"R5.8.0(9)","SCP12077"
"R5.7.0(5)","SCP12077"
"R5.4.4(3)","SCP12077"
"R6.1.0(1)","SCP5171"
"R6.1.0(1)","SCP7186"
"R5.5.0(9)","SCP5171"
"R5.5.0(9)","SCP7186"
"R5.8.0(9)","SCP5171"
"R5.8.0(9)","SCP7186"
"R4.1.0(2)","SCP3700"
"R6.3.0(1)","SCP2163"
"R6.4.0(1)","SCP8769"
"R6.4.0(1)","SCP14535"
"R6.1.0(1)","SCP8769"
"R6.1.0(1)","SCP14535"
"R5.9.0(1)","SCP8769"
"R5.9.0(1)","SCP14535"
"R5.4.4(3)","SCP7201"
"R5.4.4(3)","SCP7472"
"R5.4.4(3)","SCP7817"
"R6.4.0(7)","SCP562"
"R5.6.0(1)","SCP3794"
"R5.9.0(1)","SCP3794"
"R5.8.0(1)","SCP3794"
"R4.1.0(1)","SCP7104"
"R6.4.0(6)","SCP7104"
"R5.5.0(9)","SCP7104"
"R5.8.0(1)","SCP14825"
"R6.4.0(6)","SCP5331"
"R6.4.0(6)","SCP6070"
"R6.3.0(8)","SCP5331"
"R6.3.0(8)","SCP6070"
"R5.6.0(1)","SCP5331"
"R5.6.0(1)","SCP6070"
"R5.8.0(1)","SCP12908"
"R6.5.0(1)","SCP12908"
"R5.5.0(9)","SCP12908"
"R5.5.0(9)","SCP4687"
"R7.1.0(3)","SCP7602"
"R6.2.0(8)","SCP7602"
"R6.1.0(1)","SCP7602"
"R5.9.0(1)","SCP14199"
"R6.4.0(7)","SCP14199"
"R5.8.0(1)","SCP14199"
"R5.7.0(1)","SCP4632"
"R6.5.0(1)","SCP6801"
"R5.5.0(1)","SCP7022"
"R5.5.0(1)","SCP12789"
"R5.9.0(1)","SCP12170"
"R6.4.0(7)","SCP7860"
"R6.4.0(7)","SCP13169"
"R4.1.0(2)","SCP5899"
"R6.2.0(8)","SCP5899"
"R6.2.0(1)","SCP5899"
"R5.4.4(3)","SCP9157"
"R5.4.4(3)","SCP11481"
"R5.5.0(9)","SCP5180"
"R6.5.0(1)","SCP5180"
"R5.6.0(8)","SCP5180"
"R4.1.0(2)","SCP4316"
"R5.7.0(5)","SCP4316"
"R4.1.0(1)","SCP4316"
"R5.9.0(6)","SCP1617"
"R5.9.0(6)","SCP6025"
"R5.9.0(6)","SCP9310"
"R5.7.0(1)","SCP1617"
"R5.7.0(1)","SCP6025"
"R5.7.0(1)","SCP9310"
"R5.6.0(8)","SCP1617"
"R5.6.0(8)","SCP6025"
"R5.6.0(8)","SCP9310"
"R5.8.0(1)","SCP8671"
"R6.3.0(9)","SCP8671"
"R5.8.0(9)","SCP8671"
"R5.4.4(3)","SCP4283"
"R5.4.4(3)","SCP11698"
"R5.4.4(3)","SCP3318"
"R6.3.0(8)","SCP2514"
"R6.3.0(8)","SCP13871"
"R5.5.0(1)","SCP11181"
"R5.1.0(1)","SCP7559"
"R6.3.0(1)","SCP55"
"R6.3.0(1)","SCP3616"
"R6.3.0(1)","SCP12952"
"R5.8.0(9)","SCP55"
"R5.8.0(9)","SCP3616"
"R5.8.0(9)","SCP12952"
"R5.4.4(3)","SCP55"
"R5.4.4(3)","SCP3616"
"R5.4.4(3)","SCP12952"
"R5.9.0(6)","SCP8569"
"R5.9.0(6)","SCP9443"
"R5.8.0(9)","SCP8569"
"R5.8.0(9)","SCP9443"
"R6.4.0(1)","SCP8569"
"R6.4.0(1)","SCP9443"
"R6.5.0(1)","SCP13034"
"R5.8.0(9)","SCP13034"
"R5.7.0(5)","SCP13034"
"R6.5.0(1)","SCP8939"
"R5.8.0(1)","SCP8939"
"R5.5.0(1)","SCP8939"
"R6.4.0(7)","SCP14348"
"R6.2.0(8)","SCP5456"
"R6.4.0(6)","SCP5456"
"R6.2.0(1)","SCP5456"
"R5.8.0(1)","SCP8483"
"R5.8.0(1)","SCP1838"
"R5.9.0(1)","SCP1838"
"R6.4.0(6)","SCP1838"
"R6.3.0(8)","SCP11445"
"R6.3.0(8)","SCP13134"
"R5.8.0(1)","SCP11445"
"R5.8.0(1)","SCP13134"
"R5.1.0(1)","SCP11445"
"R5.1.0(1)","SCP13134"
"R5.6.0(8)","SCP3238"
"R5.6.0(8)","SCP7344"
"R6.4.0(6)","SCP3238"
"R6.4.0(6)","SCP7344"
"R6.5.0(1)","SCP3238"
"R6.5.0(1)","SCP7344"
"R6.3.0(1)","SCP12384"
"R5.7.0(1)","SCP12384"
"R7.1.0(3)","SCP12384"
"R6.4.0(7)","SCP13551"
"R5.8.0(9)","SCP9780"
"R5.8.0(9)","SCP11843"
"R5.8.0(9)","SCP14959"
"R6.1.0(1)","SCP11586"
"R6.1.0(1)","SCP3733"
"R5.9.0(1)","SCP3733"
"R5.4.4(3)","SCP3733"
"R6.3.0(8)","SCP10169"
"R5.5.0(9)","SCP10169"
"R5.7.0(5)","SCP10169"
"R5.5.0(9)","SCP666"
"R6.4.0(6)","SCP8169"
"R6.4.0(6)","SCP9231"
"R6.4.0(7)","SCP8169"
"R6.4.0(7)","SCP9231"
"R6.2.0(1)","SCP8169"
"R6.2.0(1)","SCP9231"
"R6.5.0(1)","SCP888"
"R6.5.0(1)","SCP1253"
"R6.5.0(1)","SCP11474"
"R6.5.0(1)","SCP14003"
"R5.8.0(9)","SCP888"
"R5.8.0(9)","SCP1253"
"R5.8.0(9)","SCP11474"
"R5.8.0(9)","SCP14003"
"R6.4.0(7)","SCP888"
"R6.4.0(7)","SCP1253"
"R6.4.0(7)","SCP11474"
"R6.4.0(7)","SCP14003"
"R6.1.0(1)","SCP3631"
"R6.1.0(1)","SCP4714"
"R6.1.0(1)","SCP6673"
"R6.3.0(9)","SCP8713"
"R6.3.0(9)","SCP12502"
"R5.4.4(3)","SCP8713"
"R5.4.4(3)","SCP12502"
"R5.9.0(1)","SCP8713"
"R5.9.0(1)","SCP12502"
"R7.3.0(4)","SCP13986"
"R5.5.0(1)","SCP13986"
"R5.5.0(9)","SCP13986"
"R6.4.0(6)","SCP14069"
"R5.6.0(1)","SCP7825"
"R5.6.0(1)","SCP8897"
"R4.1.0(1)","SCP394"
"R5.5.0(1)","SCP174"
"R5.5.0(1)","SCP5665"
"R5.5.0(9)","SCP4044"
"R5.5.0(9)","SCP9231"
"R5.5.0(9)","SCP14360"
"R7.3.0(4)","SCP4044"
"R7.3.0(4)","SCP9231"
"R7.3.0(4)","SCP14360"
"R5.8.0(1)","SCP4044"
"R5.8.0(1)","SCP9231"
"R5.8.0(1)","SCP14360"
"R4.1.0(2)","SCP9333"
"R5.9.0(1)","SCP8251"
"R6.4.0(6)","SCP9234"
"R6.3.0(9)","SCP9234"
"R5.5.0(1)","SCP9234"
"R6.5.0(1)","SCP6605"
"R7.1.0(3)","SCP4598"
"R7.1.0(3)","SCP11623"
"R6.2.0(8)","SCP2809"
"R7.1.0(3)","SCP2809"
"R5.7.0(5)","SCP2809"
"R6.1.0(1)","SCP2769"
"R6.1.0(1)","SCP9332"
"R6.1.0(1)","SCP12312"
"R6.2.0(8)","SCP11769"
"R6.3.0(1)","SCP3731"
"R6.3.0(1)","SCP7022"
"R5.9.0(6)","SCP3731"
"R5.9.0(6)","SCP7022"
"R4.1.0(2)","SCP3731"
"R4.1.0(2)","SCP7022"
"R5.7.0(5)","SCP12270"
"R6.3.0(8)","SCP12270"
"R6.2.0(1)","SCP12270"
"R7.3.0(4)","SCP290"
"R7.3.0(4)","SCP12350"
"R7.3.0(4)","SCP13352"
"R6.1.0(1)","SCP1226"
"R6.1.0(1)","SCP7239"
"R6.3.0(1)","SCP1226"
"R6.3.0(1)","SCP7239"
"R5.7.0(1)","SCP1226"
"R5.7.0(1)","SCP7239"
"R5.8.0(9)","SCP8464"
"R5.8.0(9)","SCP13402"
"R6.2.0(1)","SCP86"
"R6.2.0(1)","SCP9314"
"R6.1.0(1)","SCP1316"
"R5.1.0(1)","SCP4762"
"R5.1.0(1)","SCP14931"
"R5.5.0(9)","SCP1549"
"R6.3.0(9)","SCP7941"
"R6.5.0(1)","SCP7941"
"R7.1.0(3)","SCP7941"
"R5.9.0(6)","SCP5851"
"R5.9.0(6)","SCP7084"
"R7.3.0(4)","SCP5851"
"R7.3.0(4)","SCP7084"
"R5.8.0(1)","SCP5851"
"R5.8.0(1)","SCP7084"
"R6.3.0(1)","SCP2377"
"R6.1.0(1)","SCP2377"
"R5.4.4(3)","SCP2377"
"R5.6.0(8)","SCP13725"
"R5.5.0(9)","SCP763"
"R5.5.0(9)","SCP3254"
"R5.5.0(9)","SCP4380"
"R5.5.0(9)","SCP5171"
"R6.3.0(9)","SCP3733"
"R7.3.0(4)","SCP3733"
"R5.1.0(1)","SCP3733"
"R6.3.0(9)","SCP1498"
"R4.1.0(1)","SCP1498"
"R6.4.0(7)","SCP1498"
"R6.2.0(8)","SCP11919"
"R6.5.0(1)","SCP490"
"R6.3.0(1)","SCP490"
"R6.4.0(6)","SCP490"
"R6.4.0(7)","SCP12242"
"R6.3.0(8)","SCP12242"
"R5.5.0(9)","SCP12242"
"R6.4.0(1)","SCP5187"
"R6.5.0(1)","SCP1091"
"R6.5.0(1)","SCP8044"
"R5.8.0(1)","SCP1091"
"R5.8.0(1)","SCP8044"
"R6.3.0(8)","SCP1091"
"R6.3.0(8)","SCP8044"
"R5.1.0(1)","SCP7132"
"R6.2.0(8)","SCP7132"
"R5.5.0(9)","SCP7132"
"R6.2.0(1)","SCP10780"
"R5.6.0(1)","SCP3880"
"R5.6.0(1)","SCP5929"
"R5.6.0(1)","SCP10929"
"R6.2.0(1)","SCP7276"
"R6.2.0(1)","SCP13260"
"R4.1.0(2)","SCP14684"
"R5.9.0(1)","SCP14684"
"R5.6.0(1)","SCP14684"
"R5.8.0(9)","SCP850"
"R5.8.0(1)","SCP12962"
"R6.4.0(1)","SCP12962"
"R5.7.0(1)","SCP12962"
"R6.2.0(8)","SCP2399"
"R5.6.0(1)","SCP2399"
"R7.1.0(3)","SCP2399"
"R6.4.0(7)","SCP2962"
"R6.4.0(7)","SCP12724"
"R5.7.0(1)","SCP5750"
"R5.7.0(1)","SCP14437"
"R5.6.0(1)","SCP14777"
"R5.6.0(8)","SCP7615"
"R5.7.0(5)","SCP1020"
"R5.6.0(1)","SCP9197"
"R5.6.0(1)","SCP14482"
"R5.6.0(1)","SCP14719"
"R5.5.0(9)","SCP9197"
"R5.5.0(9)","SCP14482"
"R5.5.0(9)","SCP14719"
"R6.4.0(6)","SCP9197"
"R6.4.0(6)","SCP14482"
"R6.4.0(6)","SCP14719"
"R5.7.0(5)","SCP4719"
"R6.1.0(1)","SCP4235"
"R6.1.0(1)","SCP9725"
"R5.7.0(1)","SCP4235"
"R5.7.0(1)","SCP9725"
"R6.3.0(8)","SCP4235"
"R6.3.0(8)","SCP9725"
"R6.4.0(1)","SCP12028"
"R6.4.0(1)","SCP13592"
"R7.3.0(4)","SCP2175"
"R7.3.0(4)","SCP3439"
"R7.3.0(4)","SCP10521"
"R7.3.0(4)","SCP10822"
"R6.3.0(9)","SCP8594"
"R5.9.0(1)","SCP6836"
"R5.6.0(8)","SCP11305"
"R5.6.0(8)","SCP14654"
"R7.3.0(4)","SCP11473"
"R6.5.0(1)","SCP11473"
"R4.1.0(2)","SCP11473"
"R6.2.0(1)","SCP4715"
"R7.1.0(3)","SCP9393"
"R6.5.0(1)","SCP9393"
"R6.3.0(9)","SCP9393"
"R5.4.4(3)","SCP9872"
"R5.6.0(1)","SCP10107"
"R4.1.0(1)","SCP10107"
"R6.1.0(1)","SCP10107"
"R7.1.0(3)","SCP8015"
"R6.4.0(6)","SCP8015"
"R5.5.0(9)","SCP8015"
"R5.5.0(9)","SCP2320"
"R5.8.0(9)","SCP2320"
"R5.7.0(1)","SCP2320"
"R6.5.0(1)","SCP12344"
"R6.5.0(1)","SCP12391"
"R5.9.0(6)","SCP6429"
"R5.9.0(6)","SCP6604"
"R5.9.0(6)","SCP13019"
"R6.4.0(6)","SCP6429"
"R6.4.0(6)","SCP6604"
"R6.4.0(6)","SCP13019"
"R5.1.0(1)","SCP6429"
"R5.1.0(1)","SCP6604"
"R5.1.0(1)","SCP13019"
"R5.6.0(1)","SCP7912"
"R6.4.0(7)","SCP7912"
"R4.1.0(1)","SCP7912"
"R4.1.0(2)","SCP7324"
"R6.2.0(1)","SCP5009"
"R6.2.0(8)","SCP5009"
"R6.5.0(1)","SCP5009"
"R7.1.0(3)","SCP10249"
"R5.7.0(5)","SCP10249"
"R5.7.0(1)","SCP10249"
"R6.2.0(8)","SCP12323"
"R6.2.0(8)","SCP12731"
"R6.3.0(1)","SCP6522"
"R5.1.0(1)","SCP6522"
"R6.3.0(8)","SCP6522"
"R5.4.4(3)","SCP716"
"R5.4.4(3)","SCP10670"
"R5.7.0(1)","SCP716"
"R5.7.0(1)","SCP10670"
"R7.1.0(3)","SCP716"
"R7.1.0(3)","SCP10670"
"R5.7.0(1)","SCP800"
"R5.4.4(3)","SCP1378"
"R5.4.4(3)","SCP7059"
"R5.4.4(3)","SCP7472"
"R5.4.4(3)","SCP11656"
"R5.1.0(1)","SCP1378"
"R5.1.0(1)","SCP7059"
"R5.1.0(1)","SCP7472"
"R5.1.0(1)","SCP11656"
"R6.5.0(1)","SCP1378"
"R6.5.0(1)","SCP7059"
"R6.5.0(1)","SCP7472"
"R6.5.0(1)","SCP11656"
"R6.3.0(1)","SCP13471"
"R5.8.0(9)","SCP14789"
"R4.1.0(1)","SCP14789"
"R5.6.0(1)","SCP14789"
"R5.7.0(5)","SCP1462"
"R5.8.0(9)","SCP3347"
"R4.1.0(2)","SCP3347"
"R5.5.0(1)","SCP3347"
"R6.5.0(1)","SCP10670"
"R5.5.0(1)","SCP7396"
"R5.7.0(5)","SCP1548"
"R5.6.0(8)","SCP1548"
"R6.2.0(8)","SCP1548"
"R6.3.0(9)","SCP5338"
"R6.3.0(9)","SCP8316"
"R5.5.0(9)","SCP5338"
"R5.5.0(9)","SCP8316"
"R4.1.0(2)","SCP5338"
"R4.1.0(2)","SCP8316"
"R5.8.0(9)","SCP110"
"R5.8.0(9)","SCP13661"
"R5.9.0(1)","SCP14119"
"R6.3.0(9)","SCP14119"
"R5.6.0(8)","SCP14119"
"R6.5.0(1)","SCP4520"
"R5.9.0(1)","SCP2729"
"R4.1.0(2)","SCP2729"
"R6.4.0(6)","SCP2729"
"R5.8.0(9)","SCP9189"
"R6.3.0(1)","SCP1993"
"R6.3.0(1)","SCP4109"
"R6.3.0(1)","SCP8153"
"R7.3.0(4)","SCP10709"
"R5.9.0(1)","SCP2755"
"R5.6.0(1)","SCP13394"
"R5.9.0(6)","SCP13394"
"R5.5.0(9)","SCP13394"
"R6.3.0(9)","SCP8648"
"R5.7.0(1)","SCP8648"
"R6.2.0(8)","SCP8648"
"R6.4.0(7)","SCP4251"
"R6.4.0(7)","SCP4833"
"R6.4.0(7)","SCP4883"
"R4.1.0(1)","SCP4251"
"R4.1.0(1)","SCP4833"
"R4.1.0(1)","SCP4883"
"R6.3.0(9)","SCP4251"
"R6.3.0(9)","SCP4833"
"R6.3.0(9)","SCP4883"
"R6.4.0(6)","SCP3406"
"R6.3.0(1)","SCP5340"
"R5.5.0(9)","SCP5340"
"R5.9.0(6)","SCP5340"
"R6.5.0(1)","SCP606"
"R6.5.0(1)","SCP2782"
"R5.5.0(9)","SCP1146"
"R5.5.0(9)","SCP3815"
"R6.2.0(1)","SCP1146"
"R6.2.0(1)","SCP3815"
"R6.5.0(1)","SCP1146"
"R6.5.0(1)","SCP3815"
"R5.9.0(6)","SCP7032"
"R6.4.0(6)","SCP7032"
"R6.3.0(1)","SCP7032"
"R6.5.0(1)","SCP10519"
"R6.3.0(8)","SCP6795"
"R5.8.0(1)","SCP6407"
"R5.9.0(1)","SCP13030"
"R6.3.0(8)","SCP2383"
"R6.2.0(8)","SCP2383"
"R5.9.0(1)","SCP2383"
"R5.7.0(1)","SCP10006"
"R5.9.0(6)","SCP8780"
"R5.9.0(6)","SCP12586"
"R7.3.0(4)","SCP8780"
"R7.3.0(4)","SCP12586"
"R5.4.4(3)","SCP8780"
"R5.4.4(3)","SCP12586"
"R5.6.0(8)","SCP4923"
"R5.6.0(8)","SCP6643"
"R6.4.0(1)","SCP4923"
"R6.4.0(1)","SCP6643"
"R5.7.0(5)","SCP4923"
"R5.7.0(5)","SCP6643"
"R6.3.0(9)","SCP2150"
"R6.3.0(9)","SCP11651"
"R6.1.0(1)","SCP5127"
"R5.6.0(1)","SCP5127"
"R6.3.0(8)","SCP5127"
"R6.4.0(6)","SCP11380"
"R5.7.0(5)","SCP11380"
"R6.5.0(1)","SCP11380"
"R5.5.0(9)","SCP5882"
"R4.1.0(1)","SCP97"
"R4.1.0(1)","SCP12998"
"R5.9.0(6)","SCP97"
"R5.9.0(6)","SCP12998"
"R5.5.0(9)","SCP97"
"R5.5.0(9)","SCP12998"
"R5.6.0(8)","SCP2018"
"R5.1.0(1)","SCP14470"
"R5.5.0(1)","SCP14470"
"R7.3.0(4)","SCP14470"
"R6.4.0(6)","SCP2661"
"R6.4.0(7)","SCP2661"
"R7.3.0(4)","SCP2661"
"R4.1.0(2)","SCP2693"
"R4.1.0(2)","SCP5010"
"R4.1.0(2)","SCP11848"
"R6.3.0(8)","SCP506"
"R7.3.0(4)","SCP1680"
"R7.3.0(4)","SCP2668"
"R6.4.0(7)","SCP9563"
"R5.5.0(9)","SCP3700"
