"ID","CLASSNAME"
"R5.5.0(1)","PCA8493"
"R5.5.0(1)","PCA1936"
"R5.5.0(1)","PCA5917"
"R5.5.0(1)","PCA4880"
"R5.5.0(1)","PCA8246"
"R5.5.0(1)","PCA4387"
"R7.3.0(4)","PCA58"
"R5.8.0(1)","PCA58"
"R5.8.0(9)","PCA58"
"R7.3.0(4)","PCA42"
"R6.4.0(1)","PCA42"
"R6.5.0(1)","PCA42"
"R6.1.0(1)","PCA43"
"R5.7.0(1)","PCA43"
"R6.2.0(1)","PCA43"
"R5.7.0(1)","PCA7757"
"R5.7.0(1)","PCA1821"
"R5.7.0(1)","PCA985"
"R5.5.0(9)","PCA7757"
"R5.5.0(9)","PCA1821"
"R5.5.0(9)","PCA985"
"R5.8.0(1)","PCA7757"
"R5.8.0(1)","PCA1821"
"R5.8.0(1)","PCA985"
"R6.3.0(8)","PCA62"
"R5.9.0(1)","PCA6497"
"R5.9.0(1)","PCA7999"
"R5.9.0(1)","PCA6946"
"R6.5.0(1)","PCA22"
"R7.3.0(4)","PCA20"
"R6.3.0(1)","PCA62"
"R6.4.0(1)","PCA62"
"R6.1.0(1)","PCA62"
"R6.3.0(9)","PCA7556"
"R6.3.0(9)","PCA7360"
"R6.3.0(9)","PCA8823"
"R5.8.0(1)","PCA908"
"R5.8.0(1)","PCA166"
"R5.8.0(1)","PCA5240"
"R7.3.0(4)","PCA908"
"R7.3.0(4)","PCA166"
"R7.3.0(4)","PCA5240"
"R5.7.0(5)","PCA908"
"R5.7.0(5)","PCA166"
"R5.7.0(5)","PCA5240"
"R6.2.0(8)","PCA55"
"R7.1.0(3)","PCA12"
"R5.1.0(1)","PCA43"
"R6.4.0(6)","PCA19"
"R6.4.0(6)","PCA8386"
"R6.4.0(6)","PCA831"
"R6.4.0(6)","PCA6292"
"R6.4.0(7)","PCA19"
"R6.4.0(7)","PCA8386"
"R6.4.0(7)","PCA831"
"R6.4.0(7)","PCA6292"
"R5.6.0(1)","PCA19"
"R5.6.0(1)","PCA8386"
"R5.6.0(1)","PCA831"
"R5.6.0(1)","PCA6292"
"R5.6.0(1)","PCA4338"
"R5.6.0(1)","PCA632"
"R5.6.0(1)","PCA8769"
"R5.6.0(1)","PCA4"
"R5.1.0(1)","PCA4338"
"R5.1.0(1)","PCA632"
"R5.1.0(1)","PCA8769"
"R5.1.0(1)","PCA4"
"R5.8.0(9)","PCA4338"
"R5.8.0(9)","PCA632"
"R5.8.0(9)","PCA8769"
"R5.8.0(9)","PCA4"
"R5.6.0(8)","PCA5874"
"R5.6.0(8)","PCA288"
"R5.6.0(8)","PCA4595"
"R5.5.0(1)","PCA33"
"R5.6.0(1)","PCA33"
"R6.1.0(1)","PCA33"
"R6.2.0(1)","PCA4941"
"R6.2.0(1)","PCA5206"
"R6.2.0(1)","PCA3668"
"R6.3.0(8)","PCA4941"
"R6.3.0(8)","PCA5206"
"R6.3.0(8)","PCA3668"
"R6.2.0(8)","PCA4941"
"R6.2.0(8)","PCA5206"
"R6.2.0(8)","PCA3668"
"R5.8.0(1)","PCA1032"
"R5.8.0(1)","PCA3396"
"R5.8.0(1)","PCA7889"
"R5.7.0(5)","PCA1032"
"R5.7.0(5)","PCA3396"
"R5.7.0(5)","PCA7889"
"R5.9.0(6)","PCA1032"
"R5.9.0(6)","PCA3396"
"R5.9.0(6)","PCA7889"
"R7.3.0(4)","PCA2287"
"R7.3.0(4)","PCA3421"
"R7.3.0(4)","PCA8680"
"R5.9.0(6)","PCA2287"
"R5.9.0(6)","PCA3421"
"R5.9.0(6)","PCA8680"
"R6.3.0(9)","PCA2287"
"R6.3.0(9)","PCA3421"
"R6.3.0(9)","PCA8680"
"R6.3.0(9)","PCA64"
"R6.3.0(9)","PCA8563"
"R6.3.0(9)","PCA1495"
"R6.3.0(9)","PCA6229"
"R6.5.0(1)","PCA6158"
"R6.5.0(1)","PCA9921"
"R6.5.0(1)","PCA6409"
"R6.3.0(9)","PCA4355"
"R6.3.0(9)","PCA9088"
"R6.3.0(9)","PCA2425"
"R6.3.0(1)","PCA7832"
"R6.3.0(1)","PCA7329"
"R6.3.0(1)","PCA1539"
"R6.4.0(1)","PCA7832"
"R6.4.0(1)","PCA7329"
"R6.4.0(1)","PCA1539"
"R7.1.0(3)","PCA7832"
"R7.1.0(3)","PCA7329"
"R7.1.0(3)","PCA1539"
"R5.5.0(9)","PCA61"
"R6.4.0(7)","PCA7161"
"R6.4.0(7)","PCA408"
"R6.4.0(7)","PCA5775"
"R5.1.0(1)","PCA7161"
"R5.1.0(1)","PCA408"
"R5.1.0(1)","PCA5775"
"R4.1.0(1)","PCA7161"
"R4.1.0(1)","PCA408"
"R4.1.0(1)","PCA5775"
"R5.1.0(1)","PCA311"
"R5.1.0(1)","PCA9917"
"R5.1.0(1)","PCA929"
"R6.1.0(1)","PCA1243"
"R6.1.0(1)","PCA992"
"R6.1.0(1)","PCA7609"
"R6.1.0(1)","PCA9517"
"R6.1.0(1)","PCA9869"
"R6.1.0(1)","PCA323"
"R5.1.0(1)","PCA9517"
"R5.1.0(1)","PCA9869"
"R5.1.0(1)","PCA323"
"R6.2.0(1)","PCA9517"
"R6.2.0(1)","PCA9869"
"R6.2.0(1)","PCA323"
"R5.6.0(1)","PCA35"
"R6.2.0(8)","PCA35"
"R6.3.0(1)","PCA35"
"R5.9.0(6)","PCA8406"
"R5.9.0(6)","PCA8251"
"R5.9.0(6)","PCA6125"
"R5.8.0(9)","PCA2801"
"R5.8.0(9)","PCA8863"
"R5.8.0(9)","PCA2440"
"R6.4.0(6)","PCA3421"
"R6.4.0(6)","PCA9169"
"R6.4.0(6)","PCA361"
"R4.1.0(2)","PCA3421"
"R4.1.0(2)","PCA9169"
"R4.1.0(2)","PCA361"
"R7.3.0(4)","PCA3421"
"R7.3.0(4)","PCA9169"
"R7.3.0(4)","PCA361"
"R4.1.0(1)","PCA41"
"R6.3.0(1)","PCA52"
"R5.1.0(1)","PCA7308"
"R5.1.0(1)","PCA4775"
"R5.1.0(1)","PCA8888"
"R5.8.0(1)","PCA6577"
"R5.8.0(1)","PCA1473"
"R5.8.0(1)","PCA2581"
"R5.5.0(1)","PCA6577"
"R5.5.0(1)","PCA1473"
"R5.5.0(1)","PCA2581"
"R6.4.0(1)","PCA6577"
"R6.4.0(1)","PCA1473"
"R6.4.0(1)","PCA2581"
"R6.2.0(1)","PCA2083"
"R6.2.0(1)","PCA9246"
"R6.2.0(1)","PCA579"
"R5.4.4(3)","PCA2083"
"R5.4.4(3)","PCA9246"
"R5.4.4(3)","PCA579"
"R6.4.0(6)","PCA2083"
"R6.4.0(6)","PCA9246"
"R6.4.0(6)","PCA579"
"R5.7.0(5)","PCA34"
"R4.1.0(1)","PCA27"
"R5.7.0(5)","PCA27"
"R6.2.0(1)","PCA27"
"R6.4.0(7)","PCA8820"
"R6.4.0(7)","PCA2103"
"R6.4.0(7)","PCA6069"
"R4.1.0(2)","PCA8820"
"R4.1.0(2)","PCA2103"
"R4.1.0(2)","PCA6069"
"R6.3.0(9)","PCA8820"
"R6.3.0(9)","PCA2103"
"R6.3.0(9)","PCA6069"
"R5.9.0(6)","PCA1385"
"R5.9.0(6)","PCA2757"
"R5.9.0(6)","PCA7800"
"R6.2.0(8)","PCA31"
"R6.2.0(8)","PCA4787"
"R6.2.0(8)","PCA7967"
"R6.2.0(8)","PCA7198"
"R6.2.0(8)","PCA4581"
"R6.2.0(8)","PCA1459"
"R6.2.0(8)","PCA8777"
"R5.6.0(8)","PCA4529"
"R5.6.0(8)","PCA2008"
"R5.6.0(8)","PCA5521"
"R5.6.0(8)","PCA34"
"R5.7.0(1)","PCA10"
"R5.7.0(1)","PCA8828"
"R5.7.0(1)","PCA3080"
"R5.7.0(1)","PCA1574"
"R6.3.0(9)","PCA10"
"R6.3.0(9)","PCA8828"
"R6.3.0(9)","PCA3080"
"R6.3.0(9)","PCA1574"
"R7.1.0(3)","PCA10"
"R7.1.0(3)","PCA8828"
"R7.1.0(3)","PCA3080"
"R7.1.0(3)","PCA1574"
"R6.4.0(1)","PCA45"
"R5.8.0(9)","PCA45"
"R5.8.0(9)","PCA56"
"R5.5.0(1)","PCA45"
"R5.5.0(1)","PCA56"
"R7.1.0(3)","PCA45"
"R7.1.0(3)","PCA56"
"R4.1.0(1)","PCA47"
"R7.1.0(3)","PCA47"
"R5.1.0(1)","PCA47"
"R6.4.0(1)","PCA2158"
"R6.4.0(1)","PCA837"
"R6.4.0(1)","PCA6762"
"R6.4.0(1)","PCA55"
"R5.6.0(1)","PCA3"
"R5.8.0(9)","PCA925"
"R5.8.0(9)","PCA9639"
"R5.8.0(9)","PCA1386"
"R6.4.0(1)","PCA925"
"R6.4.0(1)","PCA9639"
"R6.4.0(1)","PCA1386"
"R5.1.0(1)","PCA925"
"R5.1.0(1)","PCA9639"
"R5.1.0(1)","PCA1386"
"R6.4.0(7)","PCA5965"
"R6.4.0(7)","PCA7472"
"R6.4.0(7)","PCA9664"
"R5.8.0(9)","PCA4861"
"R5.8.0(9)","PCA285"
"R5.8.0(9)","PCA9050"
"R5.5.0(9)","PCA6107"
"R5.5.0(9)","PCA1987"
"R5.5.0(9)","PCA4519"
"R5.5.0(1)","PCA4821"
"R5.5.0(1)","PCA4937"
"R5.5.0(1)","PCA4881"
"R5.6.0(8)","PCA3753"
"R5.6.0(8)","PCA5042"
"R5.6.0(8)","PCA5016"
"R6.3.0(1)","PCA37"
"R6.5.0(1)","PCA37"
"R5.8.0(1)","PCA37"
"R7.3.0(4)","PCA9"
"R6.2.0(1)","PCA59"
"R5.9.0(1)","PCA59"
"R5.4.4(3)","PCA59"
"R6.3.0(9)","PCA44"
"R6.5.0(1)","PCA44"
"R4.1.0(2)","PCA44"
"R4.1.0(2)","PCA536"
"R4.1.0(2)","PCA6307"
"R4.1.0(2)","PCA2643"
"R4.1.0(2)","PCA1079"
"R4.1.0(2)","PCA259"
"R4.1.0(2)","PCA8072"
"R6.2.0(1)","PCA536"
"R6.2.0(1)","PCA6307"
"R6.2.0(1)","PCA2643"
"R6.2.0(1)","PCA1079"
"R6.2.0(1)","PCA259"
"R6.2.0(1)","PCA8072"
"R5.7.0(1)","PCA536"
"R5.7.0(1)","PCA6307"
"R5.7.0(1)","PCA2643"
"R5.7.0(1)","PCA1079"
"R5.7.0(1)","PCA259"
"R5.7.0(1)","PCA8072"
"R5.6.0(1)","PCA41"
"R7.3.0(4)","PCA41"
"R5.8.0(1)","PCA41"
"R4.1.0(1)","PCA3746"
"R4.1.0(1)","PCA8594"
"R4.1.0(1)","PCA140"
"R7.3.0(4)","PCA3746"
"R7.3.0(4)","PCA8594"
"R7.3.0(4)","PCA140"
"R6.3.0(9)","PCA3746"
"R6.3.0(9)","PCA8594"
"R6.3.0(9)","PCA140"
"R6.4.0(7)","PCA44"
"R6.4.0(7)","PCA5758"
"R6.4.0(7)","PCA5107"
"R6.4.0(7)","PCA7418"
"R7.1.0(3)","PCA7308"
"R7.1.0(3)","PCA4775"
"R7.1.0(3)","PCA8888"
"R7.1.0(3)","PCA14"
"R6.4.0(6)","PCA12"
"R5.5.0(1)","PCA4965"
"R5.5.0(1)","PCA5280"
"R5.5.0(1)","PCA6203"
"R5.7.0(1)","PCA3723"
"R5.7.0(1)","PCA5871"
"R5.7.0(1)","PCA4370"
"R5.7.0(1)","PCA6108"
"R5.7.0(1)","PCA9710"
"R5.7.0(1)","PCA9430"
"R5.7.0(1)","PCA4464"
"R5.7.0(1)","PCA4558"
"R5.7.0(1)","PCA9886"
"R6.3.0(8)","PCA3723"
"R6.3.0(8)","PCA5871"
"R6.3.0(8)","PCA4370"
"R6.3.0(8)","PCA6108"
"R6.3.0(8)","PCA9710"
"R6.3.0(8)","PCA9430"
"R6.3.0(8)","PCA4464"
"R6.3.0(8)","PCA4558"
"R6.3.0(8)","PCA9886"
"R5.6.0(8)","PCA3723"
"R5.6.0(8)","PCA5871"
"R5.6.0(8)","PCA4370"
"R5.6.0(8)","PCA6108"
"R5.6.0(8)","PCA9710"
"R5.6.0(8)","PCA9430"
"R5.6.0(8)","PCA4464"
"R5.6.0(8)","PCA4558"
"R5.6.0(8)","PCA9886"
"R6.2.0(8)","PCA1837"
"R6.2.0(8)","PCA4250"
"R6.2.0(8)","PCA1354"
"R6.4.0(1)","PCA4"
"R4.1.0(2)","PCA4"
"R5.8.0(1)","PCA4"
"R5.5.0(1)","PCA57"
"R6.2.0(8)","PCA58"
"R6.3.0(8)","PCA58"
"R6.4.0(1)","PCA58"
"R5.8.0(9)","PCA1461"
"R5.8.0(9)","PCA7818"
"R5.8.0(9)","PCA9117"
"R5.7.0(5)","PCA1461"
"R5.7.0(5)","PCA7818"
"R5.7.0(5)","PCA9117"
"R5.1.0(1)","PCA1461"
"R5.1.0(1)","PCA7818"
"R5.1.0(1)","PCA9117"
"R5.7.0(5)","PCA18"
"R7.3.0(4)","PCA18"
"R5.7.0(1)","PCA18"
"R5.5.0(9)","PCA47"
"R5.9.0(1)","PCA1822"
"R5.9.0(1)","PCA4634"
"R5.9.0(1)","PCA5644"
"R5.4.4(3)","PCA11"
"R6.2.0(1)","PCA11"
"R6.3.0(8)","PCA11"
"R5.5.0(9)","PCA8456"
"R5.5.0(9)","PCA3898"
"R5.5.0(9)","PCA9118"
"R5.5.0(1)","PCA8456"
"R5.5.0(1)","PCA3898"
"R5.5.0(1)","PCA9118"
"R6.3.0(9)","PCA8456"
"R6.3.0(9)","PCA3898"
"R6.3.0(9)","PCA9118"
"R5.9.0(6)","PCA1013"
"R5.9.0(6)","PCA6070"
"R5.9.0(6)","PCA9828"
"R5.6.0(8)","PCA1013"
"R5.6.0(8)","PCA6070"
"R5.6.0(8)","PCA9828"
"R4.1.0(2)","PCA1013"
"R4.1.0(2)","PCA6070"
"R4.1.0(2)","PCA9828"
"R5.9.0(1)","PCA4"
"R5.4.4(3)","PCA4"
"R5.9.0(6)","PCA4"
"R7.3.0(4)","PCA1283"
"R7.3.0(4)","PCA5565"
"R7.3.0(4)","PCA9074"
"R6.1.0(1)","PCA1283"
"R6.1.0(1)","PCA5565"
"R6.1.0(1)","PCA9074"
"R7.1.0(3)","PCA1283"
"R7.1.0(3)","PCA5565"
"R7.1.0(3)","PCA9074"
"R6.3.0(1)","PCA21"
"R5.5.0(1)","PCA16"
"R6.3.0(1)","PCA16"
"R6.4.0(6)","PCA16"
"R6.3.0(8)","PCA35"
"R6.3.0(8)","PCA3"
"R5.8.0(9)","PCA35"
"R5.8.0(9)","PCA3"
"R7.1.0(3)","PCA35"
"R7.1.0(3)","PCA3"
"R5.9.0(6)","PCA9892"
"R5.9.0(6)","PCA2394"
"R5.9.0(6)","PCA1927"
"R5.9.0(6)","PCA6648"
"R5.9.0(6)","PCA4765"
"R5.9.0(6)","PCA7619"
"R6.3.0(9)","PCA15"
"R6.4.0(7)","PCA15"
"R6.5.0(1)","PCA15"
"R5.9.0(1)","PCA5225"
"R5.9.0(1)","PCA5099"
"R5.9.0(1)","PCA6721"
"R7.3.0(4)","PCA58"
"R5.4.4(3)","PCA11"
"R5.4.4(3)","PCA5517"
"R5.4.4(3)","PCA3120"
"R5.4.4(3)","PCA9464"
"R5.4.4(3)","PCA52"
"R5.8.0(1)","PCA52"
"R5.8.0(9)","PCA52"
"R5.9.0(6)","PCA45"
"R5.9.0(6)","PCA43"
"R5.6.0(8)","PCA9003"
"R5.6.0(8)","PCA540"
"R5.6.0(8)","PCA8363"
"R5.7.0(1)","PCA9003"
"R5.7.0(1)","PCA540"
"R5.7.0(1)","PCA8363"
"R4.1.0(2)","PCA9003"
"R4.1.0(2)","PCA540"
"R4.1.0(2)","PCA8363"
"R6.4.0(7)","PCA583"
"R6.4.0(7)","PCA1563"
"R6.4.0(7)","PCA3425"
"R6.4.0(7)","PCA6380"
"R6.4.0(7)","PCA6804"
"R6.4.0(7)","PCA5749"
"R6.4.0(6)","PCA583"
"R6.4.0(6)","PCA1563"
"R6.4.0(6)","PCA3425"
"R6.4.0(6)","PCA6380"
"R6.4.0(6)","PCA6804"
"R6.4.0(6)","PCA5749"
"R6.3.0(8)","PCA583"
"R6.3.0(8)","PCA1563"
"R6.3.0(8)","PCA3425"
"R6.3.0(8)","PCA6380"
"R6.3.0(8)","PCA6804"
"R6.3.0(8)","PCA5749"
"R6.4.0(1)","PCA10"
"R6.4.0(1)","PCA861"
"R6.4.0(1)","PCA674"
"R6.4.0(1)","PCA5483"
"R5.6.0(1)","PCA1385"
"R5.6.0(1)","PCA2757"
"R5.6.0(1)","PCA7800"
"R6.2.0(8)","PCA9"
"R5.8.0(9)","PCA55"
"R5.1.0(1)","PCA65"
"R5.1.0(1)","PCA18"
"R7.3.0(4)","PCA6196"
"R7.3.0(4)","PCA9891"
"R7.3.0(4)","PCA633"
"R6.5.0(1)","PCA4204"
"R6.5.0(1)","PCA1182"
"R6.5.0(1)","PCA7696"
"R5.7.0(1)","PCA17"
"R5.6.0(8)","PCA17"
"R5.1.0(1)","PCA17"
"R5.6.0(8)","PCA2522"
"R5.6.0(8)","PCA921"
"R5.6.0(8)","PCA3697"
"R5.5.0(1)","PCA2522"
"R5.5.0(1)","PCA921"
"R5.5.0(1)","PCA3697"
"R6.2.0(1)","PCA2522"
"R6.2.0(1)","PCA921"
"R6.2.0(1)","PCA3697"
"R7.3.0(4)","PCA66"
"R5.9.0(6)","PCA5225"
"R5.9.0(6)","PCA5099"
"R5.9.0(6)","PCA6721"
"R7.3.0(4)","PCA5225"
"R7.3.0(4)","PCA5099"
"R7.3.0(4)","PCA6721"
"R5.8.0(1)","PCA5225"
"R5.8.0(1)","PCA5099"
"R5.8.0(1)","PCA6721"
"R7.1.0(3)","PCA7811"
"R7.1.0(3)","PCA7084"
"R7.1.0(3)","PCA7578"
"R7.3.0(4)","PCA29"
"R6.3.0(8)","PCA1242"
"R6.3.0(8)","PCA3279"
"R6.3.0(8)","PCA7753"
"R5.7.0(1)","PCA710"
"R5.7.0(1)","PCA4065"
"R5.7.0(1)","PCA5859"
"R5.5.0(1)","PCA2215"
"R5.5.0(1)","PCA9617"
"R5.5.0(1)","PCA9677"
"R6.4.0(1)","PCA2215"
"R6.4.0(1)","PCA9617"
"R6.4.0(1)","PCA9677"
"R5.1.0(1)","PCA2215"
"R5.1.0(1)","PCA9617"
"R5.1.0(1)","PCA9677"
"R5.5.0(9)","PCA67"
"R6.2.0(8)","PCA67"
"R5.9.0(6)","PCA67"
"R6.2.0(8)","PCA9134"
"R6.2.0(8)","PCA3894"
"R6.2.0(8)","PCA1942"
"R5.6.0(1)","PCA9134"
"R5.6.0(1)","PCA3894"
"R5.6.0(1)","PCA1942"
"R7.1.0(3)","PCA9134"
"R7.1.0(3)","PCA3894"
"R7.1.0(3)","PCA1942"
"R6.3.0(9)","PCA3924"
"R6.3.0(9)","PCA9817"
"R6.3.0(9)","PCA2269"
"R6.4.0(7)","PCA3924"
"R6.4.0(7)","PCA9817"
"R6.4.0(7)","PCA2269"
"R5.8.0(1)","PCA3924"
"R5.8.0(1)","PCA9817"
"R5.8.0(1)","PCA2269"
"R6.5.0(1)","PCA51"
"R5.1.0(1)","PCA51"
"R5.6.0(1)","PCA51"
"R5.8.0(9)","PCA26"
"R5.8.0(9)","PCA8448"
"R5.8.0(9)","PCA3546"
"R5.8.0(9)","PCA4504"
"R5.4.4(3)","PCA26"
"R5.4.4(3)","PCA8448"
"R5.4.4(3)","PCA3546"
"R5.4.4(3)","PCA4504"
"R7.3.0(4)","PCA26"
"R7.3.0(4)","PCA8448"
"R7.3.0(4)","PCA3546"
"R7.3.0(4)","PCA4504"
"R6.1.0(1)","PCA803"
"R6.1.0(1)","PCA8390"
"R6.1.0(1)","PCA2445"
"R5.7.0(1)","PCA803"
"R5.7.0(1)","PCA8390"
"R5.7.0(1)","PCA2445"
"R6.5.0(1)","PCA803"
"R6.5.0(1)","PCA8390"
"R6.5.0(1)","PCA2445"
"R6.2.0(1)","PCA8354"
"R6.2.0(1)","PCA4856"
"R6.2.0(1)","PCA358"
"R6.4.0(6)","PCA8354"
"R6.4.0(6)","PCA4856"
"R6.4.0(6)","PCA358"
"R4.1.0(1)","PCA8354"
"R4.1.0(1)","PCA4856"
"R4.1.0(1)","PCA358"
"R7.3.0(4)","PCA5827"
"R7.3.0(4)","PCA3873"
"R7.3.0(4)","PCA3768"
"R5.9.0(1)","PCA8760"
"R5.9.0(1)","PCA3856"
"R5.9.0(1)","PCA4234"
"R6.4.0(6)","PCA8760"
"R6.4.0(6)","PCA3856"
"R6.4.0(6)","PCA4234"
"R5.6.0(8)","PCA8760"
"R5.6.0(8)","PCA3856"
"R5.6.0(8)","PCA4234"
"R4.1.0(1)","PCA7"
"R5.7.0(5)","PCA7"
"R6.4.0(7)","PCA7"
"R5.8.0(1)","PCA16"
"R5.6.0(8)","PCA16"
"R4.1.0(2)","PCA16"
"R5.9.0(1)","PCA44"
"R5.6.0(1)","PCA44"
"R5.5.0(9)","PCA44"
"R5.5.0(1)","PCA30"
"R6.5.0(1)","PCA30"
"R5.1.0(1)","PCA30"
"R6.2.0(1)","PCA9112"
"R6.2.0(1)","PCA2503"
"R6.2.0(1)","PCA2744"
"R5.6.0(1)","PCA9112"
"R5.6.0(1)","PCA2503"
"R5.6.0(1)","PCA2744"
"R4.1.0(1)","PCA9112"
"R4.1.0(1)","PCA2503"
"R4.1.0(1)","PCA2744"
"R6.1.0(1)","PCA9559"
"R6.1.0(1)","PCA6951"
"R6.1.0(1)","PCA4249"
"R6.4.0(7)","PCA45"
"R4.1.0(2)","PCA1447"
"R4.1.0(2)","PCA4551"
"R4.1.0(2)","PCA7100"
"R7.3.0(4)","PCA1447"
"R7.3.0(4)","PCA4551"
"R7.3.0(4)","PCA7100"
"R6.2.0(1)","PCA1447"
"R6.2.0(1)","PCA4551"
"R6.2.0(1)","PCA7100"
"R5.8.0(1)","PCA2271"
"R5.8.0(1)","PCA4551"
"R5.8.0(1)","PCA7497"
"R6.3.0(1)","PCA2271"
"R6.3.0(1)","PCA4551"
"R6.3.0(1)","PCA7497"
"R6.4.0(6)","PCA2271"
"R6.4.0(6)","PCA4551"
"R6.4.0(6)","PCA7497"
"R5.7.0(5)","PCA4689"
"R5.7.0(5)","PCA102"
"R5.7.0(5)","PCA1944"
"R5.7.0(5)","PCA9608"
"R5.7.0(5)","PCA9292"
"R5.7.0(5)","PCA3836"
"R6.2.0(1)","PCA4689"
"R6.2.0(1)","PCA102"
"R6.2.0(1)","PCA1944"
"R6.2.0(1)","PCA9608"
"R6.2.0(1)","PCA9292"
"R6.2.0(1)","PCA3836"
"R7.3.0(4)","PCA4689"
"R7.3.0(4)","PCA102"
"R7.3.0(4)","PCA1944"
"R7.3.0(4)","PCA9608"
"R7.3.0(4)","PCA9292"
"R7.3.0(4)","PCA3836"
"R5.8.0(9)","PCA6436"
"R5.8.0(9)","PCA659"
"R5.8.0(9)","PCA178"
"R4.1.0(2)","PCA6436"
"R4.1.0(2)","PCA659"
"R4.1.0(2)","PCA178"
"R6.3.0(8)","PCA6436"
"R6.3.0(8)","PCA659"
"R6.3.0(8)","PCA178"
"R6.1.0(1)","PCA3061"
"R6.1.0(1)","PCA6997"
"R6.1.0(1)","PCA6930"
"R6.1.0(1)","PCA8725"
"R6.1.0(1)","PCA583"
"R6.1.0(1)","PCA4866"
"R6.4.0(1)","PCA3061"
"R6.4.0(1)","PCA6997"
"R6.4.0(1)","PCA6930"
"R6.4.0(1)","PCA8725"
"R6.4.0(1)","PCA583"
"R6.4.0(1)","PCA4866"
"R6.3.0(1)","PCA3061"
"R6.3.0(1)","PCA6997"
"R6.3.0(1)","PCA6930"
"R6.3.0(1)","PCA8725"
"R6.3.0(1)","PCA583"
"R6.3.0(1)","PCA4866"
"R4.1.0(2)","PCA43"
"R5.6.0(1)","PCA1417"
"R5.6.0(1)","PCA9163"
"R5.6.0(1)","PCA8675"
"R6.1.0(1)","PCA41"
"R5.5.0(1)","PCA41"
"R6.4.0(1)","PCA41"
"R5.8.0(9)","PCA6334"
"R5.8.0(9)","PCA5396"
"R5.8.0(9)","PCA2765"
"R6.4.0(1)","PCA6334"
"R6.4.0(1)","PCA5396"
"R6.4.0(1)","PCA2765"
"R5.4.4(3)","PCA6334"
"R5.4.4(3)","PCA5396"
"R5.4.4(3)","PCA2765"
"R4.1.0(2)","PCA49"
"R4.1.0(1)","PCA49"
"R6.5.0(1)","PCA49"
"R6.2.0(1)","PCA3325"
"R6.2.0(1)","PCA7506"
"R6.2.0(1)","PCA6063"
"R6.2.0(1)","PCA1278"
"R6.2.0(1)","PCA4174"
"R6.2.0(1)","PCA4619"
"R6.4.0(1)","PCA6276"
"R6.4.0(1)","PCA4261"
"R6.4.0(1)","PCA8304"
"R5.4.4(3)","PCA65"
"R6.4.0(6)","PCA7096"
"R6.4.0(6)","PCA5805"
"R6.4.0(6)","PCA7699"
"R6.4.0(6)","PCA14"
"R5.7.0(5)","PCA64"
"R5.8.0(1)","PCA1274"
"R5.8.0(1)","PCA2797"
"R5.8.0(1)","PCA1267"
"R5.8.0(1)","PCA5332"
"R5.8.0(1)","PCA9422"
"R5.8.0(1)","PCA7500"
"R6.4.0(7)","PCA5332"
"R6.4.0(7)","PCA9422"
"R6.4.0(7)","PCA7500"
"R7.1.0(3)","PCA5332"
"R7.1.0(3)","PCA9422"
"R7.1.0(3)","PCA7500"
"R6.3.0(1)","PCA9069"
"R6.3.0(1)","PCA8279"
"R6.3.0(1)","PCA3403"
"R6.3.0(1)","PCA7277"
"R6.3.0(1)","PCA2320"
"R6.3.0(1)","PCA3752"
"R6.4.0(1)","PCA4907"
"R6.4.0(1)","PCA2705"
"R6.4.0(1)","PCA7215"
"R6.4.0(1)","PCA7"
"R5.4.4(3)","PCA4907"
"R5.4.4(3)","PCA2705"
"R5.4.4(3)","PCA7215"
"R5.4.4(3)","PCA7"
"R5.5.0(1)","PCA4907"
"R5.5.0(1)","PCA2705"
"R5.5.0(1)","PCA7215"
"R5.5.0(1)","PCA7"
"R5.1.0(1)","PCA28"
"R5.7.0(5)","PCA6344"
"R5.7.0(5)","PCA1185"
"R5.7.0(5)","PCA7363"
"R5.9.0(6)","PCA6"
"R6.3.0(8)","PCA1498"
"R6.3.0(8)","PCA5691"
"R6.3.0(8)","PCA5132"
"R5.8.0(1)","PCA1498"
"R5.8.0(1)","PCA5691"
"R5.8.0(1)","PCA5132"
"R5.6.0(1)","PCA1498"
"R5.6.0(1)","PCA5691"
"R5.6.0(1)","PCA5132"
"R5.9.0(6)","PCA6202"
"R5.9.0(6)","PCA8662"
"R5.9.0(6)","PCA3094"
"R6.3.0(1)","PCA6202"
"R6.3.0(1)","PCA8662"
"R6.3.0(1)","PCA3094"
"R4.1.0(1)","PCA6202"
"R4.1.0(1)","PCA8662"
"R4.1.0(1)","PCA3094"
"R5.7.0(1)","PCA8048"
"R5.7.0(1)","PCA6477"
"R5.7.0(1)","PCA2543"
"R5.7.0(5)","PCA8048"
"R5.7.0(5)","PCA6477"
"R5.7.0(5)","PCA2543"
"R7.3.0(4)","PCA8048"
"R7.3.0(4)","PCA6477"
"R7.3.0(4)","PCA2543"
"R5.5.0(1)","PCA24"
"R5.6.0(8)","PCA24"
"R7.1.0(3)","PCA24"
"R5.8.0(9)","PCA2"
"R4.1.0(1)","PCA1290"
"R4.1.0(1)","PCA1710"
"R4.1.0(1)","PCA1009"
"R5.1.0(1)","PCA44"
"R5.7.0(1)","PCA44"
"R7.1.0(3)","PCA44"
"R5.7.0(5)","PCA53"
"R5.6.0(8)","PCA53"
"R4.1.0(2)","PCA53"
"R6.4.0(1)","PCA6082"
"R6.4.0(1)","PCA357"
"R6.4.0(1)","PCA3983"
"R5.1.0(1)","PCA8189"
